38	29	0	0	0	0	0	1	24	59	287	0	12	0	12	2	1033	21086	26	1
17	0	0	0	0	5	1	4	21	22	169	0	10	2	11	15	989	9545	21	1
26	17	0	0	0	0	0	4	19	41	350	0	10	0	13	3	1046	20529	23	1
21	12	0	0	0	0	0	0	10	17	161	0	15	0	4	13	679	12420	26	1
24	15	0	0	0	0	0	4	19	34	376	0	12	0	14	8	1133	20748	21	1
23	0	0	0	0	0	0	4	9	29	229	0	12	0	8	2	599	13276	34	1
24	15	0	0	0	0	0	2	24	44	338	7	12	0	10	3	965	9321	20	1
7	0	0	0	0	3	0	0	18	9	193	0	17	0	1	15	937	18669	39	1
8	0	0	0	0	30	0	0	30	22	224	0	17	0	10	15	954	29399	26	1
15	0	0	0	6	15	30	0	7	0	34	0	13	16	6	15	597	8069	26	1
9	0	0	0	0	19	0	6	26	19	214	0	15	0	9	15	1001	32766	21	1
18	9	0	0	0	16	0	0	30	34	230	0	15	0	11	13	1001	19349	61	1
8	0	0	0	2	1	0	4	23	9	154	0	17	0	5	19	900	32437	20	1
14	0	0	0	1	0	0	0	17	14	133	0	15	0	1	15	756	21554	27	1
10	0	0	0	0	13	0	3	29	23	229	0	15	0	12	15	988	32756	26	1
34	0	0	0	0	0	0	1	26	44	256	0	15	0	10	15	1109	31216	24	1
12	3	0	0	1	6	0	9	19	7	205	0	17	0	6	22	1078	29881	22	1
7	0	0	0	0	0	0	0	21	10	220	0	17	0	3	17	1036	15698	24	1
10	0	0	0	0	5	0	3	17	11	228	0	10	0	2	15	992	30451	20	1
15	0	0	0	0	4	0	4	20	19	239	0	19	0	9	15	1075	31419	22	1
14	0	0	0	0	0	0	0	17	15	217	21	15	0	5	15	998	32766	24	1
12	3	0	0	0	0	0	6	19	18	299	0	12	0	9	12	1027	26352	21	1
5	0	0	0	2	0	0	0	15	-7	116	7	17	0	0	24	718	12062	22	1
28	19	0	0	0	0	0	0	24	43	281	0	19	0	11	8	1026	32360	20	1
4	0	0	0	0	14	0	3	19	-8	76	0	21	0	3	30	606	4324	30	1
18	9	0	0	0	0	0	0	17	21	233	14	17	0	6	13	899	12338	21	1
40	0	0	0	0	0	0	0	18	-24	360	0	12	0	11	1	968	31035	25	1
27	18	0	0	0	0	0	1	22	40	310	7	19	0	13	8	1040	32306	21	1
7	0	0	0	0	0	0	0	15	4	164	14	17	1	0	17	910	18697	21	1
10	0	0	0	4	0	0	0	16	-1	155	21	11	1	2	22	1014	32766	21	1
10	0	0	0	2	4	0	4	18	6	164	0	10	0	7	19	969	32766	27	1
13	0	0	0	2	3	0	0	15	10	163	0	13	4	0	15	942	32100	24	1
4	0	0	0	2	0	0	0	11	-18	95	0	15	0	0	30	825	12106	20	1
9	0	0	0	0	24	3	0	15	8	134	0	17	2	4	15	894	19328	25	1
20	0	0	0	0	0	0	2	18	22	247	0	17	0	5	15	1040	32687	28	1
9	0	0	0	0	16	0	0	30	23	194	0	19	0	8	15	869	32146	20	1
35	26	0	0	0	3	0	4	25	52	253	0	12	0	13	7	1043	31491	23	1
27	0	0	0	0	4	0	0	27	-14	268	0	15	0	11	4	954	28175	22	1
10	0	0	0	0	1	0	2	29	25	213	0	15	0	7	13	973	32484	20	1
12	0	0	0	0	3	0	5	19	15	189	0	21	1	7	15	956	32180	20	1
6	0	0	0	10	0	12	1	9	-26	67	14	15	8	0	30	765	32671	24	1
6	0	0	0	0	25	0	6	10	-4	123	0	17	0	0	19	737	30732	139	1
15	0	0	0	0	10	0	6	25	24	231	0	21	0	11	15	1078	32120	23	1
17	8	0	0	0	6	0	2	24	18	198	0	12	0	5	22	1106	30808	22	1
3	0	6	0	2	7	2	9	5	-25	59	0	15	1	0	30	605	5375	20	1
9	0	0	0	6	2	12	4	13	-15	39	0	17	0	3	30	557	9762	33	1
9	0	0	0	0	6	0	0	24	15	199	0	17	0	7	17	1059	32767	21	1
11	0	0	0	2	0	1	0	15	8	145	0	17	0	3	15	872	28378	21	1
20	11	0	0	0	0	0	1	21	31	277	7	15	0	8	9	939	24663	28	1
22	13	0	0	0	0	0	0	25	41	413	7	15	0	12	5	1162	32766	24	1
33	24	0	0	0	0	0	1	30	53	231	0	17	2	12	9	1117	32766	24	1
10	0	0	0	2	3	0	0	24	16	134	0	15	4	3	15	795	9121	21	1
25	16	0	0	0	6	0	4	28	39	287	0	13	0	12	13	1078	32767	28	1
16	7	0	0	0	0	0	1	21	30	316	0	12	0	10	6	1100	32347	22	1
19	0	0	0	0	2	0	7	17	20	241	0	19	0	10	15	979	27953	25	1
24	15	0	0	0	12	0	0	29	42	276	0	13	0	15	10	1009	32767	24	1
10	0	0	0	1	21	0	10	15	8	169	0	19	0	8	15	908	30975	26	1
18	0	0	0	0	2	0	4	18	20	182	0	17	0	7	15	982	32766	23	1
7	0	0	0	3	6	5	6	10	-17	80	0	19	0	0	30	773	17790	23	1
6	0	0	0	2	1	0	2	21	-6	105	0	10	0	0	30	761	32766	45	1
11	0	0	0	0	23	0	10	16	11	204	0	15	0	12	15	986	32767	26	1
26	17	0	0	0	0	0	2	18	33	264	7	15	0	7	10	1005	32767	22	1
18	9	0	0	0	9	0	0	23	27	240	0	17	0	6	13	997	32766	20	1
27	0	0	0	0	9	0	3	30	-21	195	0	10	0	11	11	989	8993	25	1
20	0	0	0	0	6	0	4	15	21	213	0	19	0	6	13	928	31400	21	1
9	0	0	0	5	13	0	7	14	-13	134	0	15	0	1	30	925	32130	22	1
8	0	0	0	0	0	0	0	14	-3	138	30	15	0	0	24	889	31717	22	1
14	0	0	0	0	27	0	0	30	29	176	0	12	0	11	14	875	30234	126	1
13	0	0	0	0	7	0	3	14	11	155	0	17	2	0	15	858	14768	24	1
11	0	0	0	0	0	0	4	17	12	246	0	19	0	6	15	1048	32767	25	1
3	0	10	0	6	0	5	0	11	-23	80	0	17	6	0	30	751	12170	24	1
5	0	0	0	2	1	0	0	12	-1	118	0	17	0	0	15	697	31441	32	1
7	0	0	0	4	0	9	3	13	-15	89	0	21	6	4	30	948	8647	22	1
11	0	0	0	0	7	0	0	27	22	230	0	19	0	8	15	1090	31480	38	1
10	0	0	0	0	0	0	0	30	0	200	0	21	0	10	15	904	22255	23	2
11	2	0	0	0	10	0	9	17	18	211	0	17	0	8	9	711	14077	76	2
3	0	0	0	14	0	10	0	16	-26	68	0	19	10	5	30	860	30312	57	2
3	0	6	0	1	0	0	0	20	-3	102	0	17	3	0	24	858	18247	21	2
5	0	0	0	0	5	0	4	17	-9	114	0	19	0	5	30	1071	32733	27	2
2	0	7	0	4	0	7	0	13	-14	51	0	17	6	0	24	682	25171	22	2
4	0	0	0	6	0	5	1	23	5	83	0	19	9	1	15	736	23926	20	2
5	0	0	0	0	27	0	0	15	5	133	0	15	0	0	14	799	7536	34	2
3	0	0	0	10	10	12	11	10	-13	55	0	12	13	4	15	659	32767	26	2
3	0	0	0	2	6	0	6	9	-7	68	0	19	0	0	16	632	15990	40	2
4	0	0	0	8	4	15	0	14	1	70	0	17	13	0	8	686	13703	55	2
2	0	20	0	11	25	12	12	11	-20	53	0	12	10	7	21	712	32715	24	2
2	0	13	0	16	22	13	0	11	-21	55	0	23	2	3	17	698	32529	30	2
3	0	0	0	2	0	0	0	14	-1	94	21	15	1	0	15	754	19310	184	2
2	0	7	0	8	0	2	0	12	-12	72	28	15	3	0	17	720	32767	20	2
2	0	0	0	15	0	13	0	8	-22	47	14	17	17	1	16	619	30450	27	2
2	0	12	0	12	0	11	1	8	-22	47	7	17	3	1	19	634	31855	25	2
2	0	0	0	2	8	12	3	14	-10	64	0	17	3	1	23	819	20182	40	2
4	0	0	0	6	0	8	0	14	-4	78	0	17	5	0	15	771	22774	34	2
3	0	0	0	2	4	0	0	14	0	102	7	17	2	0	14	724	32547	25	2
3	0	8	0	8	4	3	0	18	-7	77	0	15	5	0	19	793	32685	27	2
10	0	0	0	0	0	0	3	18	25	96	0	12	0	3	2	576	27099	35	2
2	0	12	0	7	0	17	2	7	-17	38	0	12	10	0	18	584	15348	50	2
2	0	22	0	5	13	22	0	8	-13	39	0	15	14	2	17	611	10790	40	2
7	0	0	0	4	5	2	6	12	1	85	0	19	6	1	13	683	32623	21	2
2	0	11	0	4	3	15	0	5	-15	32	0	10	11	0	17	512	17694	21	2
12	3	0	0	0	29	0	0	20	25	178	0	17	0	2	6	944	12198	28	2
11	2	0	0	0	10	0	3	30	40	246	0	12	0	8	0	1011	12465	23	2
5	0	0	0	2	12	0	4	21	14	126	0	19	0	2	9	717	32495	22	2
9	0	0	0	2	14	0	4	29	24	148	0	15	0	3	11	905	32767	37	2
4	0	0	0	0	0	8	4	16	6	94	7	17	7	3	13	833	4728	36	2
20	0	0	0	0	18	0	0	30	-3	210	0	17	0	11	0	894	14914	20	2
6	0	0	0	0	13	3	0	27	22	94	0	12	1	4	10	727	32651	24	2
16	7	0	0	0	14	0	9	20	35	225	0	11	0	8	0	851	23626	25	2
10	0	0	0	4	0	0	5	27	26	141	0	17	3	7	6	886	27368	81	2
15	0	0	0	2	6	3	2	30	28	119	0	17	1	5	14	940	32741	86	2
4	0	0	0	0	10	0	5	13	1	95	0	10	0	0	15	728	9388	24	2
15	6	0	0	0	7	0	6	20	32	208	0	21	0	7	2	912	32092	21	2
22	0	0	0	4	0	0	1	19	21	112	28	17	0	1	15	863	21309	115	2
9	0	0	0	2	30	4	0	21	24	142	0	19	7	5	3	930	19232	45	2
10	0	0	0	7	9	0	0	15	2	106	0	17	5	0	15	795	32007	20	2
5	0	0	0	10	4	2	6	13	-8	84	0	17	5	0	15	729	23777	131	2
10	0	0	0	1	0	0	4	15	11	110	7	21	0	1	12	783	21850	29	2
5	0	0	0	2	14	0	0	28	23	125	0	17	0	2	7	696	30833	28	2
1	0	30	0	20	0	24	0	6	-36	28	0	12	27	6	22	558	32767	20	2
2	0	0	0	10	0	11	0	15	-18	56	0	19	12	3	24	748	32495	43	2
3	0	0	0	6	14	6	0	12	-7	48	0	23	0	4	15	570	26651	64	2
3	0	14	0	10	2	11	2	10	-19	50	0	17	10	1	21	667	24850	24	2
