
25,-0.000284090909091,0,-1,-1
25,0.0,0,-1,-1
25,0.0846590909091,0,-1,-1
25,0.0849431818182,0,-1,-1
25,0.0849431818182,-1,0,-1
25,0.0852272727273,-1,1,-1
25,0.0963068181818,-1,1,-1
25,0.0965909090909,-1,1,-1
25,0.141477272727,-1,1,-1
25,0.141761363636,-1,1,-1
25,0.141761363636,1,-1,-1
25,0.142045454545,1,-1,-1
25,0.155965909091,1,-1,-1
25,0.15625,1,-1,-1
25,0.235227272727,1,-1,-1
25,0.235511363636,1,-1,-1
25,0.235511363636,-1,1,-1
25,0.235795454545,-1,1,-1
25,0.289204545455,-1,1,-1
25,0.289488636364,-1,1,-1
25,0.289488636364,-1,1,-1
25,0.289772727273,-1,1,-1
25,0.298011363636,-1,1,-1
25,0.298295454545,-1,1,-1
25,0.343465909091,-1,1,-1
25,0.34375,-1,1,-1
25,0.371875,-1,1,-1
25,0.372159090909,-1,1,-1
25,0.43125,-1,1,-1
25,0.431534090909,-1,1,-1
25,0.431534090909,-1,1,-1
25,0.431818181818,-1,0,-1
25,0.448579545455,-1,0,-1
25,0.448863636364,-1,0,-1
25,0.499431818182,-1,0,-1
25,0.499715909091,-1,0,-1
25,0.499715909091,0,-1,-1
25,0.5,1,-1,-1
25,0.507954545455,1,-1,-1
25,0.508238636364,1,-1,-1
25,0.508238636364,1,-1,-1
25,0.508522727273,1,-1,-1
25,0.55625,1,-1,-1
25,0.556534090909,1,-1,-1
25,0.556534090909,1,-1,-1
25,0.556818181818,1,-1,-1
25,0.565056818182,1,-1,-1
25,0.565340909091,1,-1,-1
25,0.604829545455,1,-1,-1
25,0.605113636364,1,-1,-1
25,0.647159090909,1,-1,-1
25,0.647443181818,1,-1,-1
25,0.647443181818,-1,1,-1
25,0.647727272727,-1,1,-1
25,0.658806818182,-1,1,-1
25,0.659090909091,-1,1,-1
25,0.706818181818,-1,1,-1
25,0.707102272727,-1,1,-1
25,0.707102272727,-1,1,-1
25,0.707386363636,-1,1,-1
25,0.732670454545,-1,1,-1
25,0.732954545455,-1,1,-1
25,0.778125,-1,1,-1
25,0.778409090909,-1,1,-1
25,0.809375,-1,1,-1
25,0.809659090909,-1,1,-1
25,0.848863636364,-1,1,-1
25,0.849147727273,-1,1,-1
25,0.849147727273,-1,1,-1
25,0.849431818182,-1,1,-1
25,0.894318181818,-1,1,-1
25,0.894602272727,-1,1,-1
25,0.894602272727,1,-1,-1
25,0.894886363636,1,-1,-1
25,0.903125,1,-1,-1
25,0.903409090909,1,-1,-1
25,0.911647727273,1,-1,-1
25,0.911931818182,1,-1,-1
25,0.937215909091,1,-1,-1
25,0.9375,1,-1,-1
25,0.985227272727,1,-1,-1
25,0.985511363636,1,-1,-1
25,0.985511363636,1,-1,-1
25,0.985795454545,1,-1,-1
25,0.999715909091,1,-1,-1
25,1.0,1,-1,-1
