Name,Zcr,Energy,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,LPC12,LPC13,LPC14
yuma_boredom.wav,0.3374012,0.0696167,0.3268568,0.0738218,0.3132151,0.3581561,0.7023758,0.8287276,0.8484034,0.5160478,0.1811884,0.0518218,0.087541,0.4386517,0.733467,0.6455193,0.8150956,0.6312302,0.6128089,0.5167653,0.4953925,0.5703954,0.6956296,0.8652302,0.2022052,0.4761418,0.0484019,0.2197933,0.1053614,0.0913487,0.1597646,0.0423071,0.0118947,0.3675921,0.0568521,0.7324356,0.0596464,0.5621371,0.2539497,0.7566845,0.3916695,0.7044439,0.1516764,0.806998,0.5287862,0.1823684,0.2393736,0.8179182,0.1861007,0.6555577,0.6581513
yuma_boredom.wav,0.4455719,0.0278518,0.4659458,0.2962926,0.4631664,0.4218562,0.6536909,0.7608983,0.7527634,0.487311,0.3860233,0.2022269,0.4426551,0.6958184,0.6993945,0.6306058,0.7703643,0.6905245,0.7522794,0.5346829,0.4723618,0.5255537,0.6503169,0.8776175,0.4097994,0.0932836,0.067449,0.1608592,0.0873228,0.3425267,0.2264161,0.0413784,0.0227769,0.1725025,0.054378,0.6353184,0.0548047,0.701228,0.1521737,0.6978984,0.523688,0.7817839,0.0822779,0.704211,0.5392126,0.1908025,0.4053472,0.9140892,0.1765711,0.5306399,0.705641
yuma_boredom.wav,0.2398952,0.0274328,0.2698909,0.1031827,0.3953136,0.293445,0.6405305,0.7073981,0.835321,0.7378315,0.4409168,0.2317497,0.1922806,0.5581384,0.8192994,0.6969028,0.8733091,0.7849319,0.7463997,0.51505,0.4474043,0.5126911,0.597314,0.7435716,0.1889798,0.0852131,0.1346824,0.0700625,0.1040614,0.0995099,0.2736891,0.0506035,0.0295513,0.1288203,0.0704968,0.7852816,0.0697759,0.5365944,0.2975925,0.7547039,0.310544,0.7326687,0.1256406,0.7569112,0.5373088,0.2110007,0.3489969,0.868553,0.1926063,0.5856008,0.6261632
yuma_boredom.wav,0.3549218,0.0506267,0.2569942,0.3043857,0.3396364,0.4228673,0.6880571,0.8221294,0.7411194,0.4878775,0.3420305,0.3307463,0.4950116,0.61891,0.6521257,0.7531788,0.8424816,0.7123824,0.663332,0.4840306,0.4925442,0.5306788,0.6631334,0.838572,0.3015145,0.3989473,0.031348,0.1798202,0.1189281,0.4082602,0.2201783,0.0521003,0.0411371,0.2360675,0.0412996,0.6138545,0.0527582,0.5228719,0.2764475,0.7780102,0.4010902,0.7012545,0.0824476,0.7843452,0.4936038,0.18509,0.3962344,0.8382776,0.1424428,0.6124899,0.8038563
yuma_boredom.wav,0.2429422,0.0488379,0.1138664,0.0947519,0.4179536,0.3005227,0.6502707,0.8677037,0.8403712,0.6834129,0.5331476,0.2507112,0.2084112,0.5143461,0.6161379,0.6369945,0.8068963,0.7143094,0.7944166,0.5387903,0.4680095,0.5203611,0.5877942,0.7668098,0.1160502,0.032514,0.0329509,0.1453582,0.0702959,0.0380705,0.1230074,0.0255994,0.004763,0.0240747,0.0353962,0.9436845,0.0242178,0.5229886,0.2722638,0.7615321,0.4318227,0.7205922,0.0681104,0.7841163,0.4958979,0.1695771,0.4138247,0.9019638,0.1859935,0.6237969,0.6312965
yuma_boredom.wav,0.3274982,0.0466731,0.2018071,0.0599231,0.3807068,0.3409672,0.6733534,0.8485388,0.9009644,0.5834253,0.3175234,0.0666274,0.1040724,0.5684656,0.7865365,0.698233,0.7910265,0.600786,0.6823056,0.5143894,0.5002823,0.5188331,0.6339357,0.8313755,0.2848105,0.457766,0.0413935,0.1424586,0.0588482,0.0306082,0.1464492,0.0283523,0.0079629,0.1535827,0.0231706,0.6742613,0.0413972,0.5230948,0.3161415,0.6493848,0.4862273,0.7600208,0.046523,0.8901918,0.4993212,0.1524526,0.3691032,0.8497557,0.1697754,0.6501054,0.7010972
yuma_boredom.wav,0.2040922,0.0428163,0.2862026,0.0473688,0.3955195,0.2590671,0.6352625,0.7747378,0.9645976,0.7031937,0.5237901,0.1882328,0.2565669,0.5209701,0.7186563,0.698148,0.8821028,0.6871334,0.7744924,0.4995822,0.461913,0.5238448,0.5885725,0.7826565,0.1002154,0.0837005,0.0500097,0.0420843,0.0401467,0.0504924,0.1344329,0.0384793,0.0125379,0.0205491,0.0353006,0.8486367,0.0387459,0.6519344,0.2364012,0.6195001,0.4435686,0.8681754,0.1072005,0.7808475,0.5308455,0.1478662,0.3934392,0.9173469,0.185407,0.5951869,0.6567446
yuma_boredom.wav,0.3069305,0.0226398,0.3301778,0.2649083,0.4263507,0.3601784,0.6637971,0.7164948,0.6990564,0.5932468,0.3689795,0.4371882,0.5176417,0.5773029,0.8153109,0.6671466,0.8425804,0.7758499,0.6587512,0.4874503,0.496241,0.5229015,0.6410222,0.7714144,0.2217472,0.1843192,0.1275546,0.0593299,0.1220935,0.3263519,0.1782734,0.063272,0.0814304,0.0449372,0.0404137,0.7440475,0.0798186,0.5282849,0.3152442,0.6971523,0.4710079,0.6130039,0.0305889,0.9205266,0.5049107,0.1811813,0.520656,0.7151782,0.1919367,0.5572924,0.6992875
yuma_boredom.wav,0.1987598,0.0376129,0.2024324,0.0528718,0.3687652,0.2641227,0.6363664,0.7409427,0.9008494,0.7311274,0.4015096,0.2924779,0.2008208,0.5618296,0.7452693,0.6470394,0.8575832,0.677397,0.7561915,0.5261713,0.4192715,0.5233294,0.6470401,0.8477982,0.1294677,0.1736405,0.0637875,0.0486927,0.0841675,0.1359276,0.1767997,0.042283,0.0211762,0.2650378,0.0332441,0.8132397,0.058919,0.4951619,0.3469801,0.7132487,0.3029805,0.7444777,0.1392665,0.8640506,0.5150806,0.1539082,0.3061636,0.8267214,0.2797717,0.6509611,0.583705
yuma_boredom.wav,0.4379542,0.0666299,0.12473,0.3892368,0.3602568,0.4734229,0.6910366,0.8755036,0.534783,0.3985574,0.4142436,0.4443057,0.4090456,0.7346731,0.6789428,0.5504087,0.7730271,0.7384611,0.7296879,0.4821444,0.4684186,0.5927894,0.70059,0.8249881,0.4570313,0.2486534,0.1368426,0.2539116,0.0724926,0.3587761,0.1679226,0.0822824,0.0322203,0.2261761,0.0176358,0.6630552,0.0976178,0.323174,0.4551255,0.7836075,0.3457996,0.631813,0.0412678,0.7915228,0.4785647,0.1475165,0.5163053,0.8444074,0.2610419,0.6252384,0.6810155
yuma_boredom.wav,0.32826,0.075417,0.2417813,0.1758437,0.4176001,0.3793895,0.6892833,0.8516547,0.8006187,0.5315235,0.2849658,0.2484503,0.3777436,0.5900962,0.6262279,0.6167661,0.7872515,0.6905394,0.6970333,0.5085341,0.4401321,0.5177846,0.7184545,0.8333871,0.2955681,0.2112476,0.0392809,0.3149078,0.0802283,0.1803534,0.1479673,0.0523396,0.0128089,0.2342438,0.0287405,0.6529157,0.0415222,0.5747518,0.2047544,0.8578648,0.3177167,0.704689,0.1661357,0.7257644,0.5391312,0.1926675,0.3167208,0.9093394,0.0796069,0.6557512,0.6163281
yuma_boredom.wav,0.2916952,0.0620462,0.0963494,0.2233129,0.2431178,0.3955673,0.6840804,0.8999949,0.6712751,0.5406088,0.5112681,0.5097372,0.3861403,0.5076244,0.5879537,0.5368694,0.8123615,0.7541388,0.7372137,0.5181815,0.4547939,0.5038206,0.6216652,0.8004889,0.1595196,0.048253,0.0567535,0.1669822,0.1296818,0.1234282,0.1393821,0.0118446,0.0384971,0.0247215,0.028161,0.818736,0.0511252,0.4641548,0.3232078,0.7927846,0.3480165,0.7022516,0.1116167,0.7584999,0.4654271,0.2020361,0.3808476,0.8285872,0.1787818,0.630922,0.7071052
yuma_boredom.wav,0.2132334,0.0799299,0.2373102,0.0499269,0.3402868,0.2701894,0.6585304,0.7968206,0.8809521,0.6301646,0.3965511,0.2622673,0.2255796,0.5710709,0.6866537,0.6107357,0.8024739,0.6624661,0.6794307,0.5567572,0.467553,0.4901942,0.6420179,0.8379674,0.149308,0.057651,0.0227706,0.3022923,0.0664874,0.0350986,0.2044495,0.0249948,0.0065428,0.0665085,0.0441104,0.6553857,0.0463051,0.6169264,0.1898505,0.7922887,0.3785824,0.7372383,0.1708749,0.7543895,0.523606,0.1829759,0.2761501,0.8071486,0.1987095,0.6406357,0.7315475
yuma_boredom.wav,0.3762512,0.0736601,0.2676398,0.2211059,0.3234774,0.3723117,0.6807326,0.8541482,0.7839219,0.5778151,0.425055,0.2535215,0.2813399,0.5584941,0.6196883,0.6453725,0.8389096,0.7276902,0.7521551,0.5371644,0.4614357,0.4685798,0.6269949,0.8053489,0.3150862,0.0450431,0.0471155,0.1033607,0.0580105,0.235458,0.1982408,0.0259118,0.0153624,0.0650535,0.0363192,0.7532409,0.0449828,0.5955968,0.2187465,0.7576868,0.4270351,0.7135783,0.1513946,0.7316346,0.5185605,0.1938445,0.3899393,0.7821173,0.2006516,0.6065789,0.6467646
yuma_boredom.wav,0.3351159,0.0690578,0.0571399,0.1906447,0.3637932,0.3935451,0.68003,0.9468508,0.7888205,0.5114246,0.3649463,0.3320745,0.3103138,0.5956364,0.5818156,0.6263286,0.8052926,0.6458643,0.7198169,0.5623247,0.4560937,0.562003,0.6524749,0.7608505,0.2740909,0.0234823,0.0190184,0.1907079,0.0942255,0.0856429,0.1495251,0.0270809,0.0211748,0.0275381,0.0222741,0.7286026,0.0384122,0.4546594,0.3305413,0.7805493,0.3480394,0.7401764,0.1058633,0.8034166,0.4121418,0.1892605,0.3909268,0.8612746,0.1594716,0.6374648,0.7024551
yuma_boredom.wav,0.3442571,0.0564567,0.2695595,0.3021263,0.449325,0.3783784,0.6533268,0.7065546,0.5840664,0.554949,0.6099131,0.5797298,0.5503516,0.6455284,0.6084248,0.6657022,0.7398809,0.6003824,0.6614834,0.4946132,0.4549298,0.5560532,0.7761048,0.879805,0.3020508,0.3417321,0.0144677,0.1804175,0.112574,0.3048426,0.257675,0.0506939,0.0272914,0.0646649,0.05227,0.5214925,0.0468737,0.5527074,0.2608644,0.7759921,0.4404692,0.6338994,0.1049461,0.7021741,0.4670849,0.2170135,0.431666,0.9230063,0.1357395,0.6170602,0.6198474
yuma_boredom.wav,0.3945336,0.0482942,0.1780737,0.2477289,0.3682164,0.4532007,0.6924473,0.9386704,0.710665,0.4031178,0.2909855,0.203498,0.3249501,0.672525,0.6583134,0.6153996,0.7705493,0.6784547,0.75882,0.5226585,0.4580816,0.5663998,0.7148542,0.7966238,0.227564,0.1883369,0.0740819,0.2150702,0.0870862,0.1597107,0.1355668,0.0539231,0.0574357,0.2302718,0.0336687,0.7939949,0.0690438,0.4886805,0.2875992,0.7890103,0.4442759,0.6610032,0.0969989,0.7658512,0.4805961,0.1654929,0.4375712,0.8802116,0.1623724,0.6411238,0.5748415
yuma_boredom.wav,0.1583863,0.0092744,0.3782229,0.0971481,0.5880783,0.1933449,0.5698405,0.53406,0.6940899,0.8460872,0.8354631,0.6813976,0.4616268,0.7044441,0.7479367,0.6351952,0.7486891,0.6722453,0.7638934,0.5181753,0.5273728,0.6247193,0.6650338,0.7670321,0.0954093,0.0233958,0.1552389,0.1560305,0.1365767,0.059108,0.2608641,0.0681897,0.0419618,0.0207357,0.0598085,0.7352815,0.0953519,0.6086732,0.250507,0.7326093,0.4027852,0.6598861,0.0978117,0.7604312,0.5602682,0.1629062,0.4719729,0.8611439,0.2612974,0.6079952,0.6966389
yuma_boredom.wav,0.3716806,0.0810208,0.0936651,0.1038398,0.2763383,0.4269118,0.7233013,0.9471549,0.8912748,0.4443006,0.055133,0.0604509,0.0486737,0.5332628,0.601333,0.6598542,0.7991856,0.5422291,0.6026744,0.5115048,0.4889695,0.599184,0.7285652,0.8749264,0.2920888,0.5140656,0.0155577,0.3560682,0.0424896,0.0644008,0.0512462,0.045172,0.0142184,0.4899553,0.0195815,0.6439744,0.0365343,0.3844956,0.410944,0.7635466,0.2027106,0.7516523,0.2794689,0.8806549,0.3399269,0.1665351,0.2406506,0.8439729,0.1897718,0.6644565,0.6905282
yuma_boredom.wav,0.4044365,0.0552257,0.2100495,0.3098256,0.359865,0.4714007,0.6932262,0.8951541,0.6695376,0.4004674,0.3822526,0.3659856,0.49858,0.7750199,0.7175383,0.726605,0.8261966,0.6824716,0.7137389,0.5423751,0.4809324,0.4969656,0.5993368,0.7664506,0.3793149,0.0376796,0.0459432,0.2196417,0.1172802,0.265514,0.2019448,0.0192132,0.0255333,0.0124136,0.0322216,0.7032441,0.0455682,0.5372254,0.2396215,0.8204657,0.4108155,0.6767706,0.1407026,0.6835268,0.4453618,0.2288025,0.3434893,0.8688016,0.2140932,0.5475407,0.7048909
yuma_boredom.wav,0.4783278,0.0647797,0.1327716,0.2965632,0.3482084,0.4764563,0.7098988,0.8981813,0.6396564,0.3788238,0.101445,0.3534059,0.5323714,0.7011855,0.7395831,0.5280566,0.7204331,0.5832674,0.5234174,0.528661,0.5383913,0.5926992,0.7543387,0.8958808,0.3676519,0.7421395,0.0561249,0.2517583,0.1346075,0.3479035,0.0717863,0.0680481,0.0234404,0.0526416,0.0293509,0.6164904,0.0655018,0.3487801,0.4488579,0.7719783,0.2966422,0.5700143,0.1463294,0.8789539,0.5130537,0.1465565,0.4130902,0.7988077,0.1568126,0.6420068,0.7085925
yuma_boredom.wav,0.3290217,0.0324076,0.280817,0.1763099,0.4350422,0.3874784,0.6638296,0.8093438,0.7979978,0.5516485,0.331549,0.2593092,0.2997031,0.6384414,0.7949339,0.8189239,0.88124,0.6270779,0.6451635,0.494279,0.4879111,0.5948584,0.6581583,0.7992299,0.2422606,0.4119403,0.0374077,0.0472406,0.0866439,0.2952061,0.1770418,0.0183364,0.0510643,0.2230935,0.0314325,0.6941689,0.0531255,0.5399981,0.2952395,0.7117746,0.4389745,0.6324669,0.1237702,0.8568607,0.5362926,0.1528807,0.3912365,0.7869702,0.2255357,0.6299653,0.6958335
yuma_boredom.wav,0.2779835,0.0248013,0.2069557,0.140158,0.4973552,0.357145,0.6427704,0.8376652,0.7583964,0.5373959,0.3714411,0.2983805,0.4215692,0.6890921,0.8036347,0.7167661,0.8155328,0.6083084,0.6665339,0.4960138,0.5152028,0.6320667,0.7132284,0.7972748,0.150859,0.3560016,0.0336954,0.1319171,0.0979524,0.1658451,0.1274852,0.0646899,0.0360804,0.0365372,0.0184616,0.8443407,0.0546448,0.4945432,0.3113782,0.7385245,0.4482986,0.6724521,0.08326,0.7770768,0.5476423,0.1515412,0.3937042,0.8094471,0.2408579,0.6570621,0.6578898
yuma_boredom.wav,0.2467511,0.0272553,0.1943544,0.136143,0.4829274,0.320745,0.6401005,0.7490271,0.7316866,0.7149141,0.5735613,0.2927928,0.196353,0.5116264,0.680243,0.7251096,0.8196839,0.6651695,0.6847432,0.4914279,0.4733893,0.5590542,0.6255534,0.7489607,0.1415746,0.1350251,0.141583,0.0740059,0.0852789,0.1303009,0.2233001,0.0368964,0.0983399,0.1095023,0.0390007,0.6885365,0.0779131,0.4989056,0.3299704,0.7522468,0.3266583,0.7070365,0.0791355,0.8161926,0.4800985,0.1864176,0.4624245,0.9212812,0.1265643,0.6525953,0.603488
yuma_boredom.wav,0.3000747,0.0314798,0.2400342,0.1616471,0.4651652,0.3490561,0.6668239,0.7660661,0.8175693,0.6334213,0.3614009,0.2790667,0.5224954,0.5046691,0.8007289,0.6464844,0.7928747,0.6758353,0.6579918,0.4617678,0.4768172,0.5616253,0.6638343,0.7783798,0.1433146,0.2227554,0.072109,0.0996854,0.0986344,0.1249549,0.1237614,0.0429037,0.038041,0.012724,0.0392707,0.7583444,0.0598329,0.4883644,0.3885577,0.6573961,0.3273671,0.6906396,0.1668133,0.8212844,0.5365727,0.1751336,0.3829498,0.803163,0.2878289,0.5295848,0.603822
yuma_boredom.wav,0.2505599,0.0478624,0.1826373,0.1263582,0.4557127,0.2944561,0.6443257,0.7869784,0.7446824,0.6794192,0.5291906,0.3201913,0.4327548,0.6850489,0.7096384,0.6900118,0.8002294,0.6781967,0.7125686,0.4943044,0.4476655,0.5750726,0.6854639,0.7535652,0.2005761,0.0939392,0.0684975,0.095045,0.0687284,0.1032922,0.2423257,0.0545372,0.035656,0.0964759,0.0331732,0.7512107,0.0519697,0.5061711,0.3010244,0.7838884,0.3572984,0.7064827,0.0743062,0.7219169,0.5358842,0.1991075,0.4171751,0.8627058,0.1870436,0.6036113,0.6489583
yuma_boredom.wav,0.2459893,0.0057461,0.4710827,0.1738976,0.5613951,0.3035561,0.597708,0.6409397,0.7986826,0.6434066,0.5691597,0.3463493,0.4589102,0.6838056,0.74528,0.6626563,0.8484768,0.7065129,0.7377277,0.4746781,0.4300813,0.544551,0.6632473,0.7943416,0.2066231,0.2043379,0.1315376,0.0567468,0.0847669,0.2358222,0.1960112,0.0592571,0.0420632,0.0559156,0.0618153,0.7303011,0.0795103,0.6930801,0.2175634,0.6278415,0.4666419,0.7553122,0.1195,0.7405458,0.6201289,0.1561523,0.4604395,0.741664,0.3265215,0.5235872,0.7115028
yuma_boredom.wav,0.2977894,0.0242589,0.3173235,0.1349036,0.5863734,0.3591672,0.6529462,0.7728243,0.8283389,0.5944524,0.3624301,0.1917667,0.1671077,0.5546707,0.7834401,0.6906663,0.8557866,0.6726657,0.6501221,0.4516508,0.4705048,0.5483237,0.696245,0.8291229,0.1818454,0.3865603,0.0823133,0.0666871,0.0670084,0.2222688,0.1638092,0.0672316,0.0264263,0.1779876,0.0393281,0.8043108,0.0841681,0.5522294,0.2975764,0.6640071,0.4670678,0.730061,0.0613037,0.8781861,0.561522,0.1190079,0.4291243,0.8491813,0.1956073,0.5596555,0.7827703
yuma_boredom.wav,0.2398952,0.0259842,0.2594458,0.1091614,0.3352583,0.302545,0.614582,0.7106795,0.7835842,0.706687,0.4450725,0.4133949,0.394802,0.5777343,0.7748222,0.6465206,0.813803,0.7825243,0.8164943,0.5292818,0.4479727,0.4962544,0.5549763,0.7361089,0.1141892,0.0448635,0.0912999,0.1450857,0.0625629,0.0673351,0.348985,0.0353862,0.0301092,0.0080665,0.0505834,0.7320288,0.070866,0.5237658,0.3165302,0.7232739,0.4002333,0.6108195,0.1598459,0.77286,0.5869353,0.152244,0.4037984,0.7906136,0.2057992,0.6563295,0.6890067
yuma_boredom.wav,0.3244511,0.0586587,0.3188249,0.0808543,0.332325,0.3440006,0.6646653,0.7882258,0.8694532,0.5676622,0.3248773,0.1034821,0.210567,0.5826621,0.7128702,0.6533575,0.8041826,0.6568044,0.7273393,0.5064475,0.4703897,0.5044847,0.6360487,0.8269428,0.1864129,0.4260451,0.0970916,0.1151655,0.0668212,0.1188118,0.2118167,0.0564504,0.0210599,0.1124594,0.0426758,0.6770372,0.0489188,0.6018507,0.2250904,0.7344973,0.4260867,0.7647303,0.1502103,0.6645213,0.5952752,0.1790285,0.2453779,0.9265312,0.1946261,0.6036651,0.6360736
yuma_boredom.wav,0.3564453,0.0114412,0.4042154,0.293138,0.5840965,0.3763562,0.6210225,0.6818461,0.6538398,0.5461403,0.4652677,0.4854978,0.5424433,0.7074751,0.6892001,0.6228649,0.7736446,0.6691447,0.715199,0.5345008,0.4668125,0.5909804,0.6966885,0.7529383,0.2751847,0.1818764,0.0912531,0.138295,0.1062235,0.300775,0.2194889,0.0830772,0.084762,0.0459486,0.0512428,0.6963714,0.0937401,0.5563209,0.3074853,0.6562519,0.531034,0.5782053,0.136754,0.7497579,0.5753507,0.154391,0.5158282,0.7243185,0.2869003,0.4912299,0.7865541
yuma_boredom.wav,0.3503512,0.0332648,0.3100512,0.2332366,0.42752,0.3844451,0.6551713,0.7999526,0.7118909,0.5015806,0.4630498,0.3228816,0.4151204,0.666016,0.7572052,0.6577199,0.8268479,0.7266568,0.7047341,0.4518889,0.4570486,0.575286,0.6894278,0.7829225,0.2438222,0.1450739,0.0920139,0.1368291,0.0650558,0.2178376,0.202154,0.0588977,0.0177166,0.0195518,0.0208114,0.6693022,0.0635685,0.6004021,0.2534345,0.704373,0.4345822,0.6859496,0.203727,0.6675534,0.5114244,0.1818952,0.4063936,0.9037396,0.2064239,0.5822347,0.6064997
yuma_boredom.wav,0.4036748,0.0477597,0.1908423,0.3875813,0.292104,0.4966785,0.6951878,0.8877772,0.5094966,0.3871206,0.4292803,0.3483763,0.4751646,0.787092,0.7679333,0.7538843,0.833498,0.6850147,0.7108196,0.4862754,0.5109253,0.6004174,0.6455536,0.7115422,0.2615205,0.2425476,0.1461027,0.1136376,0.0708548,0.3920767,0.2348843,0.0590488,0.181781,0.0109459,0.0296124,0.6927784,0.1407611,0.4280583,0.3501812,0.808842,0.4020817,0.6225868,0.0273827,0.7409567,0.4864237,0.2125749,0.422011,0.9558841,0.1076199,0.5960879,0.7038319
yuma_boredom.wav,0.3869159,0.047475,0.1517976,0.2972743,0.4743351,0.4097229,0.6849122,0.8716683,0.6637436,0.4898486,0.4097373,0.3890827,0.4408572,0.6324356,0.6031934,0.5819207,0.7906729,0.7432561,0.7551104,0.5029615,0.4357021,0.5292458,0.6744377,0.7868114,0.3985786,0.1112904,0.0731528,0.1182631,0.0653338,0.3892017,0.1481074,0.0765131,0.035252,0.0360823,0.0292884,0.7817555,0.0703719,0.4662995,0.3113355,0.8134841,0.3693872,0.6708188,0.0781472,0.7938926,0.446055,0.1969783,0.4205016,0.8660925,0.1877697,0.5809859,0.6542057
yuma_boredom.wav,0.0959215,0.0151489,0.3176859,0.059366,0.7740423,0.1539115,0.5790401,0.5444595,0.7350071,0.9245292,0.8085113,0.6446642,0.5005524,0.6517038,0.6972644,0.7722007,0.8537801,0.6828085,0.7461454,0.5138498,0.4710737,0.5599669,0.650739,0.7688616,0.0881293,0.0368435,0.0767163,0.0115377,0.1232555,0.0934579,0.1828205,0.04853,0.041242,0.0186227,0.0599551,0.948666,0.0682773,0.5932009,0.2652279,0.7472828,0.3336694,0.6893842,0.0960517,0.7915343,0.5376485,0.1829206,0.4822384,0.8760643,0.1896775,0.5801708,0.7202054
yuma_disgust.wav,0.1568627,0.0127341,0.4109221,0.1426308,0.5500967,0.230756,0.590617,0.5557764,0.6809061,0.8191434,0.8391673,0.6788515,0.5318416,0.7309772,0.7678955,0.7519509,0.7957802,0.6636748,0.701871,0.4931309,0.4740858,0.5719278,0.6696628,0.7793634,0.1530492,0.1408183,0.0781479,0.0134317,0.084424,0.2793678,0.3174792,0.1028366,0.0341421,0.1328396,0.0657073,0.6968584,0.0827275,0.6504749,0.2025813,0.7548736,0.4232366,0.6588234,0.1086869,0.6994391,0.5599082,0.1860082,0.5030264,0.8189644,0.247816,0.5871621,0.7444517
yuma_disgust.wav,0.2993129,0.0623528,0.1233181,0.3028572,0.4320149,0.4430896,0.7170273,0.8912881,0.5480095,0.4500017,0.4332268,0.3884899,0.3605463,0.5688909,0.7231868,0.7360544,0.7847369,0.6719298,0.6619955,0.5322325,0.4677391,0.5295676,0.7289401,0.7778594,0.1417231,0.1974529,0.0183203,0.1438369,0.0787625,0.2938749,0.1657875,0.0395201,0.0208668,0.0875589,0.0525221,0.711487,0.0654527,0.3713751,0.4145656,0.7947289,0.2962116,0.6578354,0.0923923,0.7861083,0.4603786,0.2083181,0.4843337,0.7630606,0.1634879,0.60646,0.7166183
yuma_disgust.wav,0.4059601,0.0875404,0.368924,0.3149626,0.4819118,0.4046673,0.6966619,0.7849098,0.6755878,0.4870984,0.3922276,0.5231058,0.5968288,0.6349181,0.6818896,0.637352,0.7045719,0.6633915,0.6565441,0.5205944,0.5088587,0.5930077,0.7066975,0.8244832,0.5321161,0.1261876,0.0674853,0.3592731,0.0945426,0.1871561,0.1586782,0.0246059,0.0514891,0.0959471,0.0404293,0.6163316,0.0672188,0.6043571,0.196876,0.8127499,0.4111732,0.6688974,0.1342269,0.6809457,0.5648417,0.209812,0.3852837,0.8070756,0.1339166,0.6094913,0.7343327
yuma_disgust.wav,0.2558923,0.0475732,0.2488367,0.0497327,0.4261132,0.3035561,0.6607868,0.7902202,0.8523119,0.6413102,0.4010612,0.3489169,0.3381783,0.7013879,0.8670101,0.7709945,0.8451283,0.6913984,0.6360364,0.4959702,0.4660422,0.5563963,0.6418043,0.7221233,0.1183868,0.1894996,0.0468024,0.0374832,0.0479396,0.0652499,0.2884922,0.0312692,0.0354875,0.040696,0.0115736,0.7126031,0.0511281,0.5847853,0.2433454,0.7452853,0.3872671,0.6966921,0.1918613,0.730297,0.5611571,0.1808376,0.3404924,0.8435683,0.1152322,0.633809,0.7434883
yuma_disgust.wav,0.3175953,0.0353037,0.3652454,0.288347,0.5893925,0.366245,0.6463292,0.6360253,0.5935815,0.6421085,0.8048166,0.5990996,0.4884398,0.6094767,0.6497453,0.7566529,0.849547,0.7184781,0.7095448,0.5105971,0.4277806,0.6209341,0.6670777,0.7270566,0.2798248,0.0280785,0.1245403,0.0763543,0.0596143,0.1080003,0.3332431,0.0929764,0.2542705,0.0081559,0.0220881,0.5678428,0.104103,0.5985745,0.2757918,0.6934856,0.3889982,0.75028,0.1635263,0.5782308,0.5314393,0.223049,0.5004388,0.8098616,0.1858299,0.6425943,0.6380702
yuma_disgust.wav,0.3724424,0.0615932,0.4569285,0.2850505,0.4070922,0.4350007,0.6986278,0.8022639,0.7475621,0.3990798,0.3997838,0.4764816,0.5415558,0.6925401,0.8508398,0.6611761,0.7801319,0.7196031,0.690686,0.5112725,0.4311584,0.5698607,0.6897372,0.7998622,0.2410877,0.0688679,0.0362296,0.1993292,0.0626046,0.1046767,0.2260572,0.0066081,0.0359761,0.0040662,0.0298588,0.6906109,0.0809415,0.7106146,0.1555103,0.7622476,0.2635741,0.8650979,0.2681764,0.6387858,0.4552379,0.2520575,0.2360723,0.8728279,0.1866358,0.5335887,0.6463316
yuma_disgust.wav,0.3206423,0.0617395,0.3482094,0.2298641,0.4944262,0.3328783,0.6892923,0.769913,0.6709612,0.5400784,0.5527923,0.4723839,0.3090249,0.5166845,0.683789,0.7520846,0.8048143,0.6578472,0.6274344,0.4673883,0.4586518,0.5996837,0.6895328,0.8035297,0.29459,0.0921712,0.0518963,0.0641185,0.0413723,0.3099984,0.1318353,0.086534,0.1133955,0.0392687,0.0383575,0.8288758,0.0764473,0.6062688,0.1925978,0.8306776,0.337393,0.7463959,0.1851095,0.6360899,0.5150464,0.1910424,0.3743969,0.8932096,0.1496224,0.6507548,0.762311
yuma_disgust.wav,0.2680805,0.034318,0.23932,0.2219031,0.3552801,0.3197339,0.6608793,0.7393834,0.6121802,0.5642548,0.5869075,0.5333862,0.4900619,0.6110924,0.7111512,0.7460088,0.837629,0.6893184,0.6347172,0.4710853,0.4914429,0.603385,0.6660181,0.7505115,0.1904516,0.3229224,0.0870337,0.0829193,0.0910731,0.2530645,0.2011627,0.0572804,0.0352926,0.0981255,0.0450539,0.7761822,0.0703316,0.5014707,0.3144731,0.7717784,0.349837,0.7254724,0.0785072,0.7159157,0.5044444,0.2150371,0.3626145,0.8601714,0.1596335,0.6829026,0.6506672
