@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute arousal {-2,-1,0,1,2}

@data
0.4501425,2.8857695,0.5514452,0.3834943,0.4965915,0.447134,1.0577496,0.4003928,0.5590725,0.8216109,0.7201264,0.4282913,0.2629901,0.4438521,0.4979862,0.6425445,0.6760586,0.5626838,0.5260092,0.4808861,0.5488101,0.730294,0.8041402,0.7999803,0.3291476,0.1391328,0.2460454,0.2181213,0.6917044,0.1859532,0.2549547,0.4305779,0.1833695,0.0714057,0.0886202,0.5746381,0.2124572,0.4548716,0.5222173,0.4513061,0.5792583,0.2735557,0.6698599,0.1034845,0.8280908,0.1587734,0.7699133,0.3293414,0.7974358,0.2355387,0.7515066,2
0.4219571,3.2108509,0.7353471,0.1921325,0.4702128,0.3106339,1.0655509,0.3277538,0.7368633,0.8375644,0.6332124,0.2559077,0.1030644,0.4211982,0.3742723,0.5584345,0.5764481,0.5520936,0.7634217,0.6907431,0.6545547,0.6760871,0.758656,0.8611162,0.370421,0.140363,0.1741458,0.4443009,0.2159754,0.1733162,0.1815679,0.1479209,0.0853406,0.0414965,0.060233,0.5408152,0.1359459,0.6427298,0.3773975,0.5067758,0.4081779,0.4165069,0.6480875,0.202336,0.8466984,0.1490343,0.6401941,0.6352211,0.6198696,0.1650876,0.8486451,2
0.4051983,1.5651189,0.6006976,0.3556637,0.4847867,0.3955673,1.0189125,0.4083297,0.5373099,0.8440626,0.6605705,0.3619358,0.359095,0.8415826,0.5881483,0.6860731,0.7573751,0.6098207,0.6891407,0.5731647,0.5583348,0.6389008,0.642358,0.7183946,0.318156,0.1300627,0.4138494,0.2172758,0.3629925,0.2429189,0.255718,0.5620887,0.1795584,0.1625403,0.0670442,0.6054897,0.217375,0.4674661,0.4906111,0.5243857,0.4417982,0.4268094,0.5407507,0.2780613,0.7247903,0.1506017,0.6632545,0.6096978,0.6209439,0.3131103,0.7841536,2
0.5400308,2.9603176,0.7218661,0.4507127,0.679919,0.4774674,1.0879837,0.402293,0.4777412,0.6729231,0.5974118,0.3561141,0.3280604,0.4273943,0.2590553,0.5480807,0.6553726,0.5584707,0.5907649,0.4626748,0.4673709,0.6779539,0.7552639,0.8155277,0.4095396,0.1492021,0.099774,0.2388273,0.4874044,0.2239895,0.3379128,0.41152,0.2211029,0.1005193,0.0615599,0.4739725,0.193728,0.5094114,0.5033529,0.3902434,0.6044362,0.385336,0.648739,0.0606164,0.8655268,0.141655,0.747349,0.4035617,0.8222394,0.0684076,0.9652152,2
0.487469,3.4545656,0.6342542,0.3792298,0.5020528,0.4805007,1.0842263,0.3543518,0.5100755,0.6823741,0.7342539,0.2545341,0.1805573,0.5762948,0.3940901,0.5826936,0.562445,0.4661346,0.5456439,0.5241427,0.5842588,0.7496727,0.7852434,0.7803109,0.3968147,0.317348,0.0575991,0.3087211,0.6857572,0.137112,0.2859509,0.6594919,0.1652636,0.0753298,0.068053,0.457758,0.2019515,0.430794,0.6130179,0.3787595,0.4193137,0.4733146,0.6001004,0.1594054,0.7823193,0.1710657,0.7515584,0.4373017,0.7457865,0.1361104,0.8285157,2
0.3655865,2.4608378,0.608885,0.3555328,0.5039059,0.348045,1.0329522,0.2779942,0.5589558,0.7458727,0.5674202,0.6844084,0.452342,0.4823509,0.3922133,0.4060416,0.6063179,0.6862394,0.6552869,0.5689759,0.5421823,0.6036984,0.7814686,0.8414464,0.2166967,0.031307,0.1424638,0.2430947,0.4300732,0.2961208,0.2359208,0.3733852,0.1156862,0.052426,0.0927956,0.4324946,0.2806542,0.4632335,0.5358098,0.4683826,0.4206461,0.3612036,0.6228194,0.2833734,0.7652212,0.1953502,0.6599648,0.3228708,0.7586149,0.1343444,0.911762,2
0.4790895,2.6068728,0.5422922,0.4603906,0.4555956,0.4734229,1.0333426,0.3237985,0.3756799,0.7278746,0.6065084,0.2854309,0.2292571,0.256869,0.2026477,0.3718914,0.5125035,0.6331885,0.7984271,0.7168916,0.6145541,0.6680348,0.8003623,0.9599226,0.3579792,0.0583925,0.2059405,0.4809017,1.1720085,0.3873285,0.1873669,0.2372907,0.2711662,0.0392949,0.120241,0.3633402,0.2405797,0.3578905,0.5889455,0.5122394,0.4875808,0.2969727,0.591554,0.1109344,0.8295228,0.1635078,0.8621024,0.3611858,0.6897703,0.2083265,0.9085139,2
0.5011807,1.7882225,0.6986815,0.5719292,0.5154985,0.5512786,1.0190775,0.344825,0.3385707,0.659766,0.6964803,0.4888982,0.4148556,0.5331799,0.3411584,0.5347084,0.6193076,0.6029315,0.6451564,0.5232991,0.5096663,0.7393285,0.8142145,0.8381128,0.2722535,0.1428389,0.2946556,0.239277,1.4921175,0.3047916,0.1779667,0.3550733,0.2617377,0.0394092,0.0812094,0.5793505,0.326156,0.4458286,0.524053,0.4872812,0.5394065,0.3395653,0.6007513,0.032469,0.9289207,0.1126921,0.916785,0.36135,0.764925,0.1018381,0.9081698,2
0.549172,2.5171806,0.7483153,0.3518674,0.499601,0.4218562,1.0535377,0.3114616,0.4805901,0.6527264,0.5619698,0.24946,0.0724244,0.4153134,0.3763863,0.414135,0.5848715,0.5729914,0.6437413,0.5147749,0.5458146,0.7389328,0.7615125,0.8069335,0.3794185,0.1588214,0.4060702,0.338859,0.3325053,0.1162086,0.2421326,0.3485897,0.122079,0.070085,0.0625841,0.4406977,0.2252083,0.5017236,0.5122378,0.4182389,0.5820426,0.2850493,0.6950164,0.0609881,0.8996852,0.1182287,0.7650379,0.3001267,0.8800268,0.2273917,0.8541666,2
0.5087984,1.676428,0.7061568,0.3555038,0.5285084,0.4066895,0.997653,0.3900633,0.5134406,0.7659943,0.6741969,0.3479965,0.2628492,0.2563039,0.5063991,0.5999089,0.5966133,0.6154378,0.5439679,0.5152319,0.5730513,0.7727829,0.8205396,0.8281529,0.3265664,0.1491601,0.2525723,0.2868104,0.2627916,0.1899224,0.1515916,0.4601945,0.2095277,0.1087269,0.0895554,0.5890714,0.2028362,0.5003996,0.4909199,0.4741389,0.4806688,0.4762253,0.4763229,0.2450383,0.7465318,0.1919662,0.7527842,0.4512136,0.5622651,0.3487118,0.7513361,2
0.6794339,3.1520329,0.730948,0.4486645,0.5335325,0.8111344,1.0966013,0.3445828,0.3975931,0.6292661,0.5338442,0.2304864,0.1898285,0.4385895,0.4217103,0.4922735,0.4488466,0.443614,0.5882753,0.5958051,0.6408324,0.7372096,0.7412563,0.7627162,0.5067566,0.2173333,0.3737802,0.4638216,0.5370164,0.1997313,0.2850546,0.3433351,0.308037,0.0787991,0.0662551,0.2992165,0.3215333,0.4768164,0.501053,0.5317843,0.434123,0.3861821,0.6074829,0.0706649,0.8864315,0.1444399,0.7869542,0.4293036,0.7361921,0.0839227,0.9537197,2
0.5087984,1.3729815,0.5376221,0.4105792,0.4432284,0.5078007,0.9997369,0.4591439,0.4649512,0.7214196,0.6571624,0.3948163,0.3084535,0.6244536,0.4852065,0.564539,0.597176,0.6148115,0.6613711,0.593412,0.6079186,0.7769419,0.8271499,0.7536443,0.3236244,0.2194549,0.4108386,0.304534,0.3292784,0.1999289,0.1901064,0.3373496,0.2062223,0.0411355,0.0526074,0.6055308,0.2101826,0.3864427,0.5557639,0.5002315,0.4996975,0.3399634,0.6209835,0.1088555,0.7668636,0.1859807,0.7686661,0.5465638,0.5687688,0.1507015,0.9357128,2
0.5788808,3.1995319,0.6832723,0.414433,0.5540735,0.5037563,1.1082445,0.2924285,0.5137699,0.6068988,0.5248038,0.2467326,0.1349427,0.3278806,0.1250519,0.4333391,0.5312468,0.5989377,0.7174971,0.5600113,0.6347278,0.7978216,0.8196716,0.8608892,0.4844373,0.2315185,0.1594728,0.4547844,0.3308549,0.2510377,0.2342715,0.1252279,0.1227469,0.0925827,0.0446768,0.3652054,0.1718393,0.437794,0.6177956,0.2926428,0.6202673,0.2827888,0.7429279,0.0421044,0.9623818,0.0481077,1.0204884,0.2390267,0.9154195,0.0091583,1.0216016,2
0.6931456,1.2775966,0.9741152,0.3703543,0.4804807,0.5866675,1.0070366,0.3100288,0.5444035,0.747076,0.5955647,0.162085,0.1884997,0.5840897,0.5353641,0.6905209,0.6070344,0.5459524,0.6719586,0.5499556,0.5900758,0.7991503,0.7656756,0.8102423,0.259457,0.2869254,0.4966927,0.359553,0.300105,0.0547001,0.2207134,0.2819758,0.1669395,0.1399588,0.0558686,0.4946071,0.1940548,0.6038918,0.4864989,0.3974538,0.4997768,0.3084512,0.6644269,0.0453802,0.9422682,0.1351419,0.7905164,0.4074277,0.8158593,0.1144191,0.9199465,2
0.597925,2.4660873,0.7942931,0.4561781,0.6760678,0.5755452,1.0778732,0.3819916,0.4425831,0.6621169,0.5748902,0.3653945,0.286626,0.5591555,0.3763355,0.6673866,0.6435254,0.4523376,0.4859459,0.3649992,0.4252103,0.7638828,0.7631672,0.7623389,0.3966955,0.1686776,0.255136,0.2469804,0.2440455,0.1454595,0.3139414,0.5890119,0.2726266,0.0959598,0.1021434,0.486501,0.2810319,0.4836591,0.5876618,0.30652,0.6530727,0.1358979,0.855124,-0.101205,1.0442847,0.0581949,1.0586113,0.218325,0.8415815,0.1236395,0.9095017,2
0.3991042,1.9337364,0.5383355,0.3591882,0.6081154,0.4259006,1.0067629,0.4208578,0.478028,0.754497,0.6253402,0.4603527,0.401437,0.5285476,0.350669,0.4913481,0.5520161,0.5647514,0.715265,0.6030947,0.5961973,0.7464779,0.8659107,0.8518768,0.2989964,0.1307291,0.1343625,0.3693173,0.4878089,0.1771874,0.1771461,0.3444963,0.1330612,0.033225,0.0596526,0.5575379,0.1516542,0.3785384,0.6115766,0.4374164,0.3948453,0.4755968,0.5651183,0.27431,0.755934,0.1287973,0.7371563,0.489123,0.657553,0.2919567,0.7714583,2
0.5788808,2.017097,0.7104961,0.4586926,0.4358873,0.5260007,1.0701363,0.2451294,0.414003,0.7306758,0.558994,0.3541975,0.3146708,0.5722785,0.4762002,0.4938665,0.4611538,0.4674447,0.6267272,0.5844568,0.6356893,0.7380697,0.7816247,0.8290848,0.4358843,0.1941609,0.361636,0.4067653,0.3617584,0.1260149,0.1817758,0.5780563,0.2005475,0.0786152,0.1978656,0.4137888,0.2010667,0.3469337,0.7264807,0.304866,0.4802703,0.2992787,0.6752315,0.1104878,0.9189001,0.1211708,0.822284,0.3868654,0.7912728,0.0194883,1.0716153,2
0.5057513,1.7741512,0.8573528,0.3658326,0.6238242,0.4006228,1.0229921,0.3712571,0.5344762,0.6837428,0.641109,0.4179214,0.3196755,0.5062735,0.4320568,0.6529071,0.6529975,0.5249666,0.5656661,0.4780998,0.5190742,0.709589,0.7182163,0.7543936,0.2741473,0.1374318,0.139523,0.2319648,0.6259295,0.1103814,0.2203326,0.6258284,0.2557922,0.1612876,0.0795256,0.55655,0.193035,0.6454573,0.3730029,0.463696,0.518946,0.4634775,0.6311788,0.1268799,0.7947886,0.1471171,0.6950224,0.5847592,0.7012556,0.1252687,0.886359,2
0.4768042,2.4035846,0.657516,0.3028535,0.4663664,0.4077006,1.0463346,0.3729857,0.5664577,0.7563951,0.5501388,0.3511709,0.2044047,0.3282779,0.3786074,0.5614899,0.5826255,0.6224261,0.7651647,0.5600134,0.5601915,0.650986,0.7018976,0.8038983,0.296402,0.1451649,0.2589785,0.3607948,0.2631289,0.1798732,0.312487,0.3408664,0.1545203,0.0838983,0.107692,0.3763845,0.1604156,0.483481,0.5098292,0.4712297,0.4491762,0.4037302,0.6100522,0.2067186,0.7559556,0.2063237,0.5834659,0.5062236,0.670563,0.2544366,0.7094433,2
0.4760425,2.4837544,0.6561695,0.305109,0.6107086,0.4259006,1.0374468,0.38308,0.5352503,0.6927676,0.6024283,0.3316362,0.2379314,0.5414157,0.4285102,0.5189579,0.5926931,0.6083705,0.6593451,0.5698325,0.5738202,0.7315073,0.7571767,0.7028661,0.3158586,0.2028034,0.2612289,0.3547659,0.1974597,0.07145,0.2836069,0.2212758,0.1200383,0.067254,0.0591639,0.452453,0.1835387,0.4927871,0.5120658,0.412616,0.5522778,0.3612847,0.6875564,0.0731926,0.870242,0.1095646,0.897003,0.3865327,0.6685566,0.160894,0.955954,2
0.3511129,3.2840835,0.505545,0.2196092,0.7100216,0.3510784,1.0395687,0.4477499,0.5825304,0.7169589,0.689395,0.2509588,0.1170725,0.4713426,0.2951391,0.4361039,0.5598332,0.5517229,0.6372419,0.5403206,0.488996,0.6362256,0.7517682,0.855891,0.3709381,0.0558352,0.3287388,0.3567501,0.3708595,0.1462417,0.3068866,0.2402842,0.0970672,0.0651242,0.0546803,0.4560435,0.1217063,0.4592661,0.4992342,0.4936436,0.4357161,0.5463231,0.5396143,0.2471112,0.6210586,0.2013122,0.6289192,0.5418778,0.6343531,0.3129219,0.7283498,2
0.4501425,1.7206665,0.7624743,0.3057893,0.5760107,0.3692784,0.9952523,0.3722135,0.5025962,0.760875,0.6455318,0.40822,0.3013043,0.6581751,0.4599768,0.5184943,0.6134919,0.5281641,0.6631927,0.5995956,0.6050342,0.7394258,0.7366757,0.8344046,0.2649011,0.114808,0.2854181,0.3452669,0.5212835,0.1314983,0.1511754,0.5159419,0.1667663,0.0388584,0.1082319,0.5109681,0.207833,0.5688425,0.4339061,0.4662399,0.5439194,0.3296348,0.6290064,0.1937381,0.8270851,0.1099457,0.7873938,0.475723,0.7529896,0.2340462,0.8372385,2
0.6573427,2.8550601,0.6372622,0.5785356,0.4607386,0.6756453,1.09919,0.3339007,0.3234214,0.6917499,0.5613141,0.2712062,0.3107243,0.4548588,0.3229382,0.5457508,0.5776243,0.5409983,0.6367168,0.541075,0.615508,0.8192913,0.7669686,0.740087,0.4713428,0.2663953,0.4718538,0.413149,0.612409,0.257441,0.3072994,0.761891,0.3179107,0.0881839,0.0524527,0.2967074,0.2671015,0.3234492,0.699781,0.3276831,0.6321559,0.1678162,0.7282699,0.0014098,0.9451366,0.1183117,0.8976806,0.2169876,0.9158411,0.0800349,0.8457374,2
0.3869159,0.9154811,0.6166457,0.3730241,0.3977425,0.3955673,0.9206263,0.3752098,0.5209554,0.7875041,0.7743277,0.5667382,0.5542147,0.6598381,0.6183144,0.7565935,0.781311,0.6164481,0.5542037,0.5228727,0.52535,0.6755171,0.669123,0.7878269,0.1964299,0.1645836,0.3464535,0.1209763,0.3927006,0.2008893,0.2193971,0.3679999,0.225092,0.0527305,0.065566,0.5508871,0.0983525,0.5961415,0.3520018,0.5800174,0.4390318,0.554074,0.4421071,0.254629,0.6432524,0.3299535,0.3058532,0.676665,0.4987175,0.4121608,0.6237269,2
0.4798513,1.2917267,0.5413103,0.3959668,0.499552,0.4673562,0.9966754,0.5725814,0.556373,0.5592588,0.4177312,0.3461413,0.5665044,0.7319023,0.5898312,0.7410908,0.6929447,0.6176078,0.5675578,0.5330239,0.523995,0.6942215,0.788912,0.7397136,0.306024,0.4533928,0.0991632,0.1514804,0.2378358,0.3286515,0.2580316,0.319912,0.1346858,0.1230114,0.0213911,0.5573416,0.138584,0.4831561,0.4643085,0.5319621,0.4053994,0.5959461,0.4956626,0.1877624,0.6587331,0.2896464,0.4180031,0.6959326,0.5112894,0.1599934,0.8522821,2
0.626872,1.1831145,0.9340356,0.5765915,0.4463971,0.564423,0.9958005,0.3300716,0.4748208,0.5399867,0.5255286,0.5426124,0.6543946,0.7257118,0.6871627,0.6922196,0.7382653,0.6755792,0.6227359,0.502743,0.330234,0.4964306,0.5850066,0.7421717,0.4737666,0.1725589,0.0767903,0.1748746,0.4474841,0.3661234,0.3648173,0.4893212,0.0712072,0.2916718,0.0497305,0.3995268,0.2017659,0.6952522,0.365367,0.4028479,0.611061,0.3466723,0.6490417,0.160106,0.7719604,0.2544122,0.5855054,0.3534591,0.7106633,0.1405938,1.0159571,2
0.5499337,1.0308268,1.0440542,0.3242391,0.5286523,0.3905117,0.9912867,0.3469472,0.7124176,0.5502673,0.4899754,0.3376836,0.530556,0.7655692,0.6746832,0.783297,0.7028111,0.5830929,0.4878102,0.5436282,0.5422673,0.6872612,0.7085209,0.7702315,0.2570552,0.3715063,0.1698851,0.2734087,0.3511904,0.1621159,0.2675542,0.3040381,0.1180035,0.084424,0.0861371,0.4781595,0.1329228,0.7780155,0.3658746,0.3103086,0.5316388,0.4477588,0.6112421,0.2482441,0.8635611,0.2040161,0.6928387,0.439682,0.6648548,0.1058327,0.8513479,2
0.4562366,1.0626036,0.6209462,0.4594841,0.4629874,0.4582562,0.9698319,0.381121,0.5165227,0.6597173,0.5748737,0.6019685,0.5570309,0.6448479,0.538965,0.7315262,0.7771808,0.5817998,0.5074697,0.441569,0.4793406,0.6722621,0.7121701,0.7488541,0.340558,0.191876,0.1327417,0.1418536,0.2948548,0.2910746,0.3507948,0.3423245,0.2082763,0.1246831,0.0690397,0.4878513,0.1905479,0.4866422,0.5276923,0.4224561,0.4084021,0.5188385,0.6181759,0.2097651,0.7108052,0.2373859,0.4713535,0.5948893,0.6197808,0.227031,0.8735366,2
0.6413456,1.3472613,0.6626094,0.5452751,0.5188163,0.6230675,1.0514068,0.4715321,0.4466774,0.5062378,0.3681434,0.3458672,0.5511813,0.7086342,0.641617,0.8058036,0.7437507,0.6855365,0.5733573,0.4433073,0.4190243,0.5621088,0.5428968,0.5624542,0.5239229,0.3039647,0.3438387,0.1461976,0.2541229,0.4023569,0.4891728,0.4999413,0.2522939,0.1842526,0.078374,0.312189,0.1744224,0.4243911,0.5894922,0.3690404,0.577259,0.3796991,0.5672677,0.2351261,0.6635397,0.2529639,0.5869615,0.5558162,0.4586006,0.3328632,0.8265879,2
0.4585219,1.2172288,0.5621279,0.4873252,0.4563595,0.4734229,0.9770213,0.3452745,0.5557688,0.6213972,0.6344042,0.6716097,0.5002306,0.5916892,0.4766885,0.6263046,0.7796231,0.5381808,0.3388661,0.411267,0.4357589,0.7250157,0.8343456,0.8816152,0.3755005,0.1399688,0.15522,0.1070154,0.4187308,0.3141474,0.2746076,0.3193366,0.3050871,0.0658534,0.1139657,0.5713712,0.1955927,0.4893176,0.516945,0.4163408,0.4896521,0.4580209,0.6069479,0.2569064,0.6678483,0.2738048,0.3593658,0.4514713,0.794709,0.1315508,0.9011402,2
0.5857367,1.1605906,0.8449294,0.4456414,0.5181534,0.4946563,1.0275098,0.3145411,0.5922862,0.661417,0.4541216,0.1884139,0.4144364,0.71852,0.709055,0.7338032,0.8384907,0.6507406,0.5120403,0.3846357,0.3377935,0.5258245,0.6719953,0.7358273,0.3322364,0.2384396,0.3317225,0.132505,0.5893034,0.2910611,0.3467832,0.2757394,0.1925723,0.3498833,0.0941409,0.4672829,0.1991512,0.5579258,0.5238678,0.3455947,0.5650457,0.2740887,0.6317034,0.1418189,0.9806308,0.154802,0.6720239,0.5982283,0.5648539,0.2305288,0.7009568,2
0.5331749,0.8694611,0.6053763,0.4600012,0.4772999,0.4572451,0.9545369,0.3428865,0.4457466,0.6876831,0.541537,0.4528239,0.5620938,0.7898096,0.6457676,0.6400288,0.6901897,0.5405761,0.6083572,0.4728208,0.5050129,0.7631991,0.7257578,0.7700968,0.2664527,0.3811789,0.4390809,0.1783148,0.1827036,0.2808625,0.2918512,0.4780754,0.0989911,0.1131206,0.0842329,0.4978955,0.1220378,0.4451238,0.5120459,0.5410261,0.370843,0.5104201,0.4951689,0.2502914,0.768002,0.1943713,0.5251204,0.6266147,0.5547657,0.4109117,0.6187859,2
0.5438396,1.3629358,0.682246,0.4653532,0.5234716,0.528023,1.0434052,0.4961834,0.4811304,0.5177048,0.4255697,0.3450592,0.4678661,0.661663,0.5993107,0.736682,0.8385379,0.6571771,0.4830192,0.400851,0.4438596,0.6607373,0.6740438,0.6047609,0.3599277,0.4017002,0.2820998,0.1657331,0.3643818,0.1424711,0.5309862,0.1967552,0.2963466,0.1477806,0.0487306,0.288858,0.1855382,0.4554223,0.572772,0.3214913,0.6194419,0.4264346,0.6248559,0.1180122,0.7579985,0.2137846,0.6348311,0.3845297,0.7232573,0.095627,0.9786676,2
0.5209866,1.5363141,0.6181422,0.4802887,0.5747621,0.5533008,1.0654739,0.4452844,0.4518218,0.4542467,0.5034794,0.1759507,0.3794784,0.8234508,0.5617354,0.7370215,0.773462,0.6255103,0.5057894,0.457302,0.3809243,0.5302681,0.5836398,0.690422,0.4076912,0.3801962,0.1260714,0.2036149,1.0240201,0.3192985,0.4277595,0.5047107,0.1702305,0.4175352,0.0782069,0.3428645,0.1857419,0.3527829,0.7251283,0.233356,0.5664188,0.331751,0.7290347,0.0686463,0.8514241,0.1732293,0.665823,0.4172307,0.7467703,0.1301271,0.971513,2
0.5148925,1.3006951,0.633957,0.4273161,0.5502146,0.4410673,0.9739037,0.3166136,0.5023884,0.6842019,0.5647255,0.7074253,0.562982,0.4042843,0.5751189,0.6765903,0.7695302,0.6085252,0.3228864,0.4077305,0.4696551,0.6643607,0.8463299,0.7880346,0.3748587,0.2862915,0.1724944,0.0797665,0.2112505,0.1387616,0.346446,0.3813986,0.1029407,0.1130103,0.0644547,0.47519,0.2307708,0.5235406,0.4740426,0.4639887,0.5293873,0.3512105,0.553754,0.3507375,0.613511,0.3110695,0.3560254,0.5536796,0.4393426,0.3882211,0.7400874,2
0.5461249,1.8242587,0.4903947,0.5434893,0.5875084,0.4966785,0.9949556,0.3235113,0.3920689,0.6450964,0.4949145,0.5249064,0.4218574,0.7174203,0.4274028,0.3956672,0.6157183,0.5799052,0.5597416,0.4409462,0.5243579,0.6648258,0.8244486,0.8759588,0.449937,0.2722612,0.3383164,0.2354128,0.31836,0.3348135,0.1498752,0.2341062,0.1689597,0.0541293,0.1012516,0.5215765,0.1865531,0.2931219,0.6920794,0.4206604,0.4178814,0.3834458,0.599578,0.2880152,0.6944119,0.1640629,0.561117,0.7071795,0.5076029,0.2748536,0.8866186,2
0.464616,1.9473828,0.6223708,0.3556619,0.521223,0.4248895,0.9865774,0.2988843,0.4246706,0.6491805,0.4896241,0.3764739,0.4176164,0.5933006,0.3344246,0.3766753,0.4965285,0.4408465,0.566871,0.7011566,0.7653292,0.8329174,0.8112618,0.9717471,0.3635417,0.175168,0.3270663,0.4377166,0.441645,0.2226034,0.0763882,0.2725111,0.1286737,0.0608076,0.1294275,0.4759718,0.124906,0.5368663,0.402755,0.6113324,0.415486,0.390619,0.5249925,0.3509272,0.5877433,0.2691941,0.5216162,0.5486137,0.5324743,0.5029632,0.4713591,2
0.4303365,1.8679935,0.6539813,0.3312198,0.6143209,0.4077006,1.0022023,0.3697754,0.5546252,0.662372,0.5348005,0.3509646,0.2476771,0.5226919,0.6142809,0.7015159,0.7251604,0.551557,0.4255345,0.4474085,0.5252225,0.7216246,0.7536653,0.8032214,0.3644695,0.2435079,0.2936524,0.1307734,0.3333652,0.2581808,0.2364146,0.2956529,0.2272697,0.1386709,0.0639117,0.4810658,0.2545075,0.5304449,0.4616115,0.4839679,0.4604138,0.4435846,0.5867021,0.2443872,0.7368367,0.2014824,0.4544889,0.5820364,0.6216951,0.335483,0.8317362,2
0.441763,1.8981428,0.7069215,0.3616987,0.490759,0.4228673,0.983061,0.3045294,0.5240098,0.7132945,0.6324628,0.421528,0.2442217,0.3573215,0.4023306,0.4898441,0.6400453,0.5264558,0.5106352,0.5031095,0.5190023,0.8255773,0.9140485,0.941889,0.3411395,0.1738576,0.1081247,0.2680953,0.4324108,0.1031573,0.1559022,0.3905754,0.1040859,0.0408758,0.091327,0.5999439,0.1859409,0.5790981,0.4292071,0.4793968,0.4306331,0.5233451,0.5094185,0.3444909,0.611127,0.2890807,0.3944333,0.5469665,0.5842275,0.4277146,0.6283164,2
0.5126072,1.4907963,0.726177,0.4509524,0.3878927,0.5846453,1.0119279,0.3249928,0.4329684,0.6755719,0.5419649,0.3671812,0.3608345,0.6613786,0.6164682,0.7325911,0.7653135,0.5061229,0.3652996,0.3817209,0.4100919,0.6559473,0.728424,0.7973858,0.3636243,0.2028678,0.4311285,0.1173308,0.431853,0.2212231,0.3316132,0.5366656,0.2309858,0.2065422,0.0850425,0.538818,0.2419012,0.487183,0.5344245,0.4605286,0.4068716,0.4448474,0.5414619,0.2677296,0.7331843,0.1969317,0.6185195,0.5690812,0.5513098,0.3502699,0.7510248,2
0.5644073,1.7266022,0.6845022,0.4833313,0.4518973,0.5310563,0.9930209,0.2563125,0.4783285,0.6676456,0.4940363,0.3013259,0.4537424,0.7195097,0.2301557,0.1663979,0.4028246,0.451058,0.6647396,0.8305074,0.8412764,0.7867004,0.7699077,1.0184119,0.4155118,0.0795598,0.3829653,0.5525032,2.2609292,0.1232028,0.0637008,0.5910226,0.1424298,0.0413161,0.2574082,0.4020154,0.086958,0.560874,0.3907386,0.5843772,0.4430546,0.4494259,0.5361966,0.2476095,0.664621,0.2530159,0.5536467,0.5445906,0.5291797,0.4657988,0.5066941,2
0.4059601,2.0712422,0.5693158,0.2656519,0.5230853,0.3905117,1.0066332,0.429247,0.5779381,0.6711212,0.5321892,0.1833275,0.1997466,0.7054872,0.591939,0.6332747,0.6334987,0.4188283,0.3831847,0.3752798,0.4613512,0.7437958,0.8140326,0.8133735,0.3772732,0.2880042,0.2288143,0.1870012,0.2863408,0.1348167,0.2151746,0.3860902,0.1197061,0.117128,0.0348246,0.5729477,0.1369088,0.4511352,0.5434054,0.404673,0.5392789,0.3653801,0.6912285,0.1546654,0.715508,0.2176018,0.508286,0.5066934,0.7555528,0.1836747,0.8800801,2
0.4928013,1.1656047,0.9801117,0.3145316,0.4258838,0.4845452,0.9677704,0.2540498,0.6131141,0.7010141,0.6229855,0.1469299,0.2847214,0.7629509,0.7201799,0.6542932,0.559642,0.3714679,0.4002192,0.6174297,0.8087873,0.8940365,0.749802,0.8538975,0.2645996,0.5298296,1.0353653,0.2810209,0.1538594,0.0213213,0.0848007,0.3715511,0.0763672,0.1943695,0.0876621,0.5996879,0.1275723,0.76947,0.2894411,0.5144318,0.4241479,0.475907,0.5507141,0.2118852,0.7428661,0.2611583,0.4772849,0.6179429,0.6352615,0.2906138,0.7180159,2
