0.436321,0.472802,0.297383,-0.242764,0.0896833,-0.62614,0.10524,0.227957,-2,2,0,0,-2,2,53:38.6,0
0.37655,0.122217,0.251804,-0.221623,0.0588865,-0.675834,0.00835584,-0.0593135,-2,2,0,0,-2,2,53:47.7,0
0.460411,1.24344,0.488053,-0.089916,0.153627,-0.567551,0.114403,0.084364,2,2,0,0,2,2,54:48.9,0
0.532399,1.17557,0.303775,-0.197243,0.166978,-0.846535,0.303346,-0.173847,-2,-1,-1,0,-2,-1,53:34.1,1
0.422911,0.416535,0.259631,-0.238972,0.0960612,-0.603884,0.0205313,-0.0840481,-1,2,-2,-1,-2,-1,53:37.3,1
0.415417,0.469142,0.25581,-0.240979,0.0944957,-0.632678,0.0819481,0.00725192,-2,2,-1,-2,-1,0,53:41.7,1
0.413209,0.428906,0.241691,-0.229178,0.0769625,-0.668776,-0.19798,0.147444,-2,2,-2,2,-2,-1,53:44.8,1
0.377974,0.210787,0.235204,-0.219679,0.0612015,-0.66735,-0.0152677,0.0530194,-2,-1,2,0,1,2,53:50.8,1
0.379448,0.200578,0.253703,-0.216818,0.0574639,-0.662951,-0.041736,0.0016903,-2,-1,-1,-2,-2,-1,53:54.0,1
0.385698,0.12088,0.221895,-0.214879,0.0835312,-0.63756,-0.0288326,-0.00119089,-2,-1,-2,0,-2,-1,53:57.2,1
0.37811,0.154603,0.233201,-0.21105,0.0832065,-0.633071,-0.0120063,-0.0232565,-2,-1,-2,2,-2,-1,54:00.3,1
0.386385,0.372646,0.221776,-0.208839,0.0901972,-0.623127,-0.0335887,0.0275357,-2,-1,-2,1,-2,-1,54:03.5,1
0.392344,0.346611,0.222555,-0.207596,0.0969382,-0.621797,0.0555355,-0.0603935,-2,2,-2,0,-2,-1,54:06.6,1
0.400188,0.2641,0.2314,-0.206604,0.0966287,-0.624955,-0.0286035,-0.0211808,-2,2,2,0,-2,-1,54:09.8,1
0.400077,0.313578,0.237536,-0.204795,0.0998905,-0.626895,-0.0805974,0.122874,-2,-1,-2,0,0,2,54:12.9,1
0.388695,0.177716,0.209041,-0.206392,0.0876727,-0.627279,0.108366,-0.109076,-2,2,-2,1,-2,-1,54:16.0,1
0.344668,0.396621,0.259385,-0.207603,0.0984262,-0.607834,0.0152566,-0.0308266,-2,-1,-2,-2,-2,-1,54:19.1,1
0.374298,0.185351,0.26163,-0.205574,0.096958,-0.626631,0.0165829,0.0120921,-2,2,-2,-1,-2,-1,54:22.3,1
0.441939,0.400784,0.426309,-0.206961,0.0589399,-0.659122,-0.105093,0.275209,-2,-1,-2,-1,-2,-1,54:25.4,1
0.391764,0.608888,0.351391,-0.208595,0.0521527,-0.657799,0.0202789,-0.213025,-2,2,-2,0,-2,-1,54:28.6,1
0.42299,1.0559,0.407791,-0.203706,0.0979185,-0.627702,0.0412417,0.000245621,-2,2,-2,0,-2,-1,54:31.8,1
0.451925,0.346643,0.462248,-0.180316,0.117877,-0.625311,-0.0521231,-0.0485766,-2,2,-1,-2,-2,-1,54:35.0,1
0.440485,0.368187,0.473367,-0.181485,0.128502,-0.612649,-0.0183021,0.0674433,-2,2,-2,0,-2,-1,54:38.2,1
0.455249,0.519201,0.513071,-0.182396,0.150947,-0.599341,0.0622045,-0.0469516,-2,2,-2,2,-2,-1,54:41.3,1
0.442828,0.385515,0.482438,-0.1031,0.130179,-0.61078,0.0360032,0.0448002,-2,2,-2,0,1,2,54:44.5,1
0.452393,1.60457,0.474929,-0.0837491,0.122209,-0.604238,-0.253483,0.16303,-2,2,2,2,-2,-1,54:47.6,1
0.422782,0.882796,0.443819,-0.085851,0.113547,-0.592932,-0.0643243,0.173727,-1,2,-2,0,0,2,54:52.0,1
0.389228,1.183,0.395803,-0.088848,0.0968986,-0.589918,0.0670708,-0.215752,2,2,-2,0,-1,0,54:55.2,1
