0.962789,0.92242,0.511202,-0.166851,0.206965,-1.2107,0.288655,-0.262122,-1,2,0,0,-1,2,08:43.4,0
1.10335,0.750041,0.676729,-0.155738,0.20283,-1.19986,0.699207,-0.471638,-1,2,0,0,-1,2,08:50.9,0
1.08573,0.645257,0.555007,-0.150767,0.216472,-1.20764,0.436823,-0.255132,1,2,0,0,1,2,09:12.8,0
1.11489,0.708137,0.577223,-0.154511,0.212665,-1.23333,0.0433188,-0.0402,-1,2,0,0,-1,2,09:31.4,0
0.623177,0.900467,0.409119,-0.166238,0.201769,-1.1648,0.829383,-0.571326,-1,0,0,0,-1,0,09:39.0,0
0.818585,1.33299,0.501971,-0.174332,0.18449,-1.14293,-0.60102,-0.27233,-1,2,2,2,2,2,08:40.6,1
0.841552,0.85163,0.491537,-0.167342,0.205145,-1.19557,0.289297,-0.33695,-1,2,-1,2,2,2,08:46.5,1
0.966307,0.823475,0.533481,-0.167634,0.196803,-1.19054,-0.0261262,0.0799239,-1,2,-1,2,-1,0,08:49.7,1
0.992583,0.744624,0.548722,-0.161171,0.200137,-1.18873,-0.651845,0.314132,-1,2,2,2,-1,0,08:54.0,1
0.949579,0.976741,0.562791,-0.162827,0.200516,-1.20739,-0.372893,0.226041,-1,2,2,2,2,2,08:57.2,1
0.884752,0.542695,0.51907,-0.153864,0.205233,-1.18232,0.510191,-0.165193,-1,2,2,2,2,2,09:00.4,1
0.824129,0.44181,0.466962,-0.173377,0.197779,-1.16984,-0.106,0.178908,1,0,2,2,2,2,09:03.6,1
1.21545,0.419355,0.613229,-0.135241,0.224854,-1.19881,-0.212067,0.250747,1,0,2,0,1,2,09:06.8,1
0.960133,0.658007,0.528833,-0.157594,0.201649,-1.16731,-0.592247,0.205203,1,0,2,2,-1,2,09:10.1,1
1.0072,0.626504,0.527035,-0.168093,0.199675,-1.19829,-0.0955682,-0.134524,1,0,2,2,1,2,09:15.9,1
0.963357,0.643097,0.495543,-0.162362,0.203762,-1.20824,-0.0472702,0.165151,1,0,2,2,1,2,09:19.1,1
1.01527,0.774431,0.544083,-0.15587,0.207287,-1.19186,-0.508954,0.369928,1,0,2,2,1,2,09:22.3,1
1.14101,0.789701,0.629757,-0.159098,0.203255,-1.1924,-0.363511,0.263467,-1,2,2,2,1,2,09:25.4,1
1.07337,0.706503,0.585238,-0.162127,0.199581,-1.19509,-0.133073,0.159813,-1,2,2,2,2,2,09:28.6,1
0.991436,0.776212,0.565327,-0.158835,0.203907,-1.21108,-0.282431,0.139703,1,2,2,2,2,2,09:34.6,1
0.939881,0.553504,0.546405,-0.162311,0.204005,-1.20479,0.252171,-0.209905,-1,2,2,2,1,2,09:37.7,1
1.07547,0.861441,0.532201,-0.155934,0.203648,-1.1856,-0.329242,0.311252,-1,2,2,2,2,2,09:42.2,1
