0.43553,1.91964,0.292645,-0.124688,0.156436,-0.753488,-0.246882,-0.0107706,-1,2,0,0,-1,2,46:06.0,0
0.451775,1.72815,0.378157,-0.142163,0.178175,-1.15013,-2.69111,-4.15609,-1,2,0,0,-1,2,46:10.4,0
0.532588,2.32948,0.296432,-0.147484,0.158491,-0.98034,3.94638,4.93233,-1,2,0,0,-1,2,46:30.8,0
0.506436,0.553676,0.229065,-0.226202,0.116262,-0.8888,-0.25851,-0.419054,2,2,0,0,2,2,46:41.5,0
0.525312,1.38984,0.262456,-0.166933,0.158281,-0.759108,1.76709,3.59826,-2,2,0,0,-2,2,46:44.3,0
0.509341,2.74473,0.325597,-0.0388668,0.249993,-1.20543,3.14813,9.54168,-1,2,0,0,-1,2,46:51.7,0
0.498314,1.43792,0.261736,-0.168632,0.150671,-1.08346,-1.29677,-2.4303,-1,2,0,0,-1,2,47:10.1,0
0.758171,2.38847,0.419073,-0.161637,0.184787,-1.18652,0.00031357,-1.94576,-1,2,2,2,1,2,46:03.1,1
0.534969,1.46206,0.333927,-0.164089,0.140861,-0.84681,1.24853,2.25366,-1,2,2,2,2,2,46:09.1,1
0.470658,1.0541,0.28079,-0.196374,0.151377,-0.932225,0.554636,0.327756,-1,2,-2,0,2,2,46:13.5,1
0.428513,1.55374,0.311494,-0.126083,0.140431,-0.954428,-1.27949,-2.31936,-1,2,2,2,-1,0,46:16.8,1
0.44642,1.94055,0.372386,-0.0796517,0.17363,-1.17634,0.555276,0.573337,-1,2,2,2,2,2,46:20.0,1
0.449549,0.811631,0.287788,-0.211527,0.128529,-0.862101,0.445874,-0.194223,-1,2,2,0,2,2,46:23.1,1
0.487819,1.29774,0.33416,-0.0965502,0.199008,-0.319938,-1.28927,-2.11774,-2,2,2,2,-1,0,46:26.3,1
0.521289,2.17695,0.315734,-0.0709292,0.184191,-1.14695,0.0139037,0.232736,-1,2,2,2,0,2,46:29.5,1
0.515544,1.43532,0.310086,-0.100508,0.165353,-1.13532,-1.67765,-2.37406,-1,2,2,2,2,2,46:33.8,1
0.492515,1.42289,0.271189,-0.113201,0.190319,-1.17232,-0.503345,-0.0410095,-1,2,-1,2,2,2,46:37.0,1
0.503133,2.12224,0.354472,-0.0837394,0.185744,-0.529894,0.0205976,-0.07245,-1,2,2,2,-1,0,46:40.2,1
0.473583,1.07982,0.35324,-0.0759607,0.210902,-0.882426,-0.354887,-1.6685,-1,2,-2,-1,2,2,46:47.4,1
0.48382,1.00336,0.297414,-0.18993,0.150105,-0.807644,-0.989938,-1.70436,0,2,2,2,-1,0,46:50.7,1
0.508601,1.58541,0.277734,-0.137919,0.183613,-0.831033,-1.46339,-3.66789,-1,2,-2,2,0,2,46:54.8,1
0.440615,1.51399,0.272224,-0.124513,0.198859,-0.484481,1.39573,3.09135,-1,2,2,2,1,2,46:57.9,1
0.499547,1.09303,0.267153,-0.192963,0.153707,-0.940301,-1.13682,-2.12001,-1,2,-2,2,2,2,47:01.1,1
0.502005,1.48775,0.339708,-0.130847,0.201668,-1.224,0.96504,1.84115,-1,2,2,0,1,2,47:04.2,1
0.505468,1.05594,0.254155,-0.19611,0.144732,-0.990517,0.675561,0.908881,-1,2,-2,0,-1,0,47:07.3,1
0.495368,1.65885,0.275486,-0.112258,0.180994,-0.531155,1.81554,3.20973,-1,2,2,2,-1,0,47:13.3,1
