0.659862,1.02737,0.43561,-0.191047,0.176235,-1.03861,0.160995,-1.54028,-1,2,0,0,-1,2,40:24.2,0
0.861634,1.35212,0.493049,-0.158228,0.184121,-1.19349,0.779868,1.32303,-1,2,0,0,-1,2,40:33.3,0
0.708761,0.909299,0.43716,-0.161649,0.197026,-1.20271,-0.149436,-1.09705,-1,2,0,0,-1,2,40:39.0,0
0.751477,1.38833,0.424348,-0.150349,0.182724,-1.27976,0.284051,1.12898,-1,2,0,0,-1,2,40:54.5,0
0.688202,0.733909,0.417577,-0.161521,0.182362,-1.19957,-1.55878,-0.800455,-1,2,0,0,-1,2,41:00.3,0
0.749546,0.579284,0.357658,-0.171551,0.188268,-1.1662,-1.0551,0.416639,1,2,0,0,1,2,41:05.0,0
0.998433,1.32923,0.524676,-0.154732,0.185758,-1.3105,0.743713,1.02519,1,2,0,0,1,2,41:12.5,0
0.961826,1.30628,0.532239,-0.142239,0.200581,-1.28231,0.994622,0.910164,-1,2,2,2,-1,0,40:22.7,1
0.809736,1.14694,0.461908,-0.168368,0.180672,-1.16003,-0.586691,0.377395,-1,2,-2,2,2,2,40:27.3,1
0.849213,1.69043,0.494953,-0.173488,0.164346,-1.1829,0.707119,0.880116,-1,2,2,2,1,2,40:30.5,1
0.718996,1.24125,0.470145,-0.156826,0.195407,-1.21009,0.332621,-0.823672,-1,2,2,2,2,2,40:36.3,1
0.664474,0.737949,0.403555,-0.161922,0.204894,-1.1458,0.0969105,-0.351491,1,2,2,2,2,2,40:42.2,1
1.05094,0.872986,0.561031,-0.14756,0.209797,-1.3394,1.25774,0.731604,1,2,2,2,1,2,40:45.4,1
0.948255,1.01078,0.623613,-0.118387,0.181116,-0.978505,0.570943,0.24754,-1,2,2,2,1,2,40:48.5,1
0.594528,1.03281,0.370278,-0.164125,0.194073,-1.21869,-1.35897,-0.729694,-1,2,2,2,2,2,40:51.7,1
0.595697,1.14224,0.404751,-0.159464,0.195179,-1.23083,0.985036,-0.430374,-1,2,2,2,2,2,40:57.6,1
0.646757,0.682043,0.422281,-0.162663,0.197208,-1.232,0.745178,-0.275101,1,2,2,0,2,2,41:03.5,1
0.794218,1.0916,0.477204,-0.148354,0.197395,-1.35292,1.73146,1.29174,1,2,-2,0,1,2,41:08.1,1
0.692665,0.831155,0.423018,-0.166882,0.184035,-1.2259,-1.5202,-1.65991,-1,2,2,2,1,2,41:11.3,1
0.797317,0.687603,0.455354,-0.183827,0.16899,-1.1608,-0.707268,-0.459673,-1,2,2,2,2,2,41:15.6,1
0.599036,0.619268,0.370191,-0.168151,0.189174,-1.26966,0.718352,0.182002,1,2,2,2,2,2,41:18.8,1
0.645967,0.823331,0.410858,-0.163098,0.189623,-1.266,-0.546087,-0.214585,-2,2,2,2,1,2,41:22.1,1
0.784413,1.28913,0.458391,-0.15572,0.186174,-1.26648,0.943223,1.43236,1,2,2,2,0,2,41:25.4,1
