0.630422,0.574347,0.441164,-0.157902,0.190739,-1.204,-0.0217047,0.0101069,-1,2,0,0,-1,2,26:17.0,0
0.578263,0.953893,0.436277,-0.154997,0.199193,-1.12211,0.151791,-0.697426,-2,2,0,0,-2,2,26:21.5,0
0.587768,0.374653,0.44509,-0.165038,0.192312,-1.21507,-0.11394,0.00443327,-1,2,0,0,-1,2,26:30.6,0
0.824374,0.737184,0.464242,-0.168083,0.192502,-1.22527,-0.102702,-0.10573,1,0,0,0,1,0,26:38.1,0
0.572923,0.33179,0.361616,-0.182004,0.175375,-1.19689,0.0361094,0.0266696,-2,2,0,0,-2,2,26:44.0,0
0.765941,0.273868,0.430796,-0.181869,0.172559,-1.19761,0.190554,-0.0681423,-2,-1,0,0,-2,-1,26:49.9,0
0.514873,0.447566,0.378448,-0.207263,0.155929,-1.20599,0.140116,-0.284103,1,0,0,0,1,0,27:00.6,0
0.558081,2.92132,0.384932,-0.128764,0.181331,-1.16106,-0.258408,0.642032,-2,2,-2,0,-1,0,26:14.2,1
0.572928,0.534192,0.457842,-0.156972,0.195028,-1.17968,-0.0422382,-0.156304,-2,2,2,2,-2,-1,26:20.1,1
0.573608,0.478193,0.443167,-0.177848,0.183814,-1.16073,-0.0316407,-2.01E-05,-1,2,2,2,0,2,26:24.6,1
0.579822,0.435259,0.463616,-0.167386,0.188115,-1.14953,0.184914,-0.0751509,-2,2,2,0,2,2,26:27.8,1
0.772152,0.7623,0.474605,-0.178142,0.187283,-1.2156,-0.193641,-0.195035,-2,2,2,2,0,2,26:33.7,1
0.894743,0.396924,0.484139,-0.163586,0.199287,-1.24664,0.114695,0.0981065,-1,2,2,2,0,2,26:36.9,1
0.588805,0.631898,0.381325,-0.187112,0.178008,-1.23545,-0.0554705,0.0293654,1,2,2,2,2,2,26:41.2,1
0.640332,0.131964,0.408142,-0.188185,0.166424,-1.17486,-0.143373,0.0714676,-2,2,2,0,1,2,26:47.1,1
0.796121,0.296833,0.463974,-0.165473,0.187278,-1.23052,-0.204313,0.233386,-2,-1,2,2,0,2,26:53.1,1
0.726257,0.551845,0.42523,-0.182456,0.171826,-1.21955,-0.0451273,0.0504166,1,2,2,0,-2,-1,26:56.2,1
0.678036,0.354611,0.434377,-0.196219,0.170351,-1.2256,-0.0272555,-0.0445908,1,0,2,0,1,2,26:59.4,1
0.593457,0.390375,0.390981,-0.204607,0.157454,-1.172,-0.0394189,-0.0451656,-2,2,2,2,-1,2,27:03.7,1
0.679939,0.352469,0.408657,-0.186996,0.173049,-1.1985,0.072308,-0.0259978,-2,2,2,0,0,2,27:06.8,1
0.706923,0.410035,0.416672,-0.179428,0.174094,-1.19327,-0.128787,0.0761858,1,0,-2,0,0,2,27:10.0,1
0.605026,0.548011,0.401822,-0.199376,0.157212,-1.1737,-0.137508,0.189787,1,0,-2,2,-1,0,27:13.2,1
0.594886,0.545363,0.417182,-0.180162,0.175947,-1.17552,0.0752312,-0.346921,-2,2,2,2,1,2,27:16.4,1
0.805506,0.552562,0.470241,-0.174722,0.179164,-1.22797,0.0733097,0.0584855,-2,2,2,0,0,2,27:19.5,1
