0.62152,1.14482,0.366005,-0.232572,0.117131,-0.788835,-0.0837454,-0.167745,-1,2,0,0,-1,2,18:03.8,0
0.545856,0.493784,0.297471,-0.221893,0.134427,-0.902568,0.164619,0.45252,-2,2,0,0,-2,2,18:11.4,0
0.607433,0.70306,0.355417,-0.215808,0.124985,-0.787843,-0.219551,-0.0729518,-1,2,0,0,-1,2,18:17.4,0
0.579414,0.840624,0.340281,-0.235748,0.130952,-0.872576,-0.4091,0.252763,-1,2,0,0,-1,2,18:21.8,0
0.611775,0.709237,0.328964,-0.235768,0.135543,-0.834343,0.325761,-0.522857,-1,2,0,0,-1,2,18:42.3,0
0.643514,1.14152,0.413961,-0.217261,0.136178,-0.745776,-0.117381,0.155867,-1,2,0,0,-1,2,18:54.6,0
0.712565,0.75395,0.364656,-0.223672,0.152497,-0.991556,0.704697,-0.0610621,1,0,-2,0,-2,-1,18:01.0,1
0.589196,0.968457,0.383026,-0.22395,0.130445,-0.791471,0.195499,-0.174471,-1,2,2,2,-1,0,18:07.0,1
0.60094,0.722843,0.374491,-0.211318,0.140641,-0.83341,0.237179,-0.0878628,-1,2,2,2,2,2,18:10.1,1
0.592911,0.826919,0.33089,-0.213826,0.128037,-0.845925,0.0733276,-0.207265,-2,2,2,2,2,2,18:14.5,1
0.585554,0.861192,0.340074,-0.212731,0.137487,-0.853815,0.17171,-0.352238,-1,2,2,2,0,2,18:20.5,1
0.577338,0.61147,0.313759,-0.215421,0.132731,-0.88016,0.0611722,0.0220607,-1,2,2,2,2,2,18:24.9,1
0.579377,0.596252,0.326612,-0.219532,0.138009,-0.826357,-0.0720745,0.175491,-2,2,2,0,2,2,18:28.2,1
0.567398,0.35001,0.290751,-0.230174,0.131662,-0.843781,-0.0534781,0.0589834,-2,2,-1,2,0,2,18:31.5,1
0.605683,0.642818,0.319046,-0.214234,0.129123,-0.82324,0.136177,0.0352106,-2,2,-1,2,2,2,18:34.6,1
0.582058,0.553617,0.303054,-0.218651,0.130248,-0.861867,-0.0189906,0.0540356,-2,2,2,2,2,2,18:37.8,1
0.618797,0.703029,0.315447,-0.222963,0.136073,-0.856836,-0.0837244,0.207109,-2,2,2,2,0,2,18:41.0,1
0.594427,0.912315,0.378664,-0.228088,0.13296,-0.788001,-0.0131013,0.289034,-2,2,2,2,0,2,18:45.4,1
0.618031,1.04181,0.36936,-0.223699,0.134671,-0.811224,0.0627551,0.124598,-1,2,-1,2,0,2,18:48.6,1
0.610444,0.909581,0.366392,-0.218265,0.136198,-0.771241,0.0893388,-0.0386332,-1,2,2,2,-1,0,18:51.8,1
