0.621344,1.90485,0.451515,-0.0992159,0.216089,-1.24397,0.126847,0.228639,0,2,-2,-1,2,-2,2016-02-26 21:09:42.303,1
0.547718,1.5553,0.447524,-0.103037,0.204195,-1.26039,-0.96222,0.65817,0,2,2,2,0,2,2016-02-26 21:09:45.460,1
0.456427,0.66568,0.432392,-0.104871,0.227988,-1.30975,0.340318,-0.372035,0,2,0,0,0,2,2016-02-26 21:09:48.283,0
0.386402,0.740194,0.400202,-0.0989262,0.223726,-1.30589,-0.127111,0.408713,0,2,0,0,0,2,2016-02-26 21:09:51.104,0
0.399583,0.595617,0.436299,-0.100982,0.233157,-1.26262,-0.0739311,-0.00636155,0,2,0,0,0,2,2016-02-26 21:09:53.927,0
0.366016,0.273423,0.419215,-0.106915,0.232633,-1.23251,0.0780824,0.201164,0,2,0,0,0,2,2016-02-26 21:09:56.722,0
0.470562,0.857239,0.45358,-0.107475,0.229543,-1.24345,-0.0766995,-0.173774,0,0,-2,-1,0,2,2016-02-26 21:10:01.527,1
0.347688,1.79188,0.401859,-0.0795998,0.222975,-1.28202,0.668526,0.102725,0,2,0,0,0,2,2016-02-26 21:10:06.709,0
0.228535,0.56818,0.325165,-0.00570228,0.195583,-1.41391,-0.00801445,-0.0680362,0,2,-2,-1,0,-1,2016-02-26 21:10:12.284,1
0.369843,3.60439,0.375559,-0.0467418,0.20544,-1.14344,-0.351557,0.194115,0,2,-2,1,0,2,2016-02-26 21:10:17.804,1
0.378771,1.71111,0.391468,-0.103348,0.202781,-1.29547,0.244002,-0.555025,0,2,-2,1,0,2,2016-02-26 21:10:23.298,1
0.296143,1.12813,0.266906,-0.0930941,0.19847,-1.27935,-0.202752,0.19826,0,2,-2,-1,0,2,2016-02-26 21:10:28.821,1
0.357433,1.12433,0.315481,-0.105827,0.227025,-1.31527,0.391146,-0.393203,0,2,-2,-1,0,2,2016-02-26 21:10:34.317,1
0.389044,1.14757,0.398216,-0.116328,0.222007,-1.27038,-0.54276,0.842338,0,2,-2,1,0,2,2016-02-26 21:10:39.852,1
0.429079,0.591454,0.420873,-0.111349,0.216653,-1.27701,-0.140354,-0.468735,0,2,0,0,0,2,2016-02-26 21:10:45.045,0
0.435409,0.666662,0.357457,-0.0902933,0.220567,-1.26034,0.683502,-0.077526,0,2,0,0,0,2,2016-02-26 21:10:50.230,0
0.436693,0.723733,0.179143,-0.0523509,0.201734,-1.29349,-0.0781391,0.16361,0,2,-2,-1,0,2,2016-02-26 21:10:55.734,1
0.411221,2.12259,0.259089,-0.0367152,0.264413,-1.23333,-0.264199,-0.431566,0,2,-2,-1,0,2,2016-02-26 21:11:01.276,1
0.397429,3.69729,0.316723,-0.0392485,0.19562,-1.10962,0.20373,-0.211524,0,2,-2,-1,0,2,2016-02-26 21:11:06.954,1
0.348755,1.94938,0.333358,-0.0368254,0.188071,-1.07808,0.34164,0.30299,0,2,-2,-1,0,2,2016-02-26 21:11:12.458,1
0.620738,1.46177,0.401601,-0.0299328,0.209592,-1.28389,-0.439203,0.318329,0,2,-2,1,0,2,2016-02-26 21:11:17.963,1
0.569445,1.02338,0.315028,-0.0201835,0.244754,-1.10082,0.0799917,-0.180346,0,2,0,0,0,2,2016-02-26 21:11:23.179,0
0.289344,2.02939,0.301202,-0.00563215,0.204678,-0.971151,-0.0256278,0.266422,0,2,-2,-1,0,2,2016-02-26 21:11:28.672,1
