0.406039,1.34106,0.450499,-0.0484169,0.226641,-1.08165,0,0.179842,0.123822,0,2,0,0,0,0
0.381551,0.319504,0.477352,-0.0975997,0.215814,-0.761895,0,-0.0278682,0.0932842,0,2,0,0,0,0
0.440223,0.328434,0.506677,-0.107401,0.211295,-1.42867,0,-0.0371848,0.152403,0,2,0,0,0,0
0.489607,2.20238,0.526675,-0.136182,0.134987,-0.833076,0,-0.69586,-0.943633,0,2,0,0,0,0
0.304238,0.949686,0.436031,-0.0813179,0.244151,-0.581185,0,0.176282,0.708948,0,2,0,0,0,0
0.458368,1.13842,0.504115,-0.0620533,0.227665,-1.32083,0,-0.0823951,0.0705152,0,2,0,0,0,0
0.397303,1.72677,0.47445,-0.0689979,0.247967,-0.707695,0,0.583423,-0.248232,0,2,0,0,0,0
0.420305,1.65551,0.505173,-0.0910678,0.231407,-1.48537,0,0.438658,-0.124356,0,2,0,0,0,0
0.43569,1.67048,0.471749,-0.0831405,0.241509,-0.708093,0,0.042564,0.122333,0,2,0,0,0,0
0.485508,1.58518,0.464698,-0.0847942,0.233417,-1.11491,0,-0.902819,-0.02037,0,2,0,0,0,0
0.458614,1.22768,0.381994,-0.0852115,0.235376,-1.16116,0,-0.109974,-0.0825753,0,2,0,0,0,0
0.411722,1.37688,0.377362,-0.0903711,0.236664,-1.52783,0,0.748034,-0.284744,0,2,0,0,0,0
0.47226,1.38854,0.400911,-0.0942592,0.227205,-1.44337,0,0.00566069,-0.243429,0,2,0,0,0,0
0.453104,1.20391,0.368379,-0.104337,0.219703,-1.41466,0,-0.085482,0.208684,0,2,0,0,0,0
0.589371,1.92329,0.507368,-0.100804,0.214145,-1.45521,0,-1.12191,-0.0588698,0,2,0,0,0,0
0.685073,1.37233,0.441545,-0.0947079,0.226989,-1.45828,0,-0.583357,0.0147836,0,2,0,0,0,0
0.573269,1.46036,0.48086,-0.0944239,0.227151,-1.45683,0,-0.499856,-0.271213,0,2,0,0,0,0
0.660936,1.43969,0.485174,-0.115575,0.197247,-1.46106,0,0.0599522,0.576139,0,2,0,0,0,0
0.63565,1.28348,0.462276,-0.0952191,0.230197,-1.46801,0,0.532152,0.120556,0,2,0,0,0,0
0.601848,1.42376,0.454114,-0.103225,0.222145,-1.47836,0,-0.161108,-0.944384,0,2,0,0,0,0
0.550121,1.5281,0.454785,-0.0930227,0.224182,-1.43029,0,-0.504691,0.870555,0,2,0,0,0,0
0.563284,1.41524,0.504724,-0.10228,0.210167,-1.45564,0,-0.747305,-0.536224,0,2,0,0,0,0
0.591471,1.03942,0.446863,-0.103565,0.219983,-1.45866,0,-0.172729,0.111555,0,2,0,0,0,0
0.54032,1.45194,0.47601,-0.0961463,0.226742,-1.49189,0,0.689658,0.51776,0,2,0,0,0,0
0.725227,1.58643,0.53137,-0.0920579,0.23286,-1.23317,0,-0.16057,-0.922521,0,2,0,0,0,0
0.605187,1.0401,0.432039,-0.0985862,0.218317,-1.42894,0,0.563834,0.154327,0,2,0,0,0,0
0.472887,0.899838,0.40185,-0.0948948,0.218808,-1.41432,0,0.0710471,-0.463524,0,2,0,0,0,0
0.559105,1.43223,0.461147,-0.0992442,0.225787,-1.50567,0,-0.0103031,0.0809677,0,2,0,0,0,0
0.553335,1.87097,0.452501,-0.0938404,0.227099,-1.46136,0,-0.0444329,0.635753,0,2,0,0,0,0
0.934524,1.98153,0.681978,-0.08097,0.191785,-1.40022,0,0.181006,0.352063,0,2,0,0,0,0
0.619699,1.2835,0.512821,-0.0245249,0.184814,-1.15078,0,-0.379024,-0.168695,0,2,0,0,0,0
0.483499,1.74604,0.521034,-0.0497221,0.161327,-1.01588,0,0.163394,-0.35393,0,2,0,0,0,0
0.482133,2.04229,0.461695,-0.0583567,0.168989,-1.05843,0,0.330885,-0.261903,0,2,0,0,0,0
0.389325,3.18831,0.472252,-0.109422,0.199854,-1.0101,0,-0.682333,-1.97825,0,2,0,0,0,0
0.291132,1.91449,0.373361,-0.0457113,0.262923,-0.991521,0,1.12341,2.96774,0,2,0,0,0,0
0.456454,3.48015,0.467325,0.00571775,0.275981,-1.07198,0,2.63758,7.19242,0,2,0,0,0,0
0.695948,9.81739,0.416582,-0.0355892,0.246823,-1.17128,0,-1.81332,-4.73153,0,2,0,0,0,0
0.292824,2.21404,0.450005,-0.0576825,0.245424,-1.42997,0,-0.769282,-2.57672,0,2,0,0,0,0
0.164448,1.89722,0.351921,-0.0763882,0.235526,-0.539759,0,0.781179,-1.8502,0,2,0,0,0,0
0.199027,1.691,0.413208,-0.0135795,0.266123,-0.013805,0,-0.525259,2.36742,0,2,0,0,0,0
0.232971,1.36201,0.420958,-0.0038391,0.295935,-1.11143,0,0.0659303,1.37314,0,2,0,0,0,0
0.177747,2.10309,0.397818,-0.0961278,0.218786,-1.09177,0,0.652284,-4.23061,0,2,0,0,0,0
0.217588,0.752581,0.388273,-0.0885711,0.227043,0.257767,0,-0.22878,-0.330385,0,2,0,0,0,0
0.0907679,1.40585,0.295709,-0.104349,0.209723,-0.228175,0,0.559729,-0.1299,0,2,0,0,0,0
0.111315,0.676069,0.318206,-0.0930994,0.218521,-0.59723,0,0.370821,-0.00290547,0,2,0,0,0,0
0.0954001,0.917961,0.310027,-0.0582709,0.243589,-1.36347,0,-0.0287471,-0.0247131,0,2,0,0,0,0
0.145752,2.11824,0.373537,-0.0982771,0.186264,0.360969,0,0.354602,-0.529101,0,2,0,0,0,0
0.123201,1.82388,0.354484,-0.0615191,0.206784,-0.266141,0,-0.424437,1.99265,0,2,0,0,0,0
0.0934024,1.91677,0.24373,-0.0778417,0.210688,-0.684396,0,0.766882,-1.09447,0,2,0,0,0,0
0.27689,3.80403,0.385476,0.0390655,0.328285,-1.33479,0,-1.74862,3.682,0,2,0,0,0,0
0.39128,6.9633,0.25839,0.0575578,0.255675,-1.03165,0,-1.54586,-9.12565,0,2,0,0,0,0
0.207576,2.49428,0.0825137,0.0173892,0.212001,0.351202,0,-0.200873,-0.0397558,0,2,0,0,0,0
0.105328,0.831561,0.111343,0.0415882,0.192665,1.14551,0,0.121163,0.0871357,0,2,0,0,0,0
0.125849,1.63335,0.101197,0.0284639,0.183437,1.06194,0,-0.0586513,0.17497,0,2,0,0,0,0
0.13394,1.67807,0.110994,-0.0128111,0.167406,1.00401,0,0.00855633,0.0281874,0,2,0,0,0,0
0.132278,1.20416,0.147715,-0.017328,0.164043,0.958808,0,-0.0810338,0.117516,0,2,0,0,0,0
0.118899,2.86001,0.156981,0.00556366,0.174086,0.515403,0,-0.117177,-0.143983,0,2,0,0,0,0
0.13374,3.88367,0.137897,0.0298186,0.186981,0.679386,0,0.0631482,-0.0319488,0,2,0,0,0,0
0.12566,1.7914,0.135608,-0.00400843,0.155345,0.774019,0,-0.0189429,0.12626,0,2,0,0,0,0
0.131771,1.56966,0.105252,-0.00844724,0.155857,0.991324,0,-0.0043663,-0.248512,0,2,0,0,0,0
0.034671,2.99181,0.0971422,0.0236421,0.191201,0.362349,0,0.372097,0.143521,0,2,0,0,0,0
0.0386608,1.21691,0.0713867,0.000819513,0.204468,0.893109,0,-0.137287,-0.143758,0,2,0,0,0,0
0.0265004,0.768854,0.0911109,-0.0175331,0.17964,1.06443,0,0.14419,0.0679159,0,2,0,0,0,0
0.049323,1.50404,0.140061,-0.0121481,0.163784,0.545387,0,-0.16737,0.453638,0,2,0,0,0,0
0.0838884,0.327774,0.213245,-0.0123535,0.149412,-0.601675,0,-0.00569341,0.0111146,0,2,0,0,0,0
0.0627882,0.940564,0.189198,-0.0152541,0.172776,-0.509298,0,0.0486734,-0.109888,0,2,0,0,0,0
0.0463871,1.61014,0.134568,0.0065531,0.182764,0.211684,0,0.174167,-0.578707,0,2,0,0,0,0
0.0231399,0.680416,0.0847415,-0.00734571,0.184157,1.16502,0,0.0652889,0.0905211,0,2,0,0,0,0
0.0210627,0.630547,0.0783506,-0.042185,0.180671,1.10568,0,0.0673192,-0.0491887,0,2,0,0,0,0
0.0256456,1.17872,0.141611,-0.0355361,0.171077,1.14159,0,-0.0390725,-0.0565087,0,2,0,0,0,0
0.0302818,0.990128,0.183598,-0.0454078,0.157868,1.13236,0,0.0676532,0.0919554,0,2,0,0,0,0
0.0355507,0.775276,0.230217,-0.0434887,0.14017,1.10179,0,-0.00345846,-0.0316035,0,2,0,0,0,0
0.0258512,0.767308,0.217915,-0.0324545,0.139057,1.1578,0,0.103594,-0.0258819,0,2,0,0,0,0
0.0203002,0.920989,0.190244,-0.0507298,0.0421417,1.23095,0,0.113721,0.360778,0,2,0,0,0,0
0.0249469,0.70231,0.18058,-0.0578828,0.0496156,0.977687,0,-0.156983,-0.025437,0,2,0,0,0,0
0.0254874,0.495924,0.188271,-0.00183834,0.127819,0.916775,0,0.0758867,0.0422536,0,2,0,0,0,0
0.0204756,0.813165,0.207828,0.00177605,0.130527,0.916942,0,-0.0247454,0.00768518,0,2,0,0,0,0
0.0235127,0.623988,0.207014,0.00211279,0.122697,1.01672,0,0.0165505,0.0713123,0,2,0,0,0,0
0.0181246,0.397463,0.193972,0.0103051,0.113534,1.21862,0,-0.0762481,-0.00515045,0,2,0,0,0,0
0.0211625,0.648109,0.176476,0.00593014,0.129458,1.22818,0,0.206982,0.0662376,0,2,0,0,0,0
0.0215772,0.531407,0.124735,0.00860285,0.116815,1.22702,0,-0.135755,0.022911,0,2,0,0,0,0
0.0253735,0.272984,0.108016,0.0277682,0.119885,1.10771,0,0.0293145,0.00841954,0,2,0,0,0,0
0.0311202,0.302093,0.12045,0.0123841,0.10605,1.25257,0,-0.061865,-0.0389891,0,2,0,0,0,0
0.0311535,0.218693,0.119253,0.0131924,0.1069,1.2339,0,-0.0766172,-0.0751625,0,2,0,0,0,0
0.0359869,0.676871,0.160474,-0.0170913,0.153853,1.11447,0,0.00587658,0.265281,0,2,0,0,0,0
0.0352334,0.464384,0.195139,0.00318851,0.112942,1.22207,0,-0.116205,-0.126124,0,2,0,0,0,0
0.0338488,0.709738,0.182903,-0.0363703,0.119665,1.11944,0,-0.040755,-0.0129497,0,2,0,0,0,0
0.0325571,0.729351,0.171706,-0.0303251,0.11768,1.16668,0,0.116276,0.0170684,0,2,0,0,0,0
0.0332977,0.583776,0.189466,-0.0411427,0.101339,1.07959,0,-0.0312057,0.00801674,0,2,0,0,0,0
0.0242817,0.373164,0.106952,-0.0360669,0.131433,0.955201,0,0.000916123,-0.237453,0,2,0,0,0,0
0.0174381,0.366441,0.146301,-0.0300251,0.149051,1.10166,0,0.0266052,-0.00219157,0,2,0,0,0,0
0.0177353,0.789985,0.157711,-0.0392023,0.125966,1.09921,0,0.104403,0.188081,0,2,0,0,0,0
0.0186446,0.434909,0.166463,-0.0354803,0.153736,0.987195,0,0.00628948,-0.0222571,0,2,0,0,0,0
0.0174583,0.688855,0.0779529,-0.0223978,0.155961,1.15254,0,-0.115039,-0.159094,0,2,0,0,0,0
0.0133893,0.49982,0.0524216,-0.0391533,0.158026,1.13754,0,0.116219,0.0790688,0,2,0,0,0,0
0.0131413,0.118565,0.0452239,-0.00689298,0.16613,1.18432,0,0.0513327,0.0270347,0,2,0,0,0,0
0.0110333,0.236838,0.0501391,-0.0416921,0.15659,1.14452,0,-0.0225786,0.0491154,0,2,0,0,0,0
0.0119749,0.271577,0.0617878,-0.0454377,0.15537,1.12821,0,-0.0506227,-0.0304587,0,2,0,0,0,0
0.0153418,0.671699,0.0671401,-0.0426795,0.155522,1.10729,0,-0.0916835,-0.0725002,0,2,0,0,0,0
0.0156816,0.8687,0.0882075,-0.0294092,0.130386,1.07736,0,0.03499,0.286309,0,2,0,0,0,0
0.0395152,0.785646,0.24553,0.0123438,0.143591,0.985636,0,-0.0642184,-0.0313496,0,2,0,0,0,0
0.0347712,0.251919,0.234924,0.00450389,0.149608,0.890936,0,0.0267664,-0.0184129,0,2,0,0,0,0
0.0344059,0.390536,0.236721,0.00719251,0.120069,1.00651,0,0.0159008,0.0291633,0,2,0,0,0,0
0.0317201,0.503587,0.240023,0.0201346,0.151766,0.959295,0,0.0577969,-0.0253084,0,2,0,0,0,0
0.0353721,0.471661,0.240468,0.00908813,0.132052,0.919995,0,-0.015063,0.0320649,0,2,0,0,0,0
0.033812,0.434283,0.240005,0.00113998,0.120629,0.958328,0,0.112734,0.00430094,0,2,0,0,0,0
0.0286671,0.652568,0.240675,-0.000401498,0.0857411,1.11193,0,-0.0508943,-0.0321927,0,2,0,0,0,0
0.0286535,0.545587,0.241336,-0.00169892,0.110602,0.991979,0,-0.0440783,0.0230887,0,2,0,0,0,0
0.0283779,0.556542,0.238291,-0.00200662,0.110611,1.00227,0,-0.0439018,-0.0384635,0,2,0,0,0,0
0.0315253,0.502126,0.242758,-0.000861634,0.102008,1.04763,0,-0.0902997,0.010763,0,2,0,0,0,0
0.0368786,0.495875,0.24771,0.0100798,0.146668,0.930724,0,0.0635467,0.0266926,0,2,0,0,0,0
0.0336268,0.754299,0.248845,0.05233,0.134692,1.11654,0,-0.0320787,-0.0669291,0,2,0,0,0,0
0.0307018,0.556714,0.205032,0.0374142,0.133363,1.21889,0,0.0991159,-0.0309973,0,2,0,0,0,0
0.0311073,0.279768,0.193535,0.0373243,0.1201,1.26436,0,-0.0128618,-0.00906778,0,2,0,0,0,0
0.0252088,0.442293,0.195121,0.0162079,0.154577,1.28165,0,-0.0342857,-0.00261398,0,2,0,0,0,0
0.0197814,0.469402,0.187958,-0.00836645,0.153789,1.21908,0,0.063511,-0.199345,0,2,0,0,0,0
0.0270308,0.444471,0.197612,0.0145858,0.184329,1.22213,0,-0.137694,0.06369,0,2,0,0,0,0
0.0202181,0.300623,0.192297,0.0195,0.211841,1.10452,0,-0.0228657,-0.0207862,0,2,0,0,0,0
0.0202667,0.676689,0.201529,0.0196253,0.183872,1.21571,0,0.138707,0.0229841,0,2,0,0,0,0
0.0240376,0.698264,0.142549,0.0301327,0.177053,1.14824,0,0.0702368,0.0194041,0,2,0,0,0,0
0.0245558,0.635321,0.196316,0.0209924,0.166714,1.29966,0,0.0924884,0.0227324,0,2,0,0,0,0
0.0241276,0.44413,0.232606,0.0230701,0.165534,1.29896,0,-0.089016,0.00764433,0,2,0,0,0,0
0.0271923,0.703407,0.225095,0.027543,0.165236,1.30429,0,-0.00096696,0.0278147,0,2,0,0,0,0
0.0240154,0.696285,0.204499,0.0187884,0.163857,1.274,0,0.0836872,-0.0139393,0,2,0,0,0,0
0.0241466,0.540434,0.249859,0.0233214,0.168816,1.28302,0,-0.130807,0.00147492,0,2,0,0,0,0
0.0215139,0.45851,0.273826,0.0238286,0.183896,1.22708,0,-0.0433373,-0.0395091,0,2,0,0,0,0
0.0181326,0.613752,0.274558,-0.0002712,0.145969,1.25044,0,-0.00613062,0.0137926,0,2,0,0,0,0
0.0186963,0.588303,0.272938,0.00518661,0.15351,1.30854,0,0.0319332,-0.0083071,0,2,0,0,0,0
0.0216974,0.733381,0.279138,0.000941498,0.155097,1.21856,0,-0.127333,0.0334763,0,2,0,0,0,0
0.0181113,0.612405,0.276705,-0.0522725,0.1367,1.13684,0,0.0121256,0.019825,0,2,0,0,0,0
0.0211169,0.676454,0.271214,-0.0340866,0.14853,1.10113,0,0.0767163,-0.0368322,0,2,0,0,0,0
0.0238436,0.378931,0.230621,0.00373643,0.185002,1.09471,0,0.035218,-0.0061562,0,2,0,0,0,0
0.0263622,0.482634,0.208322,0.0281005,0.191926,1.1412,0,0.00499674,0.112096,0,2,0,0,0,0
0.0229552,0.754815,0.198279,-0.00962398,0.187995,1.10161,0,-0.108238,-0.0010926,0,2,0,0,0,0
0.0377013,1.27525,0.189442,-0.0177787,0.136061,0.342018,0,0.131009,-0.404894,0,2,0,0,0,0
0.054972,2.55461,0.175453,-0.0311135,0.0789499,-0.40416,0,0.163982,-0.549252,0,2,0,0,0,0
0.0427096,1.76069,0.13842,-0.0100925,0.13917,-0.428197,0,0.0829386,0.0525408,0,2,0,0,0,0
0.0532635,1.14066,0.142297,0.0175511,0.130123,-0.0162877,0,0.0791147,-0.145889,0,2,0,0,0,0
0.05685,1.26315,0.139178,-0.00766452,0.116742,0.948115,0,-0.152555,0.0726874,0,2,0,0,0,0
0.0583044,0.97032,0.147127,-0.000667399,0.122481,0.770185,0,0.0305669,0.0126076,0,2,0,0,0,0
0.0691318,0.409413,0.147359,-0.000217899,0.122738,1.00637,0,-0.00530059,0.0161404,0,2,0,0,0,0
0.0212774,1.17685,0.140517,-0.000911471,0.140105,1.02176,0,0.0962458,0.251414,0,2,0,0,0,0
0.0341013,0.721459,0.0968302,0.0271866,0.129593,1.14475,0,-0.0473601,-0.104433,0,2,0,0,0,0
0.0270897,1.14924,0.100707,0.0318112,0.128962,0.714066,0,-0.211141,-0.0681549,0,2,0,0,0,0
0.0280139,1.89748,0.0986155,0.0302411,0.147316,0.158526,0,0.16926,0.0969063,0,2,0,0,0,0
0.018906,0.927007,0.121325,-0.0159889,0.131514,0.31091,0,-0.0392638,0.119191,0,2,0,0,0,0
0.0232826,2.28607,0.126642,0.00318568,0.141601,-0.13579,0,-0.245419,-0.546868,0,2,0,0,0,0
0.0192076,1.7497,0.108612,0.00759647,0.149269,0.272979,0,-0.00618118,-0.067323,0,2,0,0,0,0
0.0264255,3.61832,0.134918,-0.03181,0.134169,0.181344,0,0.0604144,-0.058174,0,2,0,0,0,0
0.0259669,1.3344,0.140444,0.0105773,0.137264,0.376682,0,-0.00555279,-0.00792836,0,2,0,0,0,0
0.0245258,1.14138,0.149197,-0.000340968,0.139249,0.598717,0,0.217599,-0.0936025,0,2,0,0,0,0
0.0220499,1.68417,0.144128,-0.0290368,0.129604,0.732179,0,-0.0149401,0.0406188,0,2,0,0,0,0
0.0158332,2.08602,0.105272,-0.0393031,0.0994045,-0.0967301,0,-0.0656635,0.133448,0,2,0,0,0,0
0.0221465,1.39255,0.0619779,-0.0142187,0.146881,0.0670073,0,0.211503,-0.060884,0,2,0,0,0,0
0.0124856,0.791766,0.0607347,-0.0136926,0.154738,0.695846,0,-0.0709918,-0.116986,0,2,0,0,0,0
0.027092,2.28673,0.111743,-0.0270591,0.123644,0.259149,0,-0.0422533,0.168755,0,2,0,0,0,0
0.021937,2.01719,0.160658,-0.00662862,0.131652,0.247836,0,-0.160857,0.522571,0,2,0,0,0,0
0.0238265,1.87176,0.212327,0.00342,0.113793,0.701451,0,-0.136109,0.287891,0,2,0,0,0,0
0.0501238,1.45434,0.290702,0.0545095,0.107761,0.856327,0,-0.269478,1.43995,0,1,0,0,0,0
0.0830882,0.493426,0.288768,0.0412368,0.113106,1.39882,0,-0.203948,-0.196453,0,2,0,0,0,0
0.0598542,1.40262,0.19809,0.00665167,0.138351,0.353603,0,0.00251497,-0.877093,0,2,0,0,0,0
0.03235,0.631452,0.172642,-0.00259947,0.172113,-0.444649,0,0.219339,-0.0400405,0,2,0,0,0,0
0.0631681,0.594548,0.165717,-0.0219657,0.165728,-0.279428,0,-0.117155,0.271617,0,2,0,0,0,0
0.0548193,0.417819,0.15957,-0.0128234,0.181569,-0.256729,0,-0.0118291,0.00846905,0,2,0,0,0,0
0.055682,0.848807,0.174387,-0.0112687,0.142393,-0.501624,0,0.329157,-0.749427,0,2,0,0,0,0
0.774275,2.09249,0.549897,-0.0899957,0.237616,-1.35624,0,-0.320935,-0.237593,0,2,0,0,0,0
0.404316,0.840075,0.462315,-0.100583,0.252281,-1.34483,0,-0.013106,-0.249181,0,2,0,0,0,0
0.419681,0.397079,0.454379,-0.105086,0.253674,-1.31317,0,0.0168889,0.239471,0,2,0,0,0,0
0.436172,0.56132,0.417808,-0.136821,0.222165,-1.47536,0,0.776573,-0.48875,0,2,0,0,0,0
0.348518,0.520078,0.379592,-0.0997958,0.239609,-1.3256,0,-0.345563,0.0268988,0,2,0,0,0,0
0.582584,0.337747,0.416385,-0.100369,0.253689,-1.55157,0,0.312075,-0.141366,0,2,0,0,0,0
0.481087,0.357538,0.359275,-0.117306,0.243716,-0.523116,0,0.173121,-0.234721,0,2,0,0,0,0
0.438131,1.14643,0.331868,-0.114406,0.184238,-1.37427,0,-1.00619,-0.507139,0,2,0,0,0,0
0.416201,0.527987,0.339402,-0.0920578,0.102844,-1.20366,0,0.406055,-0.17495,0,2,0,0,0,0
0.438779,1.25877,0.289517,-0.0851002,0.186712,-1.40764,0,0.695995,2.06819,0,2,0,0,0,0
0.461093,0.772215,0.248119,-0.0692953,0.266396,-1.29277,0,-0.250641,-1.33031,0,2,0,0,0,0
0.582091,2.11494,0.414792,-0.0483541,0.221128,-1.40031,0,-1.62276,-2.32897,0,2,0,0,0,0
0.475274,1.67075,0.462297,-0.043503,0.202955,-0.307612,0,0.243913,0.684251,0,2,0,0,0,0
0.427748,2.30901,0.429874,-0.120892,0.192571,-0.738945,0,-0.801569,-2.36968,0,2,0,0,0,0
0.289148,1.46834,0.402417,-0.129063,0.111591,-0.575485,0,0.332074,0.187207,0,2,0,0,0,0
0.316704,2.36188,0.416356,-0.101748,0.148826,-0.788823,0,1.98936,2.98221,0,2,0,0,0,0
0.234391,0.531689,0.323858,-0.129307,0.223899,0.438778,0,-0.0820672,0.38814,0,2,0,0,0,0
0.377331,1.71092,0.462115,-0.160722,0.150357,-0.958253,0,-2.44832,-3.72101,0,2,0,0,0,0
0.409545,2.15054,0.467571,-0.122387,0.195451,-1.0843,0,2.66338,4.69904,0,2,0,0,0,0
0.29674,0.411654,0.450613,-0.120685,0.248685,-1.50399,0,-0.0512319,-0.104914,0,2,0,0,0,0
0.595042,1.70724,0.494328,-0.0867339,0.176009,-1.03944,0,-0.636954,0.128707,0,2,0,0,0,0
0.597689,1.25511,0.482891,-0.0968266,0.180411,-1.01112,0,0.780526,-0.00519876,0,2,0,0,0,0
0.314707,0.355731,0.464312,-0.0559882,0.288489,-1.51278,0,0.0199304,-0.15424,0,2,0,0,0,0
0.40474,0.984136,0.413703,-0.0825374,0.265081,-1.20459,0,0.685565,0.53953,0,2,0,0,0,0
0.427647,0.6037,0.361718,-0.080709,0.261451,-1.45435,0,0.109034,-0.287745,0,2,0,0,0,0
0.449635,0.364132,0.21635,-0.0577682,0.273715,-1.47681,0,0.160518,-0.112069,0,2,0,0,0,0
0.614684,0.857869,0.431264,-0.0680445,0.264343,-1.46523,0,-0.268725,0.146092,0,2,0,0,0,0
