0.434032,0.893053,0.353781,-0.0779139,0.262482,-1.52141,0,-0.0941336,0.0314649,1,2
0.494163,0.860955,0.403385,-0.0599196,0.271737,-1.53709,0,-0.395773,0.102457,1,2
0.601965,1.45386,0.488447,-0.0623503,0.26681,-1.50006,0,0.718224,0.110401,1,2
0.437048,0.909893,0.360035,-0.0619625,0.268059,-1.08707,0,-0.256397,0.0782811,1,2
0.431098,1.00818,0.39249,-0.0776243,0.255772,-1.51598,0,0.0770606,-0.0382304,1,2
0.447036,1.04806,0.465736,-0.0660016,0.268571,-1.50934,0,0.610627,-0.83171,1,2
0.509021,1.1209,0.427098,-0.0829172,0.254087,-1.47768,0,-0.190601,-0.0473152,1,2
0.415995,0.938661,0.35515,-0.0758007,0.262857,-1.54277,0,0.00681461,0.171324,1,2
0.394237,0.335999,0.249631,-0.0784045,0.256684,-0.366066,0,-0.00956575,-0.156773,1,2
0.502116,0.859394,0.379278,-0.0644298,0.266963,-1.51499,0,0.77955,0.0615863,1,2
0.52667,1.14801,0.466815,-0.072659,0.258603,-1.44997,0,-0.141947,0.32212,1,2
0.457464,0.886086,0.449493,-0.047962,0.274111,-1.39201,0,-0.0208894,-0.19017,1,2
0.429502,1.11318,0.36829,-0.0637135,0.268683,-1.51837,0,-0.768285,0.00227035,1,2
0.46843,0.722047,0.381227,-0.0726297,0.26274,-1.51778,0,-0.298294,0.184579,1,2
0.430772,0.57045,0.368856,-0.0727009,0.259645,-1.52228,0,-0.0112464,0.0417719,1,2
0.427808,0.460349,0.322306,-0.0675663,0.264181,-1.52459,0,0.266389,-0.0704431,1,2
0.475334,0.681327,0.389825,-0.0606175,0.273931,-1.54113,0,0.257784,-0.0319935,1,2
0.46315,0.411983,0.368659,-0.0593975,0.271375,-0.427505,0,0.0861323,-0.094511,1,2
0.471038,0.393321,0.368028,-0.0744417,0.26632,-1.55118,0,-0.0579411,-0.0367301,1,2
0.602897,0.756952,0.461207,-0.0720514,0.266759,-1.50608,0,-0.188498,-0.163578,1,2
0.526784,0.797115,0.420796,-0.0644414,0.270969,-0.749031,0,-0.367,0.203795,1,2
0.489416,1.96688,0.495572,-0.0696414,0.237944,-0.393322,0,-2.70367,-0.517622,1,2
