0.370113,1.02284,0.466244,-0.123496,0.242828,-1.39648,0,0.606107,0.43492,1,2
0.271687,0.5762,0.194556,-0.0670809,0.27043,-1.45826,0,0.24203,-0.287704,1,2
0.237912,0.472532,0.180723,-0.065978,0.271759,-1.5225,0,-0.0543102,0.146416,1,2
0.240233,0.366257,0.19951,-0.0723659,0.272,-1.25141,0,0.0716137,-0.120341,1,2
0.247713,0.251678,0.200126,-0.0808519,0.259413,-1.47,0,-0.0586101,0.0329935,1,2
0.237306,0.325197,0.189857,-0.106293,0.241224,-1.48904,0,0.0766389,-0.0187944,1,2
0.25289,0.186727,0.199165,-0.0836201,0.254065,-1.51578,0,0.033592,-0.0541971,1,2
0.254466,0.226282,0.205724,-0.103946,0.236873,-1.46879,0,-0.00708371,-0.0249264,1,2
0.30981,0.703711,0.421493,-0.0808331,0.255599,-1.49765,0,-0.564185,0.307621,1,2
0.283736,0.826486,0.220943,-0.0831597,0.247372,-1.36163,0,0.409852,-0.0250396,1,2
0.256556,0.538044,0.175219,-0.0834761,0.246192,-1.43567,0,0.170303,-0.0256847,1,2
0.215301,0.369419,0.194371,-0.0741356,0.250447,-1.47349,0,0.0847541,-0.0512352,1,2
0.232197,0.185982,0.187727,-0.0739819,0.253049,-1.44338,0,-0.0871007,-0.105208,1,2
0.236281,0.218336,0.21027,-0.0583595,0.259517,-1.45228,0,-0.000217423,-0.157706,1,2
0.2429,0.271254,0.217779,-0.0729471,0.254111,-1.43653,0,-0.0131557,0.174585,1,2
0.224045,0.145028,0.195422,-0.0882789,0.253207,-1.47168,0,0.0436397,0.0448169,1,2
0.231307,0.124242,0.188634,-0.0747471,0.260392,-1.45415,0,0.00428205,0.00705065,1,2
0.276903,0.490015,0.269218,-0.068606,0.264638,-1.50428,0,-0.536605,0.241968,1,2
0.289097,0.560837,0.453424,-0.0709791,0.264451,-1.4954,0,0.00747583,0.124775,1,2
0.247983,0.55316,0.201087,-0.0771554,0.261797,-1.40763,0,0.33282,-0.316562,1,2
0.242417,0.379554,0.170018,-0.0768481,0.264337,-1.50808,0,0.0252138,0.050615,1,2
0.241543,0.302035,0.178999,-0.082419,0.254642,-1.43327,0,-0.0370832,-0.0871602,1,2
0.236774,0.242155,0.179684,-0.0811617,0.250928,-1.41414,0,-0.0320655,-0.154933,1,2
0.238369,0.251222,0.173218,-0.0838683,0.255078,-1.45982,0,0.0807741,0.22339,1,2
0.232579,0.304505,0.165643,-0.0921384,0.252618,-1.42527,0,-0.0199711,0.0860829,1,2
0.31677,1.208,0.256234,-0.101791,0.237206,-1.45837,0,-1.36409,-0.118933,1,2
