0.270419,0.704502,0.435365,-0.0590624,0.27904,-1.39817,0,0.246796,0.517986,1,2
0.284032,0.273372,0.430955,-0.0695405,0.277804,-1.37115,0,-0.00554824,0.0347032,1,2
0.276395,0.197728,0.429439,-0.0683462,0.275021,-1.37061,0,-0.00997857,0.147438,1,2
0.276025,0.226083,0.432132,-0.0475746,0.28355,-1.36251,0,-0.0108939,-0.155804,1,2
0.274214,0.189579,0.431569,-0.052546,0.289385,-1.39926,0,0.00767672,-0.0430064,1,2
0.273954,0.226834,0.431679,-0.0623146,0.287569,-1.43353,0,-0.0183902,0.0957584,1,2
0.279828,0.23629,0.432643,-0.0690413,0.286332,-1.44034,0,0.0217427,0.058508,1,2
0.287253,0.300604,0.431056,-0.0723365,0.284905,-1.43606,0,0.0285477,-0.167251,1,2
0.277747,0.172471,0.430188,-0.0612871,0.285222,-1.42347,0,-0.0543441,0.187874,1,2
0.279233,0.21612,0.432628,-0.0680264,0.284163,-1.42104,0,0.0618713,-0.00858605,1,2
0.274875,0.337183,0.434971,-0.0674505,0.279574,-1.42815,0,-0.00257936,0.0551364,1,2
0.277749,0.230518,0.433523,-0.0708855,0.282644,-1.42008,0,0.000293808,0.0625764,1,2
0.272396,0.22482,0.433858,-0.0523593,0.287764,-1.3818,0,0.0184228,0.0274472,1,2
0.26965,0.22817,0.434327,-0.0530939,0.28472,-1.38792,0,-0.0181398,-0.00586198,1,2
0.275016,0.197699,0.433515,-0.0519,0.282469,-1.3652,0,-0.0255202,-0.0386052,1,2
0.258165,0.181313,0.435195,-0.0331795,0.292524,-1.38625,0,-0.0254656,-0.169032,1,2
0.262795,0.262749,0.433459,-0.0407029,0.288719,-1.38983,0,0.0645268,0.0265603,1,2
0.271305,0.182108,0.432752,-0.0514279,0.287843,-1.41089,0,-0.0293547,-0.0324847,1,2
0.273791,0.194164,0.430875,-0.058956,0.284701,-1.3996,0,0.00833732,0.019033,1,2
0.26759,0.255163,0.43472,-0.0489293,0.289721,-1.39498,0,0.0215418,0.0232547,1,2
0.26741,0.197933,0.436866,-0.0582312,0.287894,-1.40933,0,-0.00771737,-0.0568901,1,2
0.272021,0.214592,0.435589,-0.0603701,0.287719,-1.40192,0,-0.0115086,0.0652146,1,2
0.28142,0.225153,0.435855,-0.0683695,0.283684,-1.39127,0,0.00221656,-0.0722424,1,2
0.278276,0.169473,0.435457,-0.0679383,0.283312,-1.39555,0,-0.0480154,-0.0494663,1,2
0.283785,0.15071,0.431474,-0.0696068,0.287207,-1.4087,0,0.0720792,0.0366883,1,2
0.270771,0.182188,0.436208,-0.0649298,0.286483,-1.42329,0,-0.0123565,0.0539325,1,2
0.257859,0.256264,0.432752,-0.0417468,0.291324,-1.40901,0,-0.00820284,-0.0376518,1,2
0.61298,1.59255,0.512887,-0.0936602,0.241246,-1.14379,0,-1.28031,-0.767604,1,2
