0.260511,0.293349,0.413702,-0.157402,0.135536,-0.538625,-0.0139663,-0.0133554,-2,-2,-2,1,0,2,13:29.2,1
0.27022,0.329925,0.411151,-0.173719,0.136277,-0.533973,0.0187881,0.0474127,-2,2,-2,1,-2,1,13:32.4,1
0.296562,0.153195,0.410165,-0.255295,0.122645,-0.539917,-0.00661689,-0.0599879,-2,-1,-1,-2,-2,2,13:35.6,1
0.291947,0.133954,0.407934,-0.255801,0.123413,-0.533675,0.019271,0.0280651,-2,-1,-2,-2,-1,1,13:38.8,1
0.294516,0.117963,0.410035,-0.25372,0.12422,-0.540388,-0.0490906,-0.0144208,-2,-1,-2,1,-2,1,13:42.0,1
0.298952,0.120665,0.414191,-0.258185,0.119839,-0.546308,0.0426745,-0.0221507,-2,-1,-2,1,-2,1,13:45.3,1
0.301164,0.105482,0.422941,-0.255023,0.123632,-0.544684,0.0761856,0.0381812,-2,-1,-2,1,-2,1,13:47.0,1
0.29299,0.0794574,0.418305,-0.258393,0.120155,-0.541602,-0.0353196,0.0231445,-2,-1,-2,1,-2,1,13:50.2,1
0.299359,0.162525,0.425075,-0.261013,0.118128,-0.543904,-0.00889798,0.00322565,-2,-1,-1,-2,-2,1,13:53.4,1
0.291419,0.0930426,0.418052,-0.256199,0.118539,-0.546471,0.0444382,0.00730736,-2,-1,-2,-2,-1,1,13:56.5,1
0.292201,0.274469,0.417677,-0.258704,0.113684,-0.550087,-0.00173005,-0.0257853,-2,-1,-2,1,-2,1,13:59.7,1
0.293905,0.097346,0.407879,-0.265073,0.119212,-0.545096,0.00031936,0.0241774,-2,-1,-1,-2,-2,1,14:02.9,1
0.300955,0.193089,0.415078,-0.262239,0.118508,-0.554131,-0.0133394,-0.0417669,-2,-1,-2,1,-1,1,14:06.1,1
0.3002,0.243526,0.414942,-0.261052,0.118587,-0.542178,-0.0266465,0.129528,-2,-1,-2,1,-2,1,14:07.8,1
0.291879,0.262748,0.42057,-0.263938,0.110841,-0.544505,-0.0194961,-0.0806069,-2,-1,-2,1,-2,1,14:11.0,1
0.293617,0.221344,0.414564,-0.26752,0.107299,-0.551089,0.000894832,0.0677147,-2,-1,0,0,-2,-1,14:12.3,0
0.293583,0.370313,0.421408,-0.26832,0.103365,-0.543521,-0.0450312,-0.0830772,-2,-1,-2,1,-2,1,14:15.6,1
0.314745,0.442504,0.406282,-0.263595,0.11669,-0.574364,0.158248,0.0735729,-2,-1,-1,-2,-2,1,14:18.8,1
0.297192,0.172454,0.416484,-0.263691,0.119217,-0.540396,0.0138146,0.0578899,-2,-1,-1,-2,-1,1,14:22.0,1
0.284887,0.235933,0.416669,-0.267105,0.114158,-0.534189,-0.0666027,-0.0291521,-2,-1,-2,-2,-1,1,14:25.3,1
0.295523,0.26587,0.425244,-0.267746,0.111079,-0.537917,0.0521558,-0.0651225,-2,-1,-1,-2,-2,1,14:26.9,1
0.295471,0.226184,0.421188,-0.264253,0.112639,-0.545991,-0.0746114,0.0197479,-2,-1,-2,1,-1,1,14:30.0,1
0.282326,0.403091,0.428396,-0.268918,0.103367,-0.526811,0.0096581,-0.0197349,-2,-1,-1,-2,-2,1,14:33.2,1
0.280796,0.272655,0.419843,-0.267625,0.105502,-0.531274,-0.00568597,0.102812,-2,-1,-2,1,-1,1,14:36.3,1
0.273844,0.302738,0.420659,-0.267112,0.10079,-0.53253,0.0312388,-0.00640486,-2,-1,-2,1,-2,1,14:39.5,1
0.290862,0.31907,0.409923,-0.266833,0.100275,-0.542561,0.0330218,-0.0809099,-2,-1,-1,-2,-2,1,14:42.6,1
0.287448,0.299748,0.396687,-0.266865,0.103639,-0.529293,0.00571238,-0.0132212,-2,-1,-1,1,-1,1,14:45.9,1
0.281065,0.251159,0.403882,-0.268183,0.104604,-0.521497,-0.0779041,0.0717302,-2,-1,-2,-2,-2,1,14:49.0,1
0.288903,0.25078,0.405719,-0.26383,0.102519,-0.552232,0.25331,-0.214992,-2,-1,-2,-2,-2,1,14:50.6,1
0.287405,0.5142,0.398329,-0.267409,0.110283,-0.501885,-0.155299,0.096186,-2,-1,-2,-2,-2,1,14:53.7,1
0.287711,0.416367,0.413604,-0.265646,0.0947552,-0.526584,-0.102597,-0.0436475,-2,-1,-2,-2,-2,1,14:56.9,1
0.287357,0.301383,0.437949,-0.260486,0.105533,-0.536339,0.120113,-0.0541755,-2,-1,-2,1,-2,1,15:00.0,1
0.283712,0.288181,0.415121,-0.263271,0.0994046,-0.536422,-0.0348783,0.049853,-2,-1,-2,1,-2,1,15:03.2,1
0.276171,0.336222,0.421763,-0.264522,0.0932501,-0.536128,0.0848784,-0.038772,-2,-1,-2,1,-2,1,15:04.9,1
0.279728,0.359085,0.420769,-0.262957,0.0983427,-0.538859,-0.00108246,0.0532509,-2,-1,-2,-2,-2,1,15:08.0,1
