25,-0.000404858299595,0,-1,-1
25,0.0,0,-1,-1
25,0.104453441296,0,-1,-1
25,0.104858299595,0,-1,-1
25,0.104858299595,-1,0,-1
25,0.105263157895,-1,0,-1
25,0.117004048583,-1,0,-1
25,0.117408906883,-1,0,-1
25,0.189473684211,-1,0,-1
25,0.18987854251,-1,0,-1
25,0.18987854251,0,-1,-1
25,0.19028340081,1,-1,-1
25,0.202024291498,1,-1,-1
25,0.202429149798,1,-1,-1
25,0.202024291498,1,-1,-1
25,0.202429149798,1,-1,-1
25,0.274898785425,1,-1,-1
25,0.275303643725,1,-1,-1
25,0.323481781377,1,-1,-1
25,0.323886639676,1,-1,-1
25,0.412145748988,1,-1,-1
25,0.412550607287,1,-1,-1
25,0.412550607287,1,-1,-1
25,0.412955465587,3,-1,-1
25,0.485020242915,3,-1,-1
25,0.485425101215,3,-1,-1
25,0.485425101215,-1,3,-1
25,0.485829959514,-1,1,-1
25,0.598380566802,-1,1,-1
25,0.598785425101,-1,1,-1
25,0.598785425101,1,-1,-1
25,0.599190283401,1,-1,-1
25,0.623076923077,1,-1,-1
25,0.623481781377,1,-1,-1
25,0.683400809717,1,-1,-1
25,0.683805668016,1,-1,-1
25,0.683805668016,-1,1,-1
25,0.684210526316,-1,1,-1
25,0.716194331984,-1,1,-1
25,0.716599190283,-1,1,-1
25,0.789068825911,-1,1,-1
25,0.789473684211,-1,1,-1
25,0.833603238866,-1,1,-1
25,0.834008097166,-1,1,-1
25,0.902024291498,-1,1,-1
25,0.902429149798,-1,1,-1
25,0.902429149798,1,-1,-1
25,0.902834008097,0,-1,-1
25,0.978947368421,0,-1,-1
25,0.979352226721,0,-1,-1
25,0.979352226721,-1,0,-1
25,0.97975708502,-1,1,-1
25,0.9995951417,-1,1,-1
25,1.0,-1,1,-1
