29,0.007434944,0,0
29,0.018587361,0,0
29,0.029739777,0,0
29,0.040892193,0,0
29,0.044609665,0,0
29,0.059479554,0,0
29,0.063197026,0,0
29,0.074349442,0,0
29,0.085501859,0,0
29,0.092936803,0,0
29,0.104089219,0,0
29,0.115241636,0,0
29,0.12267658,0,0
29,0.133828996,0,0
29,0.144981413,0,0
29,0.156133829,0,0
29,0.163568773,0,0
29,0.17472119,0,0
29,0.182156134,0,0
29,0.19330855,0,0
29,0.204460967,0,0
29,0.219330855,0,0
29,0.230483271,0,0
29,0.234200743,0,0
29,0.24535316,0,0
29,0.256505576,0,0
29,0.267657993,0,0
29,0.278810409,0,1
29,0.289962825,0,1
29,0.301115242,0,1
29,0.312267658,0,1
29,0.319702602,0,1
29,0.330855019,0,1
29,0.342007435,0,1
29,0.353159851,0,1
29,0.364312268,0,1
29,0.36802974,0,1
29,0.382899628,0,1
29,0.3866171,0,1
29,0.397769517,0,1
29,0.408921933,0,1
29,0.423791822,0,1
29,0.427509294,0,1
29,0.43866171,0,1
29,0.449814126,0,1
29,0.460966543,0,1
29,0.472118959,0,1
29,0.475836431,1,0
29,0.486988848,1,0
29,0.498141264,1,0
29,0.505576208,1,0
29,0.516728625,1,0
29,0.524163569,1,0
29,0.539033457,1,0
29,0.542750929,1,0
29,0.553903346,1,0
29,0.565055762,1,0
29,0.576208178,1,0
29,0.583643123,1,0
29,0.594795539,1,0
29,0.598513011,1,0
29,0.609665428,1,0
29,0.620817844,1,0
29,0.63197026,1,0
29,0.643122677,1,0
29,0.654275093,1,0
29,0.657992565,1,0
29,0.669144981,1,0
29,0.680297398,1,0
29,0.691449814,1,0
29,0.70260223,1,0
29,0.713754647,1,0
29,0.724907063,1,0
29,0.739776952,1,0
29,0.743494424,1,0
29,0.75464684,1,0
29,0.765799257,1,0
29,0.776951673,1,0
29,0.784386617,1,0
29,0.799256506,1,0
29,0.80669145,1,0
29,0.821561338,1,0
29,0.82527881,1,0
29,0.836431227,1,0
29,0.847583643,1,0
29,0.851301115,1,0
29,0.862453532,1,0
29,0.873605948,1,0
29,0.884758364,1,0
29,0.895910781,1,0
29,0.907063197,1,0
29,0.918215613,1,0
29,0.92936803,1,0
29,0.944237918,1,0
29,0.955390335,1,0
29,0.966542751,1,0
29,0.973977695,1,0
29,0.988847584,1,0
29,1,1,0
