17,0,1,0
17,0.008450704,1,0
17,0.014084507,1,0
17,0.025352113,1,0
17,0.028169014,1,0
17,0.036619718,1,0
17,0.045070423,1,0
17,0.047887324,1,0
17,0.056338028,1,0
17,0.064788732,1,0
17,0.073239437,1,0
17,0.081690141,1,0
17,0.090140845,1,0
17,0.098591549,1,0
17,0.107042254,1,0
17,0.115492958,1,0
17,0.123943662,1,0
17,0.132394366,1,0
17,0.14084507,1,0
17,0.149295775,1,0
17,0.157746479,1,0
17,0.16056338,1,0
17,0.169014085,1,0
17,0.18028169,1,0
17,0.183098592,1,0
17,0.191549296,1,0
17,0.197183099,1,0
17,0.205633803,1,0
17,0.208450704,1,0
17,0.216901408,1,0
17,0.225352113,1,0
17,0.233802817,1,0
17,0.242253521,1,0
17,0.250704225,1,0
17,0.25915493,1,0
17,0.270422535,1,0
17,0.273239437,1,0
17,0.281690141,1,0
17,0.290140845,1,0
17,0.298591549,1,0
17,0.304225352,1,0
17,0.315492958,1,0
17,0.323943662,1,0
17,0.326760563,1,0
17,0.335211268,1,0
17,0.343661972,1,0
17,0.352112676,1,0
17,0.354929577,1,0
17,0.366197183,1,0
17,0.369014085,1,0
17,0.377464789,1,0
17,0.385915493,1,0
17,0.394366197,1,0
17,0.4,1,0
17,0.408450704,1,0
17,0.411267606,1,0
17,0.41971831,1,0
17,0.428169014,1,0
17,0.436619718,1,0
17,0.445070423,1,0
17,0.447887324,1,0
17,0.45915493,1,0
17,0.467605634,1,0
17,0.476056338,1,0
17,0.478873239,1,0
17,0.487323944,1,0
17,0.495774648,1,0
17,0.504225352,1,0
17,0.512676056,1,0
17,0.521126761,1,0
17,0.532394366,1,0
17,0.535211268,1,0
17,0.543661972,1,0
17,0.552112676,1,0
17,0.56056338,1,0
17,0.569014085,1,0
17,0.571830986,1,0
17,0.58028169,1,0
17,0.585915493,1,0
17,0.594366197,1,0
17,0.602816901,1,0
17,0.605633803,1,0
17,0.614084507,1,0
17,0.622535211,1,0
17,0.625352113,1,0
17,0.633802817,1,0
17,0.642253521,1,0
17,0.650704225,1,0
17,0.65915493,1,0
17,0.670422535,1,0
17,0.673239437,1,0
17,0.681690141,1,0
17,0.687323944,1,0
17,0.695774648,1,0
17,0.704225352,1,0
17,0.712676056,1,0
17,0.718309859,1,0
17,0.726760563,1,0
17,0.729577465,1,0
17,0.74084507,1,0
17,0.743661972,1,0
17,0.752112676,1,0
17,0.76056338,1,0
17,0.769014085,1,0
17,0.777464789,1,0
17,0.783098592,1,0
17,0.791549296,1,0
17,0.8,1,0
17,0.805633803,1,0
17,0.814084507,1,0
17,0.822535211,1,0
17,0.828169014,1,0
17,0.836619718,1,0
17,0.845070423,1,0
17,0.847887324,1,0
17,0.85915493,1,0
17,0.861971831,1,0
17,0.870422535,1,0
17,0.878873239,1,0
17,0.884507042,1,0
17,0.895774648,1,0
17,0.898591549,1,0
17,0.907042254,1,0
17,0.912676056,1,0
17,0.921126761,1,0
17,0.923943662,1,0
17,0.932394366,1,0
17,0.943661972,1,0
17,0.946478873,1,0
17,0.954929577,1,0
17,0.96056338,1,0
17,0.966197183,1,0
17,0.974647887,1,0
17,0.983098592,1,0
17,0.991549296,1,0
17,1,1,0
