0,0,0,15,17,30,30,0,1,0,17,28,15,6,1232,59,16255,323,?
30,0,7,30,13,9,18,0,0,0,18,15,15,16,2429,251,16255,323,?
30,0,21,30,17,10,30,0,0,0,30,15,7,50,2500,239,16255,325,?
27,0,7,30,17,20,30,0,0,0,30,17,3,50,2189,158,16255,310,?
27,8,0,28,13,22,30,0,0,0,27,18,7,50,1912,157,16255,323,?
0,5,0,21,23,20,30,0,0,0,20,28,17,6,1656,101,16255,216,?
30,0,7,30,19,22,30,0,0,0,30,18,7,50,2261,177,16255,323,?
30,0,0,30,17,21,30,0,0,0,23,18,13,19,2217,189,16255,213,?
29,0,0,30,19,20,30,0,0,0,30,20,6,50,2244,153,16255,325,?
0,0,7,18,13,30,30,3,0,0,20,30,15,6,1308,66,16255,274,?
0,0,0,19,15,30,30,18,0,0,20,28,15,6,1514,86,16255,323,?
30,4,0,30,15,15,30,0,3,0,30,16,3,50,2565,211,16255,320,?
30,11,0,30,15,19,30,0,0,0,23,20,13,29,2385,181,16255,323,?
12,0,7,25,19,30,30,0,0,0,24,24,15,14,1792,115,16255,307,?
26,0,30,30,19,27,30,0,0,0,30,22,11,50,2189,143,16255,325,?
25,1,0,30,17,12,30,0,0,0,20,24,15,12,2092,137,16255,305,?
30,2,0,30,19,14,30,0,3,0,26,18,13,38,2282,172,16255,325,?
0,0,14,30,17,12,30,0,2,0,21,22,17,10,2315,189,16255,300,?
10,0,0,26,19,26,30,0,3,0,30,22,12,35,1798,115,16255,325,?
14,1,0,30,19,30,30,0,5,0,30,23,11,34,1955,125,16255,325,?
0,0,14,15,21,30,30,0,0,0,26,28,18,4,1281,63,16255,323,?
30,11,0,30,17,9,20,0,3,0,30,8,0,50,2609,333,16255,315,?
30,0,14,30,17,9,24,0,0,0,29,15,14,50,2653,266,16255,323,?
30,7,0,30,15,21,30,0,0,0,30,15,5,50,2091,188,16255,239,?
30,1,7,30,19,20,30,0,0,0,26,22,15,20,2239,167,16255,325,?
23,0,0,30,21,29,30,0,1,0,28,24,14,17,2157,137,16255,307,?
0,0,0,19,17,30,30,4,0,0,26,30,15,6,1368,63,16255,325,?
0,7,0,16,19,30,30,1,0,0,29,30,15,6,1340,62,16255,315,?
0,2,0,17,17,30,30,5,0,0,29,30,15,6,1389,65,16255,323,?
0,0,7,16,21,30,30,1,0,0,20,30,15,5,1286,63,16255,318,?
0,3,0,18,15,30,30,8,0,0,27,30,15,6,1416,62,16255,325,?
0,4,0,19,19,30,30,16,0,0,30,30,15,6,1526,68,16255,315,?
0,15,0,15,17,30,30,0,0,0,30,30,15,5,1307,67,16255,323,?
0,2,0,19,19,29,30,12,0,0,30,30,15,6,1498,67,16255,315,?
0,0,7,22,13,13,30,28,2,0,28,30,15,7,1678,76,16255,323,?
0,4,0,22,21,29,30,24,0,0,30,30,15,7,1575,72,16255,312,?
0,0,21,15,11,30,30,0,0,0,20,30,15,5,1253,62,16255,323,?
0,0,0,13,15,30,30,0,2,2,20,26,15,4,1155,63,16255,323,?
0,0,14,15,15,30,30,0,0,0,21,29,15,5,1232,64,16255,323,?
0,0,14,15,19,30,30,0,1,0,20,28,15,5,1226,63,16255,318,?
0,0,0,15,15,30,30,0,0,0,21,28,15,5,1275,67,16255,325,?
0,0,30,15,15,30,30,0,2,0,21,28,15,5,1205,64,16255,320,?
0,0,0,15,15,30,30,0,2,0,20,30,15,5,1253,61,16255,323,?
0,0,30,17,15,30,30,4,0,0,21,30,15,6,1362,67,16255,315,?
0,0,0,17,19,30,30,7,0,0,29,30,15,6,1422,61,16255,325,?
0,0,0,19,17,30,30,16,0,0,29,30,15,6,1509,61,16255,320,?
0,0,0,17,19,30,30,6,4,0,27,30,15,6,1395,61,16255,323,?
0,1,0,15,17,30,30,0,0,0,25,30,15,5,1264,58,16255,312,?
0,0,21,15,15,30,30,0,1,0,18,30,18,4,1259,62,16255,323,?
0,0,0,14,17,30,30,0,0,1,18,29,15,5,1193,63,16255,323,?
0,0,21,15,19,30,30,0,0,0,21,29,15,5,1198,59,16255,325,?
0,0,14,16,17,30,30,1,1,0,19,30,15,5,1324,68,16255,325,?
30,0,28,27,17,18,30,0,0,0,21,22,15,21,1923,149,16255,325,?
0,0,0,19,19,30,30,0,0,0,30,30,17,6,1536,87,16255,295,?
0,0,14,14,11,30,30,0,1,1,18,30,19,4,1231,64,16255,325,?
0,0,28,14,15,30,30,0,0,1,24,30,18,4,1205,58,16255,320,?
0,0,0,18,21,30,30,3,0,0,20,29,16,4,1215,62,16255,325,?
0,0,14,15,13,30,30,0,0,0,19,30,21,4,1340,70,16255,318,?
0,0,14,15,13,30,30,0,0,0,25,30,25,4,1367,71,16255,325,?
0,0,14,15,13,30,30,0,0,0,20,28,16,5,1254,67,16255,320,?
0,1,0,17,17,30,30,2,0,0,21,28,15,5,1231,60,16255,325,?
0,3,0,15,17,30,30,0,0,0,20,30,16,4,1226,61,16255,320,?
0,0,30,15,17,30,30,0,0,0,19,27,15,5,1264,63,16255,323,?
0,0,14,14,15,30,30,0,0,1,20,28,16,4,1205,58,16255,320,?
0,0,21,14,15,30,30,0,1,1,18,28,15,5,1177,61,16255,323,?
0,0,7,16,15,30,30,1,0,0,19,30,15,6,1335,63,16255,320,?
0,0,30,17,17,30,30,2,1,0,29,30,16,5,1346,61,16255,325,?
0,4,0,16,17,30,30,1,0,0,28,30,15,6,1356,60,16255,320,?
0,8,0,16,11,30,30,1,0,0,27,30,18,5,1357,64,16255,323,?
0,0,7,26,17,25,30,0,0,0,28,30,21,6,1906,107,16255,325,?
0,0,14,19,21,30,30,17,1,0,28,30,17,6,1536,71,16255,325,?
0,0,7,15,19,30,30,0,0,0,24,30,17,5,1286,65,16255,320,?
0,0,0,15,15,30,30,0,1,0,19,28,16,5,1237,64,16255,325,?
0,0,0,16,15,30,30,1,4,0,26,30,25,4,1324,70,16255,310,?
0,0,14,17,17,30,30,3,0,0,20,28,15,6,1373,69,16255,325,?
0,0,7,20,13,30,30,22,0,0,26,30,17,6,1591,75,16255,320,?
0,0,0,18,19,30,30,6,1,0,26,30,15,6,1416,67,16255,323,?
0,0,0,15,11,30,30,0,0,0,17,29,20,4,1259,68,16255,315,?
0,0,0,15,11,30,30,0,0,0,22,30,15,5,1258,59,16255,325,?
0,0,14,14,19,30,30,0,0,1,19,30,17,4,1204,60,16255,320,?
0,0,21,15,7,30,30,0,0,0,27,30,15,5,1307,60,16255,323,?
0,0,0,16,17,30,30,1,2,0,30,30,15,6,1362,62,16255,312,?
0,0,0,20,15,30,30,18,0,0,30,30,15,6,1547,65,16255,325,?
0,4,0,16,17,30,30,1,0,0,28,30,15,6,1362,64,16255,315,?
0,0,7,17,15,30,30,2,0,0,28,30,15,5,1379,66,16255,325,?
0,1,0,22,19,23,30,28,0,0,30,30,15,7,1656,72,16255,318,?
0,1,0,21,15,10,30,25,0,0,27,30,15,6,1618,69,16255,325,?
0,2,0,24,17,18,30,28,0,0,30,30,15,7,1776,80,16255,318,?
0,16,0,20,13,12,30,18,0,0,30,30,15,7,1531,69,16255,325,?
0,0,7,17,19,30,30,4,1,0,29,30,15,6,1384,63,16255,318,?
0,0,0,21,15,30,30,23,0,0,30,30,17,6,1612,72,16255,325,?
0,0,0,19,13,30,30,16,0,0,30,30,15,6,1504,68,16255,310,?
0,11,0,19,19,30,30,13,0,0,30,30,15,6,1493,60,16255,323,?
0,0,14,21,17,20,30,28,0,0,26,30,15,7,1624,65,16255,318,?
0,19,0,22,19,2,30,27,0,0,30,30,15,7,1640,67,16255,323,?
0,0,0,14,17,30,30,0,1,1,21,28,18,4,1232,64,16255,320,?
0,0,7,15,11,30,30,0,2,0,22,29,19,4,1215,63,16255,323,?
0,1,0,14,25,30,30,0,2,1,24,30,16,4,1194,59,16255,323,?
0,5,0,15,13,30,30,0,0,0,21,28,15,5,1221,66,16255,323,?
0,0,28,13,15,30,30,0,1,2,20,30,15,4,1160,56,16255,325,?
0,0,14,16,15,30,30,1,0,0,22,30,16,5,1259,62,16255,325,?
0,0,7,16,21,30,30,1,0,0,22,28,15,5,1232,63,16255,318,?
0,0,21,18,19,30,30,3,0,0,21,30,16,4,1221,64,16255,325,?
0,2,0,15,17,30,30,0,2,0,22,27,15,6,1259,67,16255,325,?
0,0,7,15,19,30,30,0,0,0,20,29,15,5,1204,59,16255,325,?
0,0,14,16,11,30,30,1,0,0,20,30,15,5,1253,65,16255,325,?
0,0,0,14,19,30,30,0,2,1,25,30,16,4,1194,58,16255,325,?
0,7,0,15,15,30,30,0,3,0,26,27,15,5,1237,64,16255,312,?
0,0,7,15,19,30,30,0,0,0,18,28,15,5,1215,61,16255,325,?
0,0,7,15,13,30,30,0,1,0,19,29,16,4,1161,58,16255,325,?
0,0,21,15,15,30,30,0,0,0,22,28,15,5,1297,67,16255,323,?
0,0,7,15,19,30,30,0,0,0,18,29,15,5,1226,63,16255,325,?
0,0,0,15,17,30,30,0,0,0,21,30,15,5,1232,62,16255,323,?
0,0,7,24,19,11,30,0,0,0,24,30,15,7,1710,91,16255,318,?
0,0,7,19,17,21,30,16,0,0,22,30,15,7,1498,72,16255,323,?
0,4,0,17,19,30,30,3,0,0,28,30,15,6,1367,62,16255,323,?
0,3,0,17,13,30,30,4,0,0,27,30,15,6,1390,66,16255,323,?
0,2,7,16,15,30,30,1,0,0,22,29,15,6,1352,62,16255,312,?
0,6,0,16,13,30,30,1,0,0,30,30,15,6,1341,63,16255,323,?
0,0,7,15,23,30,30,0,0,0,19,28,15,5,1275,65,16255,315,?
0,0,7,16,11,30,30,1,0,0,21,29,18,5,1368,71,16255,323,?
0,0,7,18,15,30,30,11,2,0,24,30,19,5,1487,72,16255,323,?
0,3,7,15,17,30,30,0,3,0,20,29,16,5,1303,66,16255,325,?
0,0,14,14,17,30,30,0,0,1,18,30,15,4,1177,56,16255,320,?
0,0,21,14,15,30,30,0,0,1,20,30,17,4,1199,62,16255,323,?
0,0,21,15,17,30,30,0,0,0,22,30,19,4,1264,65,16255,320,?
0,0,0,15,17,30,30,0,2,0,24,29,15,5,1264,65,16255,323,?
0,7,0,16,17,30,30,1,0,0,22,28,15,6,1330,69,16255,323,?
0,0,14,16,17,30,30,1,0,0,20,29,15,5,1226,62,16255,325,?
0,0,0,15,13,30,30,0,0,0,17,30,16,5,1232,64,16255,325,?
0,0,14,15,15,30,30,0,0,0,26,30,19,4,1253,64,16255,323,?
0,3,7,13,15,30,30,0,0,2,16,29,20,4,1188,61,16255,325,?
0,0,21,16,13,30,30,1,0,0,21,28,17,4,1220,62,16255,325,?
0,0,0,14,13,30,30,0,0,1,27,30,15,5,1210,60,16255,318,?
0,0,7,15,19,30,30,0,1,0,22,30,15,5,1291,65,16255,323,?
0,1,0,15,15,30,30,0,2,0,17,28,15,5,1259,70,16255,320,?
0,0,21,15,21,30,30,0,1,0,24,30,17,4,1231,60,16255,325,?
0,1,0,14,17,30,30,0,0,1,27,30,20,4,1232,61,16255,318,?
0,0,7,15,15,30,30,0,0,0,21,28,15,5,1243,62,16255,323,?
0,1,0,14,15,30,30,0,0,1,24,30,17,4,1226,65,16255,323,?
0,0,14,16,17,30,30,1,0,0,20,29,17,4,1161,58,16255,325,?
0,0,7,15,19,30,30,0,0,0,22,28,15,5,1226,61,16255,315,?
0,0,0,14,13,30,30,0,1,1,18,30,18,4,1226,62,16255,323,?
0,1,7,15,21,30,30,0,0,0,18,28,18,4,1237,66,16255,323,?
0,0,21,14,19,30,30,0,0,1,24,30,19,4,1210,61,16255,323,?
0,1,7,15,15,30,30,0,0,0,21,30,18,5,1297,69,16255,318,?
0,0,0,15,19,30,30,0,1,0,21,29,15,5,1264,64,16255,323,?
0,0,21,15,17,30,30,0,1,0,18,30,15,5,1253,61,16255,323,?
0,2,7,17,17,28,30,0,3,0,22,28,20,5,1423,83,16255,325,?
0,0,14,14,17,30,30,0,0,1,17,28,17,4,1188,65,16255,318,?
0,0,0,15,19,30,30,0,0,0,20,30,19,5,1313,72,16255,325,?
0,0,28,14,17,30,30,0,0,1,26,30,20,4,1188,62,16255,320,?
0,14,0,28,15,20,30,0,0,0,23,27,19,10,1983,126,16255,323,?
30,0,0,30,17,15,30,0,0,0,30,18,9,50,2473,190,16255,312,?
0,1,0,16,17,30,30,1,3,0,20,30,16,5,1346,69,16255,323,?
0,7,0,15,19,30,30,0,0,0,22,30,17,4,1242,66,16255,323,?
0,0,0,14,17,30,30,0,0,1,22,30,20,4,1243,62,16255,325,?
0,0,0,14,17,30,30,0,0,1,20,29,15,5,1204,62,16255,323,?
0,0,0,15,21,30,30,0,0,0,23,30,17,4,1242,56,16255,323,?
0,0,14,14,19,30,30,0,0,1,20,30,17,4,1204,64,16255,325,?
0,0,28,17,17,30,30,2,3,0,26,30,17,4,1231,62,16255,325,?
0,0,7,14,15,30,30,0,1,1,20,28,17,5,1226,63,16255,318,?
0,0,14,14,19,30,30,0,1,1,21,29,18,4,1226,62,16255,325,?
0,0,7,14,17,30,30,0,3,1,22,29,17,4,1182,60,16255,315,?
0,0,14,15,17,30,30,0,0,0,18,30,19,4,1275,64,16255,325,?
0,0,21,14,17,30,30,0,1,1,19,29,20,4,1205,63,16255,318,?
0,0,7,14,17,30,30,0,0,1,23,30,19,4,1231,62,16255,323,?
0,0,14,14,21,30,30,0,2,1,26,30,20,4,1204,59,16255,325,?
0,0,7,14,19,30,30,0,3,1,20,29,18,4,1221,61,16255,325,?
0,1,0,15,13,30,30,0,0,0,17,27,15,5,1253,69,16255,315,?
0,5,0,14,19,30,30,0,2,1,18,30,18,4,1188,58,16255,323,?
0,0,7,15,19,30,30,0,0,0,19,29,15,5,1275,62,16255,325,?
0,0,0,18,17,30,30,3,0,0,26,30,15,5,1281,64,16255,323,?
0,0,14,15,19,30,30,0,0,0,20,28,17,4,1231,62,16255,323,?
0,0,28,15,17,30,30,0,0,0,18,30,17,5,1242,65,16255,325,?
0,0,0,15,15,30,30,0,0,0,23,30,16,5,1232,61,16255,318,?
0,0,14,14,17,30,30,0,1,1,25,30,23,4,1264,65,16255,325,?
0,1,0,15,17,30,30,0,0,0,23,30,15,5,1242,61,16255,320,?
0,0,28,14,19,30,30,0,0,1,19,30,20,4,1227,62,16255,323,?
0,0,30,15,19,30,30,0,1,0,20,28,15,5,1231,64,16255,320,?
0,0,14,14,13,30,30,0,4,1,27,30,17,4,1193,57,16255,325,?
0,0,28,14,19,30,30,0,1,1,24,30,17,4,1210,61,16255,325,?
0,0,21,16,17,30,30,1,0,0,21,29,15,5,1291,65,16255,323,?
0,2,0,15,13,30,30,0,0,0,18,28,15,5,1296,69,16255,312,?
0,0,14,16,13,30,30,1,0,0,18,30,19,5,1362,75,16255,325,?
0,0,7,17,21,30,30,0,3,0,28,30,22,4,1362,73,16255,290,?
0,0,0,26,19,30,30,0,4,0,30,30,19,7,1917,101,16255,323,?
30,0,0,30,13,7,10,0,0,0,16,12,15,12,2374,289,16255,318,?
0,0,7,30,15,10,18,0,0,0,29,18,20,9,2380,231,16255,323,?
0,0,14,24,17,30,30,0,0,0,29,30,29,5,1835,103,16255,312,?
0,0,7,24,21,25,30,0,0,0,24,27,17,7,1798,115,16255,325,?
0,4,0,17,19,30,30,3,0,0,23,28,17,5,1400,80,16255,323,?
0,0,0,16,15,30,30,1,0,0,20,30,15,6,1335,68,16255,323,?
0,4,0,18,13,30,30,0,0,0,27,30,26,4,1520,79,16255,323,?
11,0,7,20,19,24,30,0,0,0,20,24,15,8,1563,105,16255,323,?
0,0,0,16,17,30,30,1,0,0,18,29,15,6,1325,66,16255,302,?
0,0,21,21,15,28,30,19,0,0,30,30,21,5,1585,75,16255,323,?
0,0,0,23,9,9,30,0,0,0,26,30,27,5,1749,87,16255,323,?
0,0,0,17,15,30,30,6,2,0,27,30,23,5,1460,76,16255,325,?
0,0,7,21,17,30,30,28,0,0,26,30,21,6,1672,81,16255,312,?
0,5,0,19,17,30,30,17,0,0,30,30,17,6,1542,71,16255,325,?
0,11,0,22,17,30,30,28,0,0,30,30,15,7,1678,77,16255,320,?
0,0,14,21,15,30,30,23,0,0,30,30,15,6,1580,66,16255,323,?
0,2,0,27,17,20,30,0,0,0,30,30,21,7,1982,89,16255,315,?
0,0,0,15,21,30,30,0,0,0,26,30,16,5,1292,64,16255,323,?
0,0,0,16,15,30,30,1,0,0,28,30,15,5,1318,67,16255,318,?
0,1,0,22,17,26,30,28,2,0,30,30,15,7,1667,71,16255,325,?
0,0,0,19,11,30,30,17,0,0,28,30,15,6,1531,70,16255,320,?
0,11,0,20,23,30,30,17,0,0,29,28,15,12,1509,88,16255,325,?
0,2,0,19,15,30,30,14,0,0,30,30,15,7,1477,63,16255,315,?
0,0,14,18,19,30,30,8,0,0,30,30,15,6,1444,63,16255,325,?
0,0,7,18,15,26,30,10,0,0,30,30,16,6,1477,68,16255,320,?
0,2,7,20,17,30,30,20,0,0,30,30,15,6,1553,72,16255,323,?
0,0,14,15,25,25,30,0,0,0,21,29,24,4,1319,77,16255,302,?
0,0,7,27,19,30,30,0,0,0,28,30,17,9,1966,115,16255,323,?
0,0,0,25,15,17,30,0,0,0,30,30,26,6,1874,99,16255,325,?
0,0,7,25,17,21,30,28,0,0,30,30,16,7,1863,87,16255,323,?
0,2,7,21,15,20,30,26,0,0,28,30,15,7,1613,68,16255,315,?
0,11,0,15,17,30,30,0,0,0,22,26,15,5,1204,62,16255,323,?
0,4,0,15,17,30,30,0,0,0,23,30,15,5,1258,65,16255,320,?
0,9,0,16,15,30,30,1,0,0,30,30,15,6,1335,69,16255,323,?
0,0,21,17,19,30,30,2,0,0,26,30,15,5,1319,65,16255,318,?
0,0,7,15,23,30,30,0,1,0,20,27,15,5,1265,68,16255,325,?
0,0,14,15,19,30,30,0,0,0,26,30,15,5,1226,61,16255,325,?
0,0,21,15,17,30,30,0,0,0,18,29,15,5,1258,65,16255,325,?
0,0,0,14,17,30,30,0,0,1,18,29,15,5,1188,61,16255,325,?
0,0,14,15,17,30,30,0,2,0,20,27,15,6,1242,65,16255,325,?
0,0,0,15,21,30,30,0,0,0,25,30,15,5,1242,62,16255,318,?
0,0,14,15,21,30,30,0,0,0,19,25,12,6,1204,63,16255,325,?
0,0,14,17,17,30,30,2,0,0,20,30,15,5,1226,66,16255,325,?
0,0,0,15,19,30,30,0,0,0,18,29,15,6,1221,60,16255,323,?
0,0,0,15,15,30,30,0,0,0,17,29,15,5,1210,62,16255,320,?
0,0,0,14,17,30,30,0,0,1,22,26,15,5,1199,62,16255,323,?
0,0,0,15,17,30,30,0,1,0,21,26,15,5,1193,60,16255,318,?
0,0,21,14,13,30,30,0,1,1,22,30,15,5,1215,62,16255,325,?
0,0,14,15,19,30,30,0,1,0,20,28,16,5,1270,72,16255,320,?
0,0,14,13,19,30,30,0,0,2,19,26,15,5,1139,61,16255,323,?
0,0,7,14,17,30,30,0,0,1,18,26,15,5,1188,60,16255,323,?
0,0,14,13,17,30,30,0,2,2,16,29,15,4,1128,55,16255,323,?
0,0,7,15,15,30,30,0,0,0,24,28,15,6,1253,68,16255,325,?
0,0,30,15,17,30,30,0,0,0,19,28,15,5,1227,63,16255,325,?
0,0,0,15,17,30,30,0,0,0,22,30,15,5,1204,63,16255,320,?
0,1,0,16,19,30,30,1,0,0,22,28,15,5,1237,63,16255,323,?
0,0,14,15,19,30,30,0,1,0,23,27,15,6,1231,66,16255,323,?
0,0,14,15,17,30,30,0,0,0,19,30,17,4,1220,63,16255,323,?
0,0,7,15,15,30,30,0,0,0,18,26,15,5,1188,61,16255,323,?
0,0,21,14,17,30,30,0,0,1,18,30,15,5,1177,59,16255,325,?
0,0,14,13,15,30,30,0,0,2,21,30,15,4,1150,58,16255,305,?
0,12,0,15,19,30,30,0,0,0,22,30,15,5,1243,63,16255,323,?
0,0,14,14,11,30,30,0,0,1,18,26,15,5,1204,62,16255,315,?
0,0,14,16,13,30,30,1,0,0,26,30,15,6,1275,65,16255,323,?
0,5,0,15,19,30,30,0,0,0,18,28,15,5,1199,63,16255,325,?
0,0,28,15,15,30,30,0,1,0,18,30,15,5,1253,65,16255,323,?
0,0,14,15,17,30,30,0,0,0,22,27,15,6,1226,63,16255,318,?
0,0,7,15,19,30,30,0,0,0,22,29,15,5,1237,62,16255,325,?
0,0,30,15,17,30,30,0,0,0,21,28,15,5,1254,66,16255,312,?
0,0,7,15,17,30,30,0,0,0,19,28,15,5,1264,64,16255,323,?
0,0,0,15,17,30,30,0,1,0,17,28,15,5,1204,62,16255,315,?
0,0,21,14,17,30,30,0,0,1,18,30,17,4,1204,62,16255,323,?
0,0,14,14,17,30,30,0,0,1,19,28,15,5,1199,64,16255,320,?
0,4,0,14,19,30,30,0,0,1,27,30,15,4,1182,57,16255,323,?
0,0,7,15,17,30,30,0,0,0,17,26,15,5,1248,70,16255,307,?
0,0,14,15,13,30,30,0,0,0,18,30,15,5,1220,64,16255,325,?
0,0,21,14,15,30,30,0,1,1,19,27,15,5,1188,62,16255,323,?
0,0,7,15,19,30,30,0,1,0,22,26,15,6,1243,68,16255,323,?
0,0,7,15,19,30,30,0,1,0,18,30,15,5,1226,61,16255,318,?
0,0,21,15,13,30,30,0,0,0,18,28,15,5,1259,66,16255,325,?
0,0,0,15,13,30,30,0,2,0,20,28,15,5,1215,67,16255,323,?
