@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute EnergyEntropy numeric
@attribute SpectralCentroid numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute MFCC19 numeric
@attribute MFCC20 numeric
@attribute HarmonicRatio numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute LPC15 numeric
@attribute LPC16 numeric
@attribute arousal {-2,-1,0,1,2}

@data

55,12,3,90,119,41,361,7,-36,4,0,0,-0,1,0,-0,-0,-1,-1,0,0,1,187,1,4,2,9,2,2,1,3,1,0,4,1,-197,116,-34,41,-37,20,-12,14,-15,,2
64,15,3,93,121,34,358,7,-36,4,0,0,-0,0,1,0,-0,-1,-1,0,0,1,231,1,6,2,6,4,2,0,2,0,0,3,1,-190,103,-35,43,-33,17,-5,10,-4,,2
54,11,2,98,149,37,321,7,-37,4,0,0,0,1,0,0,-0,-1,-0,0,0,0,156,1,2,1,8,2,4,1,3,0,0,3,1,-154,54,-43,60,-21,18,-19,18,-17,,2
74,13,3,119,151,42,316,10,-36,4,0,-0,-0,1,0,0,-0,-1,-0,-0,-0,1,221,3,3,1,4,4,2,1,1,0,0,7,1,-160,76,-51,43,-30,36,-9,15,-23,,2
70,16,3,102,123,51,352,9,-35,4,-0,0,-0,1,1,0,-0,-1,-1,-0,-0,1,250,3,5,2,6,1,1,2,3,0,0,6,0,-204,137,-52,39,-28,18,-11,16,-13,,2
60,12,3,87,108,37,275,8,-36,4,-0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,221,3,4,1,4,1,2,2,2,0,0,7,0,-208,136,-43,33,-28,17,-12,13,-10,,2
49,6,2,86,130,27,340,6,-38,5,0,0,0,1,1,0,-0,-0,-0,-0,0,1,154,2,3,1,8,1,1,1,3,0,0,7,0,-168,62,-23,52,-32,15,-9,15,-15,,2
67,12,3,93,111,38,335,8,-36,4,-0,0,-0,1,1,0,-0,-1,-0,0,0,1,261,1,3,2,6,4,3,0,3,0,0,5,1,-203,132,-49,44,-34,21,-13,18,-13,,2
50,6,2,76,108,30,324,6,-38,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,168,1,2,2,5,2,2,1,6,0,0,7,0,-196,103,-24,40,-32,13,-7,12,-12,,2
53,6,2,82,108,35,330,7,-38,5,0,0,-0,0,1,0,-0,-0,-0,0,0,1,149,1,3,1,12,1,2,1,3,0,0,3,0,-198,113,-25,20,-17,15,-5,7,-10,,2
58,14,3,84,110,26,262,7,-36,4,0,0,-0,0,1,0,-0,-1,-1,-0,-0,1,210,3,6,2,4,2,2,1,1,0,0,6,0,-192,107,-43,52,-34,25,-13,10,-16,,2
63,7,2,98,125,38,321,9,-37,4,-0,0,0,1,0,0,-0,-0,-0,-0,-0,0,173,3,4,1,6,1,2,2,4,0,0,4,1,-190,109,-41,42,-32,23,-11,18,-17,,2
62,18,3,94,118,39,290,8,-36,4,0,0,-0,0,0,0,-0,-1,-1,-0,0,1,204,2,6,5,6,0,0,2,1,0,0,4,0,-202,133,-55,47,-37,25,-18,23,-21,,2
49,10,2,81,113,32,332,7,-37,4,0,0,-0,1,1,0,-0,-1,-1,-0,0,1,174,1,5,3,7,0,1,1,3,0,0,4,0,-193,99,-21,38,-31,12,-9,16,-13,,2
59,18,3,96,130,33,326,7,-35,4,0,0,-0,0,0,0,-0,-1,-1,-0,-0,1,233,2,6,2,3,2,1,1,5,1,0,5,1,-181,96,-45,52,-32,23,-9,11,-21,,2
58,11,3,84,110,32,297,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,210,4,3,1,5,2,2,1,1,0,0,8,1,-194,102,-27,38,-23,11,-3,6,-8,,2
58,11,2,98,131,44,390,7,-37,4,-0,0,0,1,1,0,-0,-1,-0,0,0,1,206,1,3,1,7,5,2,0,2,1,0,6,1,-184,95,-31,42,-31,24,-22,18,-14,,2
57,10,2,87,110,37,324,8,-36,5,-0,0,-0,1,1,0,-0,-1,-1,-0,-0,1,207,1,6,1,6,2,2,1,5,0,0,5,1,-209,127,-30,38,-42,24,-6,10,-14,,2
60,15,3,88,120,32,339,7,-37,4,0,0,-0,1,1,0,-0,-1,-1,-0,0,1,235,1,6,2,7,2,1,0,3,0,0,3,0,-181,82,-20,41,-34,23,-12,15,-15,,2
65,13,3,104,136,42,342,8,-36,4,0,0,-0,1,1,0,-0,-1,-0,-0,-0,1,201,2,4,1,7,2,2,2,1,0,0,6,1,-183,107,-51,42,-28,23,-12,20,-19,,2
56,12,2,88,130,22,363,6,-37,4,0,0,-0,0,1,0,-0,-1,-1,-0,0,1,181,1,7,4,7,0,1,0,1,0,0,3,0,-168,59,-17,48,-31,11,0,15,-19,,2
43,7,2,75,112,26,380,5,-39,4,0,1,0,1,1,0,-0,-0,-0,0,0,1,178,1,4,1,8,2,2,1,3,0,0,6,0,-190,99,-22,24,-21,16,-7,8,-9,,2
65,13,3,113,138,48,323,10,-35,4,-0,0,-0,0,0,0,-0,-1,-0,-0,0,1,212,2,5,3,6,1,3,2,3,0,1,4,1,-193,137,-76,45,-37,45,-19,17,-26,,2
53,9,2,86,119,39,377,7,-37,4,0,0,0,1,1,0,-0,-1,-1,0,0,1,194,1,2,2,9,1,1,1,4,0,0,5,0,-194,104,-20,33,-31,13,-9,17,-12,,2
54,15,2,92,139,41,279,6,-38,4,0,0,-0,1,1,0,-0,-1,-1,0,0,0,176,0,3,1,9,2,0,0,2,0,0,4,0,-162,59,-23,43,-26,13,-4,15,-12,,2
65,12,3,110,143,47,324,8,-36,4,-0,0,0,0,0,-0,-0,-1,-0,0,0,1,218,1,3,2,6,2,3,2,4,1,0,4,1,-178,97,-45,50,-38,29,-22,25,-18,,2
58,11,2,96,127,22,341,7,-37,4,0,0,-0,0,0,0,-0,-0,-1,-0,0,1,210,2,6,1,7,0,3,0,3,1,0,3,0,-177,80,-24,41,-29,23,-13,12,-17,,2
58,9,2,90,118,33,327,8,-36,5,0,0,-0,0,1,0,-0,-0,-0,-0,-0,1,184,4,5,1,6,1,2,2,4,0,0,5,0,-198,113,-35,46,-43,25,-8,12,-18,,2
69,16,3,111,144,45,390,8,-36,4,-0,-0,-0,1,1,0,-0,-1,-1,-0,0,1,247,1,5,4,6,2,2,1,2,0,0,4,1,-179,96,-45,50,-32,28,-23,20,-16,,2
63,10,3,101,128,46,303,9,-36,4,-0,0,-0,1,1,0,-0,-1,-1,-0,-0,1,236,3,5,3,6,2,2,1,3,0,0,5,1,-198,122,-48,45,-28,20,-22,21,-16,,2
30,2,2,59,101,5,180,4,-39,5,1,1,1,0,1,0,-0,-0,-0,0,0,1,124,1,7,0,13,1,0,0,1,0,0,5,0,-182,69,-2,32,-10,-14,2,9,-12,,-2
35,2,3,62,98,10,216,4,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,1,127,2,9,0,10,2,0,0,3,0,0,7,0,-189,77,4,28,-14,-15,6,9,-13,,-2
32,1,2,62,109,5,304,4,-39,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,114,2,5,0,10,1,1,0,3,0,0,9,0,-169,51,-4,37,-8,-10,1,12,-14,,-2
28,1,2,58,106,4,276,4,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,111,1,2,0,9,1,1,0,2,0,0,10,0,-171,58,-11,39,-11,-9,4,13,-19,,-2
38,1,2,67,115,11,225,5,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,139,1,4,1,11,1,1,0,2,0,0,8,0,-168,58,-17,41,-9,-7,1,12,-17,,-2
33,1,2,62,106,12,271,5,-40,5,1,1,0,0,1,0,0,-0,-0,0,0,0,109,2,2,1,9,0,2,0,2,0,0,11,0,-174,62,-13,42,-14,-6,1,15,-19,,-2
33,2,2,64,108,11,269,4,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,121,1,1,1,12,0,3,0,1,0,0,10,0,-158,41,-14,39,-5,0,-4,12,-15,,-2
35,1,2,60,99,16,307,5,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,0,116,1,3,1,11,0,1,0,2,0,0,10,0,-188,81,-5,30,-15,-12,9,10,-17,,-2
39,1,2,63,100,21,262,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,129,1,1,1,11,0,4,0,1,0,0,11,0,-181,67,-5,35,-12,-8,2,11,-14,,-2
32,1,2,58,101,8,275,4,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,123,0,2,1,13,1,3,0,1,0,0,9,0,-175,60,-5,36,-15,-5,7,8,-16,,-2
35,1,2,60,96,12,284,5,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,0,130,1,2,1,9,1,4,0,1,0,0,11,0,-182,66,2,28,-9,-9,7,8,-16,,-2
29,1,2,60,110,4,259,4,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,115,0,1,1,10,0,2,0,1,0,0,10,0,-168,55,-13,39,-8,-10,5,14,-18,,-2
28,1,2,56,102,2,300,4,-40,5,1,1,0,1,1,0,0,-0,-0,0,0,0,111,0,1,1,11,0,4,0,0,0,0,10,0,-171,57,-11,37,-8,-11,8,11,-18,,-2
36,1,2,69,117,11,266,5,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,135,0,2,2,10,1,3,0,1,0,0,10,0,-162,52,-20,42,-9,0,-6,15,-17,,-2
28,1,2,56,103,3,284,4,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,113,0,2,0,13,1,1,0,1,0,0,9,0,-173,58,-6,31,-8,-11,10,10,-20,,-2
35,1,2,62,101,8,287,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,115,0,1,2,10,1,3,0,1,0,0,10,0,-177,65,-9,35,-10,-8,6,10,-18,,-2
