0.600153,1.70984,0.60391,-0.0713828,0.248072,-0.214116,0,0.393707,0.564481,0,2,0,0,0,0,2016-01-22 22:57:55.497
0.527464,0.579573,0.561702,-0.0701838,0.249194,0.114934,0,-0.00765814,-0.229084,0,2,0,0,0,0,2016-01-22 22:57:58.593
0.507239,1.06762,0.548676,-0.0743703,0.241278,1.54167,0,-0.226027,-0.190007,0,2,0,0,0,0,2016-01-22 22:58:01.678
0.485635,0.939221,0.498438,-0.0698218,0.261719,1.47137,0,-0.0929164,-0.165382,0,2,0,0,0,0,2016-01-22 22:58:04.831
0.466502,0.447791,0.400335,-0.0641003,0.265383,1.41037,0,-0.069858,0.757607,0,2,0,0,0,0,2016-01-22 22:58:07.919
0.502807,0.505839,0.452782,-0.0723133,0.259119,1.49007,0,-0.336642,-0.123477,0,2,0,0,0,0,2016-01-22 22:58:10.997
0.448105,0.48794,0.430964,-0.074097,0.258592,1.49256,0,-0.0258485,-0.188147,0,2,0,0,0,0,2016-01-22 22:58:14.087
0.42209,0.738798,0.465046,-0.0667935,0.263997,1.47525,0,0.410326,0.808346,0,2,0,0,0,0,2016-01-22 22:58:17.160
0.532276,0.583453,0.471877,-0.0722264,0.255835,1.44155,0,-0.201973,0.583844,0,2,0,0,0,0,2016-01-22 22:58:20.255
0.551529,0.543917,0.465555,-0.0584923,0.271195,1.38311,0,0.0951652,0.177635,0,2,0,0,0,0,2016-01-22 22:58:23.322
0.629301,0.706374,0.494595,-0.0686064,0.257555,0.818362,0,0.361224,0.66218,0,2,0,0,0,0,2016-01-22 22:58:26.411
0.582554,1.34236,0.648183,-0.0688822,0.219751,1.17327,0,0.252519,-0.109442,0,2,0,0,0,0,2016-01-22 22:58:29.484
0.520728,0.824555,0.527461,-0.0696323,0.245886,1.39526,0,0.492853,0.306991,0,2,0,0,0,0,2016-01-22 22:58:32.567
0.442338,0.559494,0.483857,-0.081866,0.244074,1.53368,0,-0.332808,-0.00394054,0,2,0,0,0,0,2016-01-22 22:58:35.654
0.541935,0.829881,0.581988,-0.0765146,0.237979,0.466403,0,-1.09782,0.246362,0,2,0,0,0,0,2016-01-22 22:58:38.740
0.442404,0.686638,0.481514,-0.0881096,0.239463,1.52869,0,1.70935,-0.0328491,0,2,0,0,0,0,2016-01-22 22:58:41.839
0.587506,1.30916,0.610753,-0.0731543,0.234426,-0.355087,0,-1.64855,-0.392179,0,2,0,0,0,0,2016-01-22 22:58:44.917
0.623704,0.895314,0.56999,-0.074424,0.248075,0.793504,0,0.194042,-0.0640932,0,2,0,0,0,0,2016-01-22 22:58:48.002
0.614329,0.935654,0.599031,-0.0817932,0.242602,-0.392902,0,-0.267375,0.175563,0,2,0,0,0,0,2016-01-22 22:58:51.161
0.485035,0.706133,0.510901,-0.0821859,0.239203,0.360556,0,1.15466,-0.257626,0,2,0,0,0,0,2016-01-22 22:58:54.247
0.586659,0.707395,0.484208,-0.0830632,0.240899,0.261178,0,0.148348,-0.150872,0,2,0,0,0,0,2016-01-22 22:58:57.339
0.64555,1.00729,0.623758,-0.0684478,0.244233,1.33941,0,-0.425058,0.578932,0,2,0,0,0,0,2016-01-22 22:59:00.523
0.581144,1.29637,0.577502,-0.0806503,0.235226,0.948278,0,0.293574,0.305214,0,2,0,0,0,0,2016-01-22 22:59:03.619
0.586511,1.45468,0.623445,-0.081061,0.229161,1.51218,0,0.282198,1.76223,0,2,0,0,0,0,2016-01-22 22:59:06.699
0.64994,1.22994,0.643307,-0.0749231,0.22979,1.33113,0,0.844417,0.721655,0,2,0,0,0,0,2016-01-22 22:59:09.767
