0.257441,0.496534,0.197043,-0.114999,0.221096,-0.0700778,0,0.0470871,-0.0134085,0,2,0,0,0,0,27:09.0
0.258876,0.243243,0.193717,-0.111859,0.22244,-1.53514,0,0.118389,0.188911,0,2,0,0,0,0,27:12.1
0.252156,0.20472,0.20443,-0.120552,0.213598,-1.5255,0,-0.0433405,-0.0914812,0,2,0,0,0,0,27:15.2
0.261103,0.286157,0.179761,-0.119458,0.22245,-1.52105,0,-0.0927845,-0.0676057,0,2,0,0,0,0,27:18.3
0.272068,0.105209,0.19731,-0.113171,0.227361,-1.50557,0,0.0146689,-0.0594417,0,2,0,0,0,0,27:21.4
0.263085,0.154369,0.193045,-0.105831,0.226482,-1.51122,0,0.0642518,0.1592,0,2,0,0,0,0,27:24.5
0.263949,0.240236,0.201108,-0.0996344,0.233771,-1.55952,0,-0.0213291,-0.0774608,0,2,0,0,0,0,27:27.6
0.269293,0.13123,0.20518,-0.114624,0.228188,-1.50875,0,-0.00247027,-0.0126485,0,2,0,0,0,0,27:30.7
0.263577,0.140642,0.198821,-0.110486,0.225978,-1.53501,0,0.0205688,0.00159933,0,2,0,0,0,0,27:33.7
0.27174,0.0983249,0.209582,-0.111943,0.22371,-1.54489,0,0.0323759,-0.00450866,0,2,0,0,0,0,27:36.9
0.282193,0.156773,0.199237,-0.099214,0.249609,-1.55616,0,0.0356968,-0.038065,0,2,0,0,0,0,27:40.0
0.272719,0.213625,0.187121,-0.106039,0.239546,0.685204,0,0.0340979,0.0269478,0,2,0,0,0,0,27:43.1
0.278089,0.235115,0.190239,-0.103705,0.242322,-0.73242,0,-0.0245855,0.00995213,0,2,0,0,0,0,27:46.2
0.273645,0.142229,0.184885,-0.113696,0.234223,-1.04008,0,-0.0224437,-0.0189968,0,2,0,0,0,0,27:49.3
0.27379,0.137796,0.18903,-0.107456,0.239323,0.747681,0,0.0317694,-0.00691587,0,2,0,0,0,0,27:52.4
0.269356,0.117627,0.18414,-0.0985082,0.249695,-1.53849,0,-0.0230203,-0.0637849,0,2,0,0,0,0,27:55.4
0.275246,0.119761,0.198653,-0.0912254,0.252661,-1.55359,0,-0.0232148,0.0557377,0,2,0,0,0,0,27:58.5
0.2778,0.120622,0.207824,-0.0871474,0.255937,-0.286549,0,-0.00706681,-0.0130502,0,2,0,0,0,0,28:01.6
0.271427,0.134078,0.206133,-0.0995841,0.245152,-1.55423,0,-0.00600651,0.00268818,0,2,0,0,0,0,28:04.7
0.268826,0.173977,0.205811,-0.105961,0.242063,-1.5478,0,-0.0302382,-0.0268887,0,2,0,0,0,0,28:07.8
0.269806,0.182985,0.202467,-0.101255,0.248184,-1.55781,0,0.0703916,0.00430071,0,2,0,0,0,0,28:10.9
0.275591,0.394417,0.194936,-0.100171,0.247773,-1.52871,0,-0.0337405,-0.0975702,0,2,0,0,0,0,28:13.9
0.280147,0.21075,0.205258,-0.0906985,0.256169,-1.56055,0,-0.01901,0.0194008,0,2,0,0,0,0,28:17.0
0.285667,0.165153,0.206348,-0.0919089,0.252802,1.49898,0,0.0094966,0.0271989,0,2,0,0,0,0,28:20.1
0.281903,0.107583,0.208969,-0.102298,0.250765,1.56758,0,0.0185818,-0.00952054,0,2,0,0,0,0,28:23.3
0.27701,0.136491,0.197268,-0.107491,0.248419,-1.51603,0,0.0228068,-0.0781706,0,2,0,0,0,0,28:26.3
0.282888,0.207812,0.202495,-0.0977679,0.252881,-1.56729,0,-0.0271946,0.077799,0,2,0,0,0,0,28:29.4
0.276998,0.179257,0.20434,-0.0994147,0.252746,-1.56567,0,-0.0196619,-0.0378379,0,2,0,0,0,0,28:32.5
