0.320932,0.161329,0.41344,-0.145683,0.208888,-1.3481,0,-0.0358066,-0.0360612,0,2,0,0,0,0,52:12.9
0.313524,0.0241068,0.444941,-0.116812,0.243388,-1.33233,0,0.000506755,0.0323155,1,2,0,0,0,0,52:16.1
0.315047,0.0176287,0.444725,-0.124939,0.233148,-1.32958,0,-0.0113826,-0.0469562,1,2,0,0,0,0,52:19.3
0.318662,0.0211447,0.443015,-0.130087,0.229247,-1.33199,0,-3.12E-05,0.00717904,1,2,0,0,0,0,52:22.4
0.307919,0.0250711,0.443903,-0.123132,0.234934,-1.33567,0,0.00138387,0.0538992,1,2,0,0,0,0,52:25.5
0.314853,0.0247084,0.44484,-0.126607,0.233575,-1.32613,0,-0.00250802,-0.0278179,1,2,0,0,0,0,52:28.5
0.30709,0.0760189,0.446344,-0.115128,0.243028,-1.33096,0,0.0226296,-0.0694565,0,2,0,0,0,0,52:31.6
0.301863,0.0798526,0.44605,-0.118674,0.239691,-1.37791,0,-0.0106809,0.0213009,0,2,0,0,0,0,52:34.7
0.30158,0.0366426,0.451062,-0.11233,0.243949,-1.35998,0,0.000952677,0.0102648,1,2,0,0,0,0,52:37.8
0.306228,0.0208383,0.448661,-0.119942,0.235938,-1.35417,0,-0.0160174,0.0155999,1,2,0,0,0,0,52:40.8
0.307564,0.0107928,0.447234,-0.12067,0.236343,-1.35075,0,0.00655069,0.00306312,1,2,0,0,0,0,52:43.9
0.310588,0.0140464,0.446107,-0.123238,0.235925,-1.35009,0,-0.00252907,-0.00392535,1,2,0,0,0,0,52:47.0
0.301306,0.0185995,0.446116,-0.122372,0.238475,-1.3623,0,0.0134399,0.0399042,1,2,0,0,0,0,52:50.1
0.297949,0.0257653,0.445726,-0.12105,0.238615,-1.36298,0,0.00122257,0.0308737,1,2,0,0,0,0,52:53.2
0.301793,0.0435998,0.450711,-0.121627,0.234978,-1.34206,0,-0.0271901,-0.0405068,1,2,0,0,0,0,52:56.3
0.299071,0.0649488,0.449125,-0.119204,0.238617,-1.34095,0,0.0143706,0.0207338,1,2,0,0,0,0,52:59.4
0.291811,0.135843,0.449066,-0.110408,0.25243,-1.42872,0,0.0602448,0.0864485,0,2,0,0,0,0,53:02.5
0.292492,0.0559676,0.452585,-0.136907,0.223821,-1.41486,0,-0.0543317,-0.0385808,1,2,0,0,0,0,53:05.6
0.304993,0.0683107,0.451853,-0.135494,0.227523,-1.38798,0,-0.0186475,-0.0721873,1,2,0,0,0,0,53:08.7
0.30273,0.0597751,0.451578,-0.12423,0.236253,-1.38742,0,0.0230663,-0.0950533,1,2,0,0,0,0,53:11.8
0.316877,0.0549819,0.452614,-0.123021,0.237163,-1.35548,0,-0.00959096,-0.0393661,1,2,0,0,0,0,53:14.9
0.307859,0.0655533,0.451771,-0.117754,0.240171,-1.36152,0,0.00466686,0.094387,1,2,0,0,0,0,53:18.0
0.30036,0.0394412,0.454941,-0.1228,0.234846,-1.36852,0,0.0115108,0.0575363,1,2,0,0,0,0,53:21.1
0.303556,0.0353891,0.451097,-0.123052,0.234608,-1.36039,0,-0.0172584,-0.0209782,1,2,0,0,0,0,53:24.2
0.304929,0.029194,0.454496,-0.125502,0.230873,-1.35478,0,0.00914021,0.026111,1,2,0,0,0,0,53:27.2
0.303155,0.0423949,0.451235,-0.127109,0.232793,-1.36309,0,-0.000898089,-0.0090355,1,2,0,0,0,0,53:30.3
0.295716,0.0252304,0.457021,-0.121884,0.235412,-1.36224,0,-0.0119796,0.0196849,1,2,0,0,0,0,53:33.4
0.300342,0.0243047,0.457036,-0.125221,0.235237,-1.35723,0,-0.00181005,-0.0259994,1,2,0,0,0,0,53:36.5
0.29912,0.0167489,0.456749,-0.124989,0.235195,-1.35683,0,-0.000350212,0.0225211,1,2,0,0,0,0,53:39.6
0.30003,0.0391244,0.452708,-0.12786,0.232629,-1.3537,0,0.00766685,0.00611616,1,2,0,0,0,0,53:42.7
0.300317,0.0188519,0.458368,-0.123902,0.236914,-1.35374,0,-0.0102169,-0.0199377,1,2,0,0,0,0,53:45.8
