0.774712,2.02698,0.569608,-0.0970664,0.240231,-1.50927,0,0.849114,-0.496655,0,2,0,0,0,0,42:20.3
0.618725,1.49552,0.520463,-0.0868717,0.253692,-1.51155,0,-0.241655,0.408554,0,2,0,0,0,0,42:23.4
0.527047,1.04245,0.474879,-0.0464543,0.275081,-1.49756,0,-0.11811,-0.308679,0,2,0,0,0,0,42:26.4
0.487905,0.86646,0.468328,-0.0595447,0.274865,-1.51585,0,-0.269875,0.163322,0,2,0,0,0,0,42:29.5
0.66062,1.37861,0.498041,-0.054048,0.273281,-1.49492,0,0.319266,0.232798,0,2,0,0,0,0,42:32.6
0.746192,1.7314,0.526935,-0.043648,0.281025,-0.79518,0,-0.203005,-0.218784,0,2,0,0,0,0,42:35.7
0.482373,1.06929,0.469377,-0.0620181,0.263326,-1.50239,0,0.0187942,-0.0880474,0,2,0,0,0,0,42:38.8
0.479997,1.0152,0.397432,-0.0501591,0.272943,-0.771622,0,0.0499876,0.292303,0,2,0,0,0,0,42:41.9
0.394207,0.593878,0.251937,-0.0491604,0.268955,-0.736962,0,0.0824532,-0.17784,0,2,0,0,0,0,42:45.0
0.434295,0.967318,0.470454,-0.0635651,0.267,-1.50865,0,-0.111888,0.110308,0,2,0,0,0,0,42:48.1
0.500313,1.09578,0.494527,-0.0639563,0.267036,-1.48255,0,0.743296,-0.216029,0,2,0,0,0,0,42:51.2
0.644585,1.39097,0.492092,-0.0460625,0.279246,-1.51787,0,-0.509125,0.768943,0,2,0,0,0,0,42:54.3
0.559623,1.25583,0.484111,-0.0638085,0.264244,-1.47692,0,-0.334242,0.105993,0,2,0,0,0,0,42:57.3
0.44841,0.888045,0.485674,-0.0536001,0.277856,-1.47561,0,1.19901,0.0329917,0,2,0,0,0,0,43:00.4
0.505395,1.26148,0.49468,-0.0495751,0.268528,-1.48868,0,-0.790549,0.597207,0,2,0,0,0,0,43:03.5
0.395566,0.701994,0.465663,-0.0557034,0.263466,-1.48601,0,-0.0444438,0.308272,0,2,0,0,0,0,43:06.6
0.453066,0.914244,0.4837,-0.0585736,0.269324,-1.49962,0,0.697696,-0.43374,0,2,0,0,0,0,43:09.7
0.505924,1.12339,0.497654,-0.0540464,0.272827,-1.51075,0,-0.0902523,-0.212306,0,2,0,0,0,0,43:12.7
0.487972,1.07847,0.393387,-0.0441808,0.273423,-1.1955,0,0.46163,-0.308424,0,2,0,0,0,0,43:15.8
0.378782,0.561397,0.20398,-0.0603978,0.259949,-1.50282,0,-0.0284477,0.262356,0,2,0,0,0,0,43:18.9
