0.226342,0.058425,0.409892,-0.0174296,0.298432,-1.48709,0,-0.00933905,0.0312956,1,2,0,0,0,0,09:33.1
0.237327,0.0371555,0.403385,-0.0253613,0.292347,-1.46084,0,-0.0134188,0.000259855,1,2,0,0,0,0,09:36.1
0.245717,0.0406949,0.406592,-0.0394986,0.284131,-1.46541,0,-0.0115961,0.0144555,1,2,0,0,0,0,09:39.2
0.246298,0.0388331,0.409093,-0.0427474,0.28304,-1.46515,0,0.00292701,0.00933777,1,2,0,0,0,0,09:42.3
0.254139,0.0211209,0.412862,-0.0564247,0.280158,-1.47317,0,-0.00543815,0.0295656,1,2,0,0,0,0,09:45.4
0.256772,0.0510255,0.4135,-0.0552975,0.281701,-1.46493,0,-0.0149812,-0.0357141,1,2,0,0,0,0,09:48.5
0.246735,0.0350035,0.414429,-0.0416274,0.285753,-1.4665,0,-0.000984679,0.0456849,1,2,0,0,0,0,09:51.6
0.239772,0.0329999,0.417755,-0.0396481,0.287149,-1.47555,0,0.00364709,0.0227468,1,2,0,0,0,0,09:54.6
0.238383,0.0255134,0.4182,-0.0375039,0.287862,-1.47485,0,0.00208347,0.0222984,1,2,0,0,0,0,09:57.7
0.234683,0.0398565,0.420106,-0.0407727,0.286124,-1.47998,0,0.000876562,-0.00541031,1,2,0,0,0,0,10:00.9
0.237971,0.0351764,0.417964,-0.0408196,0.287643,-1.47118,0,-0.00468205,0.00238666,1,2,0,0,0,0,10:04.0
0.240099,0.0267159,0.419506,-0.0441035,0.285742,-1.47027,0,-0.0155736,0.00196958,1,2,0,0,0,0,10:07.1
0.242379,0.034958,0.423275,-0.0446983,0.284302,-1.47218,0,-0.0016601,0.0100654,1,2,0,0,0,0,10:10.2
0.237403,0.0413535,0.422764,-0.0422855,0.285101,-1.47224,0,0.00440533,-0.00920456,1,2,0,0,0,0,10:13.2
0.233528,0.0316521,0.423114,-0.0335276,0.284935,-1.46704,0,-0.00852068,0.0108083,1,2,0,0,0,0,10:16.3
0.224815,0.052448,0.425107,-0.0237085,0.283315,-1.46395,0,0.0099637,0.0157096,1,2,0,0,0,0,10:19.4
0.229977,0.0437346,0.425092,-0.0245073,0.282741,-1.46055,0,-0.0143005,-0.0243316,1,2,0,0,0,0,10:22.5
0.229383,0.0236591,0.425679,-0.0272421,0.285085,-1.46164,0,0.000617311,-0.00682558,1,2,0,0,0,0,10:25.5
0.230635,0.0209984,0.426864,-0.0275041,0.284839,-1.46177,0,0.00765135,0.00303384,1,2,0,0,0,0,10:28.6
0.231075,0.0181328,0.427185,-0.0270489,0.284736,-1.46447,0,-0.00475863,0.0149341,1,2,0,0,0,0,10:31.7
0.234331,0.0202017,0.430424,-0.0302929,0.283415,-1.46436,0,-0.00340956,-0.020444,1,2,0,0,0,0,10:34.8
0.23073,0.0412688,0.427425,-0.0281634,0.284898,-1.46299,0,-0.00947514,0.0133919,1,2,0,0,0,0,10:37.9
0.232383,0.067696,0.432051,-0.0300862,0.285738,-1.46619,0,0.0366065,-0.138975,1,2,0,0,0,0,10:41.0
0.250675,0.0632302,0.441623,-0.0252099,0.288885,-1.48665,0,0.0276623,0.00828332,1,2,0,0,0,0,10:44.1
0.241191,0.0155082,0.441529,-0.0188207,0.289523,-1.50908,0,0.0125702,0.037761,1,2,0,0,0,0,10:47.2
0.240856,0.0126739,0.440329,-0.0215222,0.290112,-1.50833,0,-0.00363078,0.0337227,1,2,0,0,0,0,10:50.3
0.24197,0.0363058,0.440899,-0.0278231,0.288714,-1.51629,0,-0.00814117,0.00545172,1,2,0,0,0,0,10:53.3
0.242319,0.00632539,0.442365,-0.0289115,0.288519,-1.51434,0,-4.70E-05,2.40E-05,1,2,0,0,0,0,10:56.4
0.248458,0.0197975,0.442178,-0.0358896,0.28719,-1.51366,0,-0.00238573,-0.003046,1,2,0,0,0,0,10:59.5
0.25039,0.0512239,0.441284,-0.0390984,0.287691,-1.51558,0,0.000767727,0.00615791,1,2,0,0,0,0,11:02.6
