
25,-0.000280898876404,0,-1,-1
25,0.0,0,-1,-1
25,0.0837078651685,0,-1,-1
25,0.0839887640449,0,-1,-1
25,0.0839887640449,-1,0,-1
25,0.0842696629213,-1,0,-1
25,0.0952247191011,-1,0,-1
25,0.0955056179775,-1,0,-1
25,0.139887640449,-1,0,-1
25,0.140168539326,-1,0,-1
25,0.140168539326,0,-1,-1
25,0.140449438202,1,-1,-1
25,0.151404494382,1,-1,-1
25,0.151685393258,1,-1,-1
25,0.235393258427,1,-1,-1
25,0.235674157303,1,-1,-1
25,0.235674157303,1,-1,-1
25,0.23595505618,1,-1,-1
25,0.297191011236,1,-1,-1
25,-0.000280898876404,0,-1,-1
25,0.297471910112,1,-1,-1
25,0.297471910112,1,-1,-1
25,0.0837078651685,0,-1,-1
25,0.0839887640449,0,-1,-1
25,0.0839887640449,-1,0,-1
25,0.353651685393,1,-1,-1
25,0.0842696629213,-1,0,-1
25,0.35393258427,1,-1,-1
25,0.0952247191011,-1,0,-1
25,0.0955056179775,-1,0,-1
25,0.139887640449,-1,0,-1
25,0.43202247191,1,-1,-11
25,0.140168539326,0,-1,-1
25,0.432303370787,1,-1,-1
25,0.140449438202,1,-1,-1
25,0.432303370787,1,-1,-1
25,0.151404494382,1,-1,-1
25,0.432584269663,0,-1,-1
25,0.151685393258,1,-1,-1
25,0.446348314607,0,-1,-1
25,0.235393258427,1,-1,-1
25,0.446629213483,0,-1,-1
25,0.235674157303,1,-1,-1
25,0.496629213483,0,-1,-1
25,0.235674157303,1,-1,-1
25,0.49691011236,0,-1,-1
25,0.23595505618,1,-1,-1
25,0.49691011236,-1,0,-1
25,0.297191011236,1,-1,-1
25,0.497191011236,-1,1,-1
25,0.297471910112,1,-1,-1
25,0.505056179775,-1,1,-1
25,0.297471910112,1,-1,-1
25,0.505337078652,-1,1,-1
25,0.297752808989,1,-1,-1
25,0.505337078652,-1,1,-1
25,0.305898876404,1,-1,-1
25,0.505617977528,-1,1,-1
25,0.306179775281,1,-1,-1
25,0.55,-1,1,-1
25,0.353651685393,1,-1,-1
25,0.550280898876,-1,1,-1
25,0.35393258427,1,-1,-1
25,0.550280898876,1,-1,-1
25,0.381741573034,1,-1,-1
25,0.550561797753,1,-1,-1
25,0.38202247191,1,-1,-1
25,0.558707865169,1,-1,-1
25,0.43202247191,1,-1,-1
25,0.558988764045,1,-1,-1
25,0.432303370787,1,-1,-1
25,0.600842696629,1,-1,-1
25,0.432303370787,1,-1,-1
25,0.601123595506,1,-1,-1
25,0.432584269663,0,-1,-1
25,0.446348314607,0,-1,-1
25,0.645505617978,1,-1,-1
25,0.446629213483,0,-1,-1
25,0.645786516854,1,-1,-1
25,0.64606741573,0,-1,-1
25,0.49691011236,0,-1,-1
25,0.65702247191,0,-1,-1
25,0.49691011236,-1,0,-1
25,0.657303370787,0,-1,-1
25,0.497191011236,-1,1,-1
25,0.698876404494,0,-1,-1
25,0.505056179775,-1,1,-1
25,0.699157303371,0,-1,-1
25,0.505337078652,-1,1,-1
25,0.699157303371,-1,0,-1
25,0.505337078652,-1,1,-1
25,0.699438202247,-1,1,-1
25,0.505617977528,-1,1,-1
25,0.721629213483,-1,1,-1
25,0.55,-1,1,-1
25,0.72191011236,-1,1,-1
25,0.550280898876,-1,1,-1
25,0.766573033708,-1,1,-1
25,0.550280898876,1,-1,-1
25,0.766853932584,-1,1,-1
25,0.550561797753,1,-1,-1
25,0.797471910112,-1,1,-1
25,0.558707865169,1,-1,-1
25,0.797752808989,-1,1,-1
25,0.558988764045,1,-1,-1
25,0.836516853933,-1,1,-1
25,0.600842696629,1,-1,-1
25,0.836797752809,-1,1,-1
25,0.601123595506,1,-1,-1
25,0.836797752809,-1,1,-1
25,0.645505617978,1,-1,-1
25,0.837078651685,-1,1,-1
25,0.645786516854,1,-1,-1
25,0.881460674157,-1,1,-1
25,0.645786516854,1,-1,-1
25,0.881741573034,-1,1,-1
25,0.64606741573,0,-1,-1
25,0.881741573034,1,-1,-1
25,0.65702247191,0,-1,-1
25,0.88202247191,1,-1,-1
25,0.657303370787,0,-1,-1
25,0.89297752809,1,-1,-1
25,0.698876404494,0,-1,-1
25,0.893258426966,1,-1,-1
25,0.699157303371,0,-1,-1
25,0.898595505618,1,-1,-1
25,0.699157303371,-1,0,-1
25,0.898876404494,1,-1,-1
25,0.699438202247,-1,1,-1
25,0.926685393258,1,-1,-1
25,0.721629213483,-1,1,-1
25,0.926966292135,1,-1,-1
25,0.72191011236,-1,1,-1
25,0.985393258427,1,-1,-1
25,0.766573033708,-1,1,-1
25,0.985674157303,1,-1,-1
25,0.766853932584,-1,1,-1
25,0.985674157303,-1,1,-1
25,0.797471910112,-1,1,-1
25,0.98595505618,-1,0,-1
25,0.797752808989,-1,1,-1
25,0.999719101124,-1,0,-1
25,0.836516853933,-1,1,-1
25,1.0,-1,0,-1
25,0.836797752809,-1,1,-1
25,0.836797752809,-1,1,-1
25,0.837078651685,-1,1,-1
25,0.881460674157,-1,1,-1
25,0.881741573034,-1,1,-1
25,0.881741573034,1,-1,-1
25,0.88202247191,1,-1,-1
25,0.89297752809,1,-1,-1
25,0.893258426966,1,-1,-1
25,0.898595505618,1,-1,-1
25,0.898876404494,1,-1,-1
25,0.926685393258,1,-1,-1
25,0.926966292135,1,-1,-1
25,0.985393258427,1,-1,-1
25,0.985674157303,1,-1,-1
25,0.985674157303,-1,1,-1
25,0.98595505618,-1,0,-1
25,0.999719101124,-1,0,-1
25,1.0,-1,0,-1
