00:40:24.40,7,12,0,26,12,0,0,0,4,0,1,0,0,19,601,162,16487,23,?,-2,2
00:40:29.00,9,0,21,30,21,1,0,0,2,0,7,6,0,11,768,138,19019,320,?,2,2
00:40:34.15,5,5,0,30,15,2,0,0,0,0,0,8,5,4,731,106,18815,55,?,2,2
00:40:40.04,0,30,0,19,21,0,0,0,13,0,6,4,0,8,531,102,16872,30,?,2,2
00:40:43.95,0,0,14,27,15,0,0,0,0,0,0,6,15,2,681,81,17516,245,?,2,2
00:40:47.05,8,30,0,30,17,1,0,0,17,0,13,0,0,27,718,174,16786,22,?,2,2
00:40:50.21,4,13,0,30,17,1,0,0,0,0,3,2,0,10,641,137,16968,23,?,2,2
00:40:55.39,17,9,0,30,15,0,0,0,0,0,0,6,9,4,943,151,19031,52,?,2,2
00:41:01.32,0,30,0,22,19,13,10,11,13,0,10,12,6,22,652,68,16939,23,?,2,0
00:41:05.22,0,2,7,20,19,9,7,5,0,0,1,10,13,3,525,45,16353,24,?,-2,0
00:41:09.86,5,0,7,30,15,2,0,0,0,0,4,3,0,12,702,139,17092,94,?,2,2
00:41:12.95,11,13,0,30,17,0,0,0,0,0,0,7,13,5,878,127,18486,27,?,2,2
00:41:17.41,0,3,0,28,15,1,0,0,3,0,0,3,5,10,710,102,16963,268,?,2,2
00:41:20.65,9,1,0,30,13,0,0,0,7,0,3,8,9,5,828,122,17982,28,?,2,2
00:41:23.80,0,0,0,19,10,3,0,0,0,0,0,6,2,4,571,79,17165,22,?,2,2
00:41:27.09,11,4,0,30,17,1,1,0,5,0,7,8,1,7,890,135,19275,25,?,2,2
