00:20:52.43,24,3,14,30,13,0,0,0,0,0,3,8,13,6,1214,178,22665,23,?,-1,2
00:20:56.50,25,19,0,30,17,0,0,0,0,0,9,8,15,5,1237,183,19769,324,?,0,2
00:21:01.60,19,19,0,30,19,0,0,0,0,0,8,8,15,5,1170,156,20223,23,?,-1,2
00:21:05.50,15,20,0,30,15,0,0,0,0,0,9,10,15,5,1034,124,20950,262,?,-1,2
00:21:08.61,19,9,0,30,19,0,0,0,5,0,7,6,1,11,1027,181,20628,241,?,2,2
00:21:15.03,25,28,0,30,19,0,0,0,0,0,12,6,15,5,1287,192,19092,22,?,0,2
00:21:18.99,23,9,0,30,19,1,0,0,9,0,7,11,15,5,1250,152,21012,204,?,-1,2
00:21:22.13,0,6,0,30,19,8,0,0,5,0,7,12,20,3,1183,130,21290,54,?,-1,2
00:21:25.22,21,0,0,30,17,1,0,0,1,0,7,6,5,7,1114,185,23648,255,?,-1,2
00:21:28.52,24,0,21,30,15,0,0,0,2,0,2,6,12,7,1220,192,20756,23,?,-1,2
00:21:33.16,17,24,0,30,12,2,0,0,0,0,8,8,4,7,980,162,20921,356,?,0,2
00:21:36.15,21,3,0,30,15,0,0,0,2,0,8,4,1,16,1093,209,20556,320,?,0,2
00:21:40.59,21,14,0,30,15,0,0,0,0,0,7,6,15,5,1174,169,20740,323,?,-1,2
00:21:43.78,21,4,0,30,19,1,0,0,5,0,5,5,10,6,1137,186,20828,331,?,-1,2
