23:45:45.74,0,0,0,25,17,0,0,11,1,0,0,0,7,6,693,102,16663,23,?,2,0
23:45:49.32,0,14,0,14,15,0,0,0,5,1,0,0,3,3,443,60,10600,21,?,-2,-1
23:45:52.50,0,20,0,14,13,9,11,0,9,1,6,12,15,1,533,35,9269,21,?,-2,-2
23:45:56.97,0,30,0,15,15,0,3,0,15,0,6,3,5,13,467,51,9438,53,?,-2,-2
23:46:00.07,0,23,0,15,15,7,5,0,10,0,4,11,14,5,553,50,7853,21,?,-2,-2
23:46:03.18,0,4,0,15,15,6,3,0,7,0,2,8,10,3,542,55,11800,25,?,-2,-1
23:46:06.33,0,13,0,19,17,3,1,4,7,0,1,4,11,3,631,71,4613,22,?,-2,0
23:46:11.63,0,8,0,13,17,3,3,0,3,2,0,4,15,3,508,39,4518,25,?,-1,-2
23:46:17.56,0,15,0,10,21,7,5,0,9,5,4,12,24,1,531,27,4629,27,?,-1,-2
23:46:23.47,0,30,0,15,15,4,8,0,0,0,0,14,15,2,540,42,4489,21,?,-1,-2
23:46:26.13,0,9,0,15,15,0,0,0,0,0,0,0,1,5,474,74,6904,20,?,-2,-2
23:46:29.41,0,25,0,22,17,2,4,7,0,0,0,6,15,3,706,71,4348,24,?,-1,0
23:46:34.59,0,26,0,13,15,14,14,0,0,2,4,16,15,2,512,31,6509,23,?,-1,-2
23:46:38.49,0,0,14,15,19,0,0,0,0,0,2,0,0,7,408,93,7099,26,?,-2,-2
23:46:41.62,0,14,0,21,12,0,6,5,7,0,0,8,13,3,670,66,5077,22,?,-2,0
23:46:45.85,0,10,0,13,17,5,16,0,7,2,8,25,15,1,504,30,5004,25,?,-1,-2
23:46:49.03,0,30,0,14,12,5,2,0,0,1,0,4,9,2,483,49,10724,22,?,-2,-1
23:46:52.09,0,0,7,15,21,0,0,0,3,0,1,4,9,3,523,59,7780,22,?,-2,-2
23:46:58.48,0,2,0,15,19,1,8,0,7,0,2,6,12,2,531,45,5663,23,?,-1,-2
23:47:02.40,0,29,0,20,12,0,0,6,12,0,2,2,8,3,628,80,4699,21,?,-2,0
23:47:05.60,0,0,14,14,13,10,7,0,4,1,1,8,15,3,531,39,11274,20,?,-2,-1
23:47:08.72,0,0,14,15,19,4,9,0,0,0,0,3,15,2,530,39,5526,23,?,-1,-2
23:47:11.96,0,2,0,15,15,0,3,0,0,0,0,7,16,2,569,43,6326,36,?,-1,-2
23:47:15.14,0,28,0,13,13,3,11,0,0,2,0,9,15,2,498,34,4411,21,?,-1,-2
