00:26:17.86,3,1,0,28,17,4,0,0,0,0,0,4,0,10,702,118,17849,22,?,2,2
00:26:21.81,0,4,0,20,17,3,0,3,0,0,0,6,8,4,617,76,17892,23,?,2,2
00:26:26.37,0,16,0,23,17,6,2,9,8,0,2,6,1,5,628,86,17938,21,?,2,0
00:26:31.47,0,9,0,21,17,0,0,0,0,0,0,7,4,5,614,84,16692,21,?,2,2
00:26:35.46,0,1,0,15,12,3,9,0,0,0,0,9,14,3,570,48,17365,21,?,2,2
00:26:38.58,0,3,7,30,17,0,2,0,0,0,0,0,2,9,798,115,18153,20,?,2,2
00:26:45.00,0,27,0,20,19,3,4,5,11,0,3,8,7,4,614,70,17204,20,?,2,0
00:26:50.92,0,1,0,22,15,4,0,0,2,0,0,7,10,4,664,88,17148,21,?,2,2
00:26:54.83,0,2,0,23,15,0,0,7,0,0,0,0,0,7,594,105,16744,24,?,2,0
00:26:57.91,0,5,0,16,15,4,0,1,4,0,0,4,3,3,536,74,16756,20,?,2,0
00:27:01.16,0,18,0,30,12,5,4,0,0,0,4,10,3,4,586,72,16925,21,?,2,2
00:27:05.47,0,12,0,19,19,7,3,4,0,0,1,6,0,6,547,75,16878,58,?,2,0
00:27:08.58,0,1,0,20,17,0,0,4,4,0,3,0,0,7,571,100,16560,24,?,-2,0
00:27:11.67,0,22,0,15,17,3,14,0,0,0,0,6,12,4,533,41,16574,24,?,-2,2
00:27:14.92,0,4,0,15,19,6,9,0,0,0,0,4,10,6,514,45,16904,23,?,2,2
00:27:18.14,0,11,0,19,12,9,2,4,0,0,0,4,1,4,560,75,16904,21,?,2,0
00:27:21.19,0,0,0,29,19,5,1,11,0,0,0,6,4,8,650,88,18822,21,?,2,2
