00:14:04.01,0,4,0,29,17,10,5,0,0,0,0,6,0,10,712,100,17408,21,?,2,2
00:14:06.60,0,20,0,25,12,8,3,10,0,0,6,6,12,3,594,61,16434,21,?,-2,0
00:14:09.84,0,0,0,22,15,7,11,6,0,0,1,10,0,9,579,69,17060,23,?,2,0
00:14:14.30,0,11,0,24,17,10,10,9,0,0,3,8,12,2,569,49,16322,29,?,-2,0
00:14:17.51,0,4,0,25,19,3,0,11,0,0,0,2,2,12,665,101,16862,23,?,2,0
00:14:20.56,0,12,0,17,15,6,7,2,0,0,0,10,6,6,518,53,16754,20,?,2,0
00:14:23.77,0,10,0,17,19,0,8,2,0,0,0,8,7,4,573,58,16917,65,?,2,0
00:14:26.93,0,22,0,19,15,0,0,0,14,0,8,0,0,13,506,125,17748,22,?,2,2
00:14:30.01,0,0,7,25,15,3,3,12,2,0,0,4,2,16,678,92,16841,68,?,2,0
00:14:33.13,0,4,0,26,12,4,0,9,0,0,2,0,0,17,572,106,16800,116,?,2,0
00:14:36.30,0,2,0,20,12,15,13,4,4,0,7,9,0,9,544,65,16833,21,?,2,2
00:14:39.47,0,1,0,14,15,4,11,0,4,1,0,2,12,3,483,38,10872,21,?,-2,-1
00:14:42.64,0,27,0,24,17,8,8,5,0,0,4,4,1,6,601,72,17381,125,?,2,2
00:14:45.73,0,10,0,15,19,5,11,0,4,0,1,10,2,3,485,49,16730,22,?,2,0
00:14:48.90,0,5,0,23,19,9,4,9,0,0,0,7,1,7,637,85,17443,23,?,2,0
00:14:52.06,0,1,7,26,17,7,1,0,4,0,2,6,0,7,636,100,17160,20,?,2,2
00:14:55.13,0,25,0,26,15,6,3,15,0,0,1,4,0,7,646,99,17469,127,?,2,0
00:14:58.27,0,0,30,27,17,7,5,14,0,0,2,4,0,14,656,93,17638,268,?,2,0
00:15:01.38,1,29,0,23,17,0,0,0,0,0,2,0,0,15,570,128,16687,42,?,2,2
00:15:05.81,1,1,0,30,19,0,0,0,0,0,2,2,0,7,622,116,16805,290,?,2,2
00:15:10.92,1,8,0,30,19,6,2,0,0,0,0,8,6,4,708,91,17279,30,?,2,2
00:15:18.85,0,0,0,23,15,4,5,9,1,0,0,6,14,4,713,73,6331,21,?,-2,0
