00:11:25.02,0,8,0,22,15,3,3,7,7,0,0,4,12,4,673,73,16348,22,?,-2,0
00:11:28.14,13,17,0,30,17,0,0,0,0,0,4,0,0,27,661,212,16873,49,?,2,2
00:11:32.57,0,2,0,23,17,0,0,0,0,0,0,1,0,8,596,122,16745,20,?,2,2
00:11:35.65,0,0,14,20,17,2,0,0,0,0,0,6,15,2,651,73,18168,26,?,2,2
00:11:38.84,0,11,0,28,17,17,9,13,0,0,14,10,5,4,569,59,16727,20,?,2,0
00:11:45.29,0,16,0,15,19,18,22,0,0,0,9,12,4,5,494,39,17037,72,?,0,2
00:11:49.16,0,9,0,20,12,0,0,3,0,0,0,4,0,8,562,93,16731,24,?,2,2
00:11:52.23,0,4,0,18,21,10,14,3,0,0,9,8,2,7,524,52,16947,20,?,2,2
00:11:58.73,0,0,0,20,17,5,1,3,0,0,0,4,0,8,576,85,16903,21,?,2,2
00:12:04.56,0,0,0,23,15,9,6,8,0,0,0,4,1,4,572,71,16433,22,?,-2,0
00:12:08.52,0,5,0,22,19,1,0,6,3,0,1,2,0,9,585,100,16695,48,?,2,0
00:12:13.21,3,18,0,27,12,0,0,0,8,0,2,0,0,7,644,136,13408,24,?,-2,2
00:12:16.30,0,5,0,23,19,0,0,8,4,0,2,2,6,3,600,85,17588,27,?,2,0
00:12:19.63,0,4,0,24,19,2,0,11,7,0,2,0,2,7,657,96,16716,32,?,2,0
00:12:22.64,0,0,7,30,15,3,3,0,0,0,3,1,0,15,733,119,16968,25,?,2,2
