23:33:41.64,0,12,0,24,15,2,3,12,0,0,0,1,12,4,720,80,8819,20,?,-2,0
23:33:46.38,0,0,0,15,19,11,17,0,0,0,0,6,12,3,554,41,5160,21,?,-1,-2
23:33:49.48,0,15,0,13,17,7,14,0,0,2,1,16,22,6,580,30,4867,27,?,-1,-2
23:33:56.10,0,0,0,10,17,3,14,0,0,5,2,19,17,1,495,26,6248,20,?,-1,-2
23:34:00.01,0,19,0,15,19,3,3,0,4,0,0,4,6,5,469,50,16362,22,?,-2,0
23:34:03.09,0,18,0,13,19,0,11,0,0,2,0,16,28,1,617,30,6324,25,?,-1,-2
23:34:06.20,0,30,0,14,17,0,0,0,0,1,0,1,9,2,477,54,6965,35,?,-2,-2
23:34:09.11,0,7,0,20,19,0,3,2,0,0,0,1,14,3,655,68,6938,43,?,-2,0
23:34:12.38,0,13,0,12,17,3,5,0,7,3,0,0,11,1,448,38,8106,48,?,-2,-2
23:34:15.54,0,9,0,12,11,0,5,0,0,3,0,3,18,1,529,33,7662,30,?,-1,-2
23:34:22.66,0,0,0,10,10,7,7,0,4,5,1,5,15,1,432,30,11199,20,?,-2,-1
23:34:27.31,0,17,0,12,15,6,17,0,0,3,0,6,6,4,421,31,12687,20,?,-2,1
23:34:30.38,0,0,0,11,15,10,14,0,0,4,3,7,17,1,507,27,8459,21,?,-1,-2
23:34:33.58,0,6,0,15,19,11,19,0,8,0,5,7,11,3,511,36,14015,20,?,-2,0
23:34:38.11,0,0,7,11,19,13,11,0,0,4,4,19,17,1,502,28,12622,20,?,-2,-2
23:34:41.21,0,9,0,15,15,0,0,0,3,0,0,2,11,3,510,57,7430,21,?,-2,-2
23:34:45.75,0,0,0,16,12,11,20,1,0,0,6,11,12,2,487,32,8111,90,?,-1,0
23:34:48.79,0,26,0,15,21,2,4,0,0,0,0,5,15,1,531,45,4787,21,?,-1,-2
23:34:51.89,0,6,0,11,17,13,16,0,3,4,1,14,15,1,484,28,7288,21,?,-1,-2
23:34:55.19,0,0,0,16,17,3,6,1,0,0,0,10,15,2,611,51,7956,23,?,-1,0
23:34:58.32,0,9,0,11,19,5,3,0,9,4,3,4,15,1,476,34,5997,22,?,-1,-2
23:35:01.62,0,23,0,14,17,12,7,0,0,1,1,11,14,2,501,40,9447,23,?,-2,-2
23:35:06.07,0,0,0,15,12,10,15,0,0,0,0,8,12,2,538,41,12455,21,?,-2,-1
23:35:09.15,0,30,0,11,19,11,21,0,0,4,8,9,11,2,443,27,8095,20,?,-1,-2
23:35:12.33,0,24,0,17,17,9,10,2,0,0,10,10,15,2,623,51,13152,26,?,-2,0
23:35:15.48,0,0,0,16,12,3,1,1,0,0,0,3,5,7,541,67,13551,22,?,-2,0
